date,open,high,low,close,volume,barCount,average
20210125  10:00:00,72.5,88.13,72.2,81.34,1626,703,80.032
20210125  10:15:00,81.49,94.59,81.47,94.5,1528,845,88.658
20210125  10:30:00,94.79,136.63,91.13,110.35,3239,1806,110.538
20210125  10:45:00,110.03,117.7,101.21,105.39,1502,867,108.541
20210125  11:00:00,106.77,109.0,101.27,103.56,756,484,105.152
20210125  11:15:00,103.99,105.39,88.02,88.99,3303,1157,95.564
20210125  11:30:00,88.5,94.46,86.25,93.89,1735,788,90.434
20210125  11:45:00,93.62,98.94,91.7,96.77,942,456,95.905
20210125  12:00:00,96.93,101.7,95.05,95.5,1785,726,98.252
20210125  12:15:00,95.7,97.62,94.99,96.84,1114,394,96.052
20210125  12:30:00,97.0,97.97,90.96,93.5,1542,556,94.712
20210125  12:45:00,93.5,94.48,90.35,94.43,1615,511,92.602
20210125  13:00:00,94.48,96.89,92.2,94.8,6214,2595,94.367
20210125  13:15:00,94.9,97.0,90.72,92.0,3655,1618,94.282
20210125  13:30:00,92.0,92.42,86.72,88.92,3628,1902,90.324
20210125  13:45:00,88.92,93.9,88.92,91.65,3839,1780,91.96
20210125  14:00:00,91.71,98.3,86.99,98.06,10094,4218,94.362
20210125  14:15:00,98.06,99.94,96.0,99.6,7145,3061,98.147
20210125  14:30:00,99.77,104.53,98.67,99.9,12820,5439,102.175
20210125  14:45:00,99.9,100.93,93.01,98.05,7215,3356,97.061
20210125  15:00:00,98.27,103.0,98.0,99.21,12018,5697,100.664
20210125  15:15:00,99.11,100.11,93.9,96.0,8453,4005,97.931
20210125  15:30:00,96.73,101.01,87.26,93.35,58149,17011,94.291
20210125  15:45:00,93.33,94.2,86.32,89.76,62736,29497,90.307
20210125  16:00:00,89.69,96.0,85.0,95.39,64785,26168,90.799
20210125  16:15:00,95.69,120.0,94.16,119.99,132069,52375,109.036
20210125  16:30:00,119.96,144.95,116.0,144.47,143426,54845,130.471
20210125  16:45:00,144.44,159.18,116.53,117.07,86265,32345,139.531
20210125  17:00:00,117.07,120.0,88.09,88.09,31658,11138,101.795
20210125  17:15:00,92.0,114.8,85.39,94.78,50384,20510,104.292
20210125  17:30:00,96.0,107.31,91.0,103.86,41326,17659,99.776
20210125  17:45:00,104.61,105.0,91.55,99.56,35145,16393,97.379
20210125  18:00:00,99.99,103.0,78.56,78.56,48234,21203,91.046
20210125  18:15:00,78.0,81.47,61.13,72.71,41970,14910,69.463
20210125  18:30:00,76.34,85.8,72.77,72.94,62823,30278,80.419
20210125  18:45:00,72.8,78.41,65.55,69.42,42817,20230,71.814
20210125  19:00:00,69.3,75.97,67.0,75.8,33248,14542,71.522
20210125  19:15:00,75.67,76.85,65.37,69.32,32088,15292,71.591
20210125  19:30:00,68.98,73.52,67.9,73.15,27989,12583,71.005
20210125  19:45:00,73.23,81.5,70.57,76.75,51305,23576,77.35
20210125  20:00:00,76.62,82.38,74.16,78.89,40213,17881,77.864
20210125  20:15:00,78.88,86.54,78.03,82.2,46860,20765,82.232
20210125  20:30:00,82.12,84.5,80.4,82.53,29354,13614,82.648
20210125  20:45:00,82.5,83.0,75.0,77.0,32595,14869,78.788
20210125  21:00:00,77.19,77.75,71.1,74.02,32066,14491,74.369
20210125  21:15:00,74.03,82.5,72.5,78.99,33904,15446,78.452
20210125  21:30:00,78.99,81.25,77.51,79.18,24941,11627,79.86
20210125  21:45:00,79.1,80.48,75.51,76.77,36929,17671,77.789
20210125  22:00:00,76.74,79.75,72.0,76.01,4090,1363,77.201
20210125  22:15:00,76.2,78.36,75.8,76.7,1394,627,77.367
20210125  22:30:00,76.69,77.73,76.57,76.82,778,382,77.194
20210125  22:45:00,76.8,79.49,76.77,78.5,1122,560,78.131
20210125  23:00:00,78.39,83.5,78.3,83.1,2777,1502,81.714
20210125  23:15:00,83.1,83.3,80.0,82.12,1894,970,81.953
20210125  23:30:00,82.03,83.35,81.6,82.34,1186,486,82.627
20210125  23:45:00,82.12,82.66,81.08,81.71,752,364,82.154
