date,open,high,low,close,volume,barCount,average
20210513  10:00:00,144.0,144.0,144.0,144.0,1,1,144.0
20210513  10:15:00,145.7,145.7,145.7,145.7,1,1,145.7
20210513  10:30:00,145.7,145.7,145.7,145.7,0,0,145.7
20210513  10:45:00,145.7,145.7,145.7,145.7,0,0,145.7
20210513  11:00:00,145.7,145.7,145.7,145.7,0,0,145.7
20210513  11:15:00,145.7,145.7,145.7,145.7,0,0,145.7
20210513  11:30:00,146.25,146.25,146.25,146.25,1,1,146.25
20210513  11:45:00,146.25,146.25,146.25,146.25,0,0,146.25
20210513  12:00:00,145.97,146.3,145.97,146.3,10,7,146.257
20210513  12:15:00,146.3,146.3,146.3,146.3,0,0,146.3
20210513  12:30:00,146.5,146.5,145.74,145.74,2,2,146.235
20210513  12:45:00,146.4,146.5,146.4,146.5,3,2,146.467
20210513  13:00:00,147.0,147.0,146.5,146.5,2,2,146.764
20210513  13:15:00,146.5,146.5,146.5,146.5,0,0,146.5
20210513  13:30:00,146.9,147.0,146.9,147.0,3,2,146.956
20210513  13:45:00,147.0,147.0,147.0,147.0,0,0,147.0
20210513  14:00:00,147.03,147.5,146.48,147.5,36,18,146.855
20210513  14:15:00,147.49,147.49,146.74,146.75,8,5,146.952
20210513  14:30:00,147.48,147.48,147.45,147.45,2,2,147.465
20210513  14:45:00,147.13,147.13,146.95,147.0,14,7,147.006
20210513  15:00:00,147.0,147.7,146.52,147.7,37,24,147.246
20210513  15:15:00,147.89,148.69,147.26,148.42,51,37,148.007
20210513  15:30:00,147.44,154.0,146.43,152.28,3639,1760,150.586
20210513  15:45:00,152.79,154.01,149.33,150.28,2882,1737,151.659
20210513  16:00:00,150.5,152.3,150.01,150.8,1014,630,151.179
20210513  16:15:00,150.98,153.86,149.83,153.5,1658,901,152.271
20210513  16:30:00,153.49,156.55,152.83,155.53,2011,1122,155.0
20210513  16:45:00,155.53,157.0,154.31,154.81,1883,1119,155.881
20210513  17:00:00,155.0,155.05,152.33,152.87,1441,828,153.39
20210513  17:15:00,152.87,154.06,151.9,152.02,997,632,153.059
20210513  17:30:00,152.15,153.0,150.68,150.75,849,479,151.921
20210513  17:45:00,150.78,152.0,150.43,150.77,524,257,151.106
20210513  18:00:00,150.77,153.8,150.59,152.79,876,429,152.446
20210513  18:15:00,152.6,152.87,151.55,152.54,523,258,152.206
20210513  18:30:00,152.8,153.79,152.71,153.28,460,297,153.293
20210513  18:45:00,153.32,154.2,152.41,153.04,656,359,153.404
20210513  19:00:00,152.99,154.1,152.74,153.35,559,373,153.571
20210513  19:15:00,153.46,155.26,153.45,154.82,1174,624,154.258
20210513  19:30:00,154.69,155.85,153.4,155.13,1367,766,154.747
20210513  19:45:00,155.24,164.15,155.0,160.79,5593,3070,160.055
20210513  20:00:00,160.79,166.0,160.79,162.11,5566,3062,163.341
20210513  20:15:00,162.07,162.76,159.0,162.62,2572,1558,160.586
20210513  20:30:00,162.67,164.52,161.55,163.06,1901,997,163.051
20210513  20:45:00,163.09,167.39,162.35,164.99,3774,2081,165.075
20210513  21:00:00,165.41,169.95,165.04,166.2,4915,2491,167.537
20210513  21:15:00,166.09,167.27,163.55,165.82,3162,1649,165.413
20210513  21:30:00,165.9,167.95,165.8,166.05,1800,1071,166.633
20210513  21:45:00,166.05,166.59,164.0,165.0,3063,1743,164.986
20210513  22:00:00,165.0,167.0,161.21,167.0,904,96,164.331
20210513  22:15:00,167.05,167.5,164.5,164.5,126,57,166.128
20210513  22:30:00,165.66,165.66,163.97,164.0,121,27,164.757
20210513  22:45:00,163.85,164.5,163.5,163.5,36,16,164.112
20210513  23:00:00,163.5,164.0,161.0,163.0,102,48,162.026
20210513  23:15:00,162.78,163.5,161.75,162.5,76,25,162.311
20210513  23:30:00,162.4,163.5,162.4,162.9,17,10,162.687
20210513  23:45:00,162.99,163.0,162.0,162.02,39,18,162.35
