date,open,high,low,close,volume,barCount,average
20210408  10:00:00,176.9,176.9,175.01,175.01,6,4,175.516
20210408  10:15:00,174.01,174.01,172.2,173.6,7,6,173.5
20210408  10:30:00,174.78,174.78,174.78,174.78,3,2,174.78
20210408  10:45:00,174.49,174.49,174.49,174.49,1,1,174.49
20210408  11:00:00,174.49,174.49,174.49,174.49,0,0,174.49
20210408  11:15:00,174.49,174.49,174.49,174.49,0,0,174.49
20210408  11:30:00,174.49,174.49,174.49,174.49,0,0,174.49
20210408  11:45:00,174.49,174.49,174.49,174.49,0,0,174.49
20210408  12:00:00,174.97,174.97,174.0,174.02,14,6,174.422
20210408  12:15:00,174.02,174.02,174.02,174.02,0,0,174.02
20210408  12:30:00,174.02,175.2,174.02,175.0,12,6,174.848
20210408  12:45:00,175.0,175.0,175.0,175.0,0,0,175.0
20210408  13:00:00,176.4,183.78,176.4,181.85,407,228,181.697
20210408  13:15:00,181.9,185.25,181.9,183.5,531,247,184.177
20210408  13:30:00,183.84,185.15,183.5,184.98,137,74,184.259
20210408  13:45:00,185.19,185.25,183.97,183.97,373,169,184.644
20210408  14:00:00,180.5,186.49,175.53,185.7,503,217,184.501
20210408  14:15:00,185.55,188.99,185.0,188.01,344,179,186.655
20210408  14:30:00,188.49,189.18,187.0,187.15,624,325,188.418
20210408  14:45:00,187.12,187.38,185.2,185.93,450,275,186.383
20210408  15:00:00,185.93,186.4,185.31,185.49,233,145,185.617
20210408  15:15:00,185.45,186.28,184.5,185.56,431,204,185.22
20210408  15:30:00,185.88,185.88,178.36,179.46,9408,5064,181.071
20210408  15:45:00,179.65,181.44,176.8,180.18,4391,2272,180.086
20210408  16:00:00,180.17,180.35,177.01,178.44,2855,1303,178.387
20210408  16:15:00,178.34,178.54,175.11,175.73,2731,1378,176.512
20210408  16:30:00,175.87,176.48,173.91,175.92,3229,1586,175.125
20210408  16:45:00,175.87,176.51,174.63,176.03,1465,781,175.627
20210408  17:00:00,176.23,177.46,174.69,177.1,2244,966,176.372
20210408  17:15:00,177.1,177.18,175.75,176.4,1465,438,176.175
20210408  17:30:00,176.32,177.75,176.0,177.07,1040,562,176.966
20210408  17:45:00,177.2,178.55,177.0,178.53,1123,608,177.817
20210408  18:00:00,178.55,178.68,176.41,176.75,953,562,177.803
20210408  18:15:00,176.62,177.37,176.13,176.66,478,261,176.784
20210408  18:30:00,176.58,176.91,175.12,175.47,777,444,175.972
20210408  18:45:00,175.49,176.38,174.8,175.98,861,447,175.408
20210408  19:00:00,175.9,176.21,174.93,175.24,403,279,175.609
20210408  19:15:00,175.01,175.75,173.81,173.91,1374,676,174.668
20210408  19:30:00,173.91,175.43,173.55,174.58,1940,1054,174.489
20210408  19:45:00,174.58,175.0,173.57,174.21,957,532,174.145
20210408  20:00:00,174.03,174.29,171.55,171.56,1666,788,172.863
20210408  20:15:00,171.72,171.81,169.23,171.15,3826,2043,170.493
20210408  20:30:00,171.07,171.09,167.1,169.59,2706,1527,168.972
20210408  20:45:00,169.64,169.65,167.28,169.3,1428,780,168.58
20210408  21:00:00,169.21,169.21,164.3,167.84,4566,2381,166.377
20210408  21:15:00,167.62,171.75,167.6,170.49,5650,2913,170.219
20210408  21:30:00,170.52,171.7,169.04,169.51,2400,1211,170.499
20210408  21:45:00,169.62,170.27,169.35,170.24,3712,1969,169.867
20210408  22:00:00,170.26,170.5,169.26,169.75,1205,46,170.232
20210408  22:15:00,170.0,170.0,169.35,169.4,79,25,169.674
20210408  22:30:00,169.74,169.75,169.74,169.74,19,10,169.742
20210408  22:45:00,169.75,171.29,169.5,171.0,113,44,170.476
20210408  23:00:00,171.0,171.0,170.01,170.6,17,11,170.444
20210408  23:15:00,170.45,170.54,170.0,170.0,22,16,170.155
20210408  23:30:00,170.6,170.68,170.1,170.12,32,18,170.369
20210408  23:45:00,169.6,170.35,169.6,170.35,10,10,169.972
