date,open,high,low,close,volume,barCount,average
20210319  09:00:00,204.79,206.35,204.79,204.79,13,7,205.321
20210319  09:15:00,202.0,204.0,201.89,204.0,6,5,202.461
20210319  09:30:00,203.45,203.45,203.0,203.0,2,2,203.185
20210319  09:45:00,203.2,203.45,203.2,203.45,6,4,203.302
20210319  10:00:00,204.0,204.74,203.33,204.74,8,6,203.882
20210319  10:15:00,205.5,205.5,205.5,205.5,45,2,205.5
20210319  10:30:00,205.85,207.2,205.85,206.5,28,13,206.759
20210319  10:45:00,206.1,206.1,206.1,206.1,1,1,206.1
20210319  11:00:00,206.34,206.38,206.0,206.0,7,5,206.234
20210319  11:15:00,206.0,206.98,206.0,206.5,12,6,206.309
20210319  11:30:00,206.6,206.6,206.5,206.5,44,4,206.502
20210319  11:45:00,206.51,206.51,206.51,206.51,1,1,206.51
20210319  12:00:00,206.05,206.05,203.11,203.11,32,17,204.735
20210319  12:15:00,203.1,203.97,203.0,203.87,7,6,203.445
20210319  12:30:00,204.0,204.0,203.5,203.56,5,3,203.793
20210319  12:45:00,203.25,203.99,203.1,203.99,23,9,203.755
20210319  13:00:00,203.95,206.0,203.0,204.0,117,50,204.045
20210319  13:15:00,204.0,204.0,203.5,203.75,33,17,203.852
20210319  13:30:00,203.5,203.5,199.21,200.4,145,93,200.99
20210319  13:45:00,200.9,201.98,200.9,201.0,73,47,201.278
20210319  14:00:00,201.0,203.03,199.5,199.65,190,99,200.759
20210319  14:15:00,199.53,199.63,195.0,195.26,184,118,197.188
20210319  14:30:00,196.16,199.29,182.66,191.47,13421,6161,191.265
20210319  14:45:00,191.41,193.77,187.9,191.11,4471,2532,190.945
20210319  15:00:00,191.11,192.8,186.2,191.42,3304,1700,189.444
20210319  15:15:00,191.51,192.5,188.7,188.97,1855,1079,190.202
20210319  15:30:00,188.97,195.0,186.95,193.9,3988,1715,190.739
20210319  15:45:00,193.53,194.13,188.68,190.29,2482,1260,191.197
20210319  16:00:00,190.47,191.27,187.4,189.01,1584,791,189.533
20210319  16:15:00,189.27,192.0,188.76,190.6,1222,689,190.499
20210319  16:30:00,190.68,197.96,190.32,197.59,3780,1538,193.949
20210319  16:45:00,197.57,217.39,197.57,212.14,18095,9081,208.504
20210319  17:00:00,212.0,214.85,207.56,207.77,8439,4188,210.712
20210319  17:15:00,207.61,218.0,207.6,217.03,9592,4406,212.188
20210319  17:30:00,217.35,227.0,216.65,219.92,17611,7601,221.397
20210319  17:45:00,220.28,220.94,214.11,216.25,7632,3704,217.019
20210319  18:00:00,215.8,219.78,210.76,211.99,6780,2930,216.159
20210319  18:15:00,211.93,214.0,209.37,211.89,4500,2082,211.938
20210319  18:30:00,211.87,214.43,210.2,214.04,3672,1744,212.651
20210319  18:45:00,214.2,216.85,209.37,211.88,4321,2114,213.52
20210319  19:00:00,211.73,212.4,207.7,209.63,3189,1396,209.526
20210319  19:15:00,209.61,210.22,205.02,205.04,2998,1343,207.123
20210319  19:30:00,205.3,208.18,203.54,207.88,2957,1346,205.957
20210319  19:45:00,207.87,214.49,207.14,212.23,5890,2642,211.09
20210319  20:00:00,212.23,212.23,207.04,208.43,3521,1626,209.111
20210319  20:15:00,208.41,209.91,204.49,206.17,2908,1464,207.159
20210319  20:30:00,206.12,206.77,202.05,202.3,3716,1880,203.832
20210319  20:45:00,202.39,205.5,199.46,199.46,6810,3062,202.355
20210319  21:00:00,199.46,202.44,198.25,198.75,14631,247,200.248
20210319  21:15:00,198.75,200.0,198.55,198.8,611,201,199.222
20210319  21:30:00,199.02,200.0,198.31,199.3,245,109,199.172
20210319  21:45:00,199.01,200.77,199.01,200.4,173,91,200.067
20210319  22:00:00,200.0,200.4,199.75,200.0,86,47,200.049
20210319  22:15:00,199.9,200.32,199.55,199.55,21,16,199.967
20210319  22:30:00,199.6,200.4,199.55,200.0,45,22,200.033
20210319  22:45:00,200.0,200.35,200.0,200.24,29,17,200.102
20210319  23:00:00,200.24,200.29,199.65,199.99,58,31,200.061
20210319  23:15:00,200.02,200.1,199.01,199.4,101,42,199.531
20210319  23:30:00,199.1,199.48,199.0,199.48,69,31,199.067
20210319  23:45:00,199.48,200.0,199.44,200.0,43,17,199.82
20210320  00:00:00,199.98,199.98,199.2,199.95,13,9,199.529
20210320  00:15:00,199.2,199.99,199.2,199.3,29,12,199.289
20210320  00:30:00,199.31,199.4,199.2,199.2,8,5,199.305
20210320  00:45:00,199.2,199.4,198.56,199.0,77,38,198.959
