date,open,high,low,close,volume,barCount,average
20210611  10:00:00,235.0,235.0,229.99,229.99,19,14,231.936
20210611  10:15:00,229.97,229.97,228.21,228.21,13,6,228.345
20210611  10:30:00,228.8,229.67,228.51,229.67,29,13,229.541
20210611  10:45:00,231.0,231.0,231.0,231.0,1,1,231.0
20210611  11:00:00,231.0,231.0,230.95,230.95,4,4,230.987
20210611  11:15:00,231.0,231.0,231.0,231.0,1,1,231.0
20210611  11:30:00,231.0,231.0,231.0,231.0,2,2,231.0
20210611  11:45:00,232.78,233.6,232.78,233.6,10,7,233.282
20210611  12:00:00,234.0,236.55,234.0,234.96,16,10,234.85
20210611  12:15:00,234.27,234.97,234.27,234.5,4,4,234.598
20210611  12:30:00,233.0,233.5,233.0,233.0,4,4,233.124
20210611  12:45:00,233.01,233.07,232.9,233.0,28,9,233.002
20210611  13:00:00,233.01,233.73,230.19,232.0,158,64,231.784
20210611  13:15:00,232.0,233.0,231.45,232.01,52,32,232.305
20210611  13:30:00,232.36,232.7,230.57,230.57,85,39,231.719
20210611  13:45:00,230.25,231.0,226.6,226.6,137,73,229.542
20210611  14:00:00,233.75,233.99,227.0,232.75,267,90,231.878
20210611  14:15:00,232.67,234.78,230.53,234.5,98,68,233.303
20210611  14:30:00,234.5,235.96,232.15,232.22,329,122,234.454
20210611  14:45:00,232.6,232.99,230.12,232.99,153,42,231.566
20210611  15:00:00,233.7,233.73,229.02,231.85,297,133,230.956
20210611  15:15:00,231.0,231.5,222.01,222.13,689,429,225.066
20210611  15:30:00,222.33,234.4,217.32,229.53,13910,6288,227.421
20210611  15:45:00,229.52,237.65,221.5,237.23,10068,4668,230.296
20210611  16:00:00,237.01,241.13,228.0,231.01,6948,3293,234.331
20210611  16:15:00,231.33,233.24,225.14,228.99,3447,1640,229.316
20210611  16:30:00,229.02,231.42,224.0,224.11,3592,1812,227.83
20210611  16:45:00,224.21,227.46,222.67,224.98,3054,1512,225.057
20210611  17:00:00,224.97,225.0,215.11,216.85,3985,1821,220.227
20210611  17:15:00,217.23,220.0,215.5,218.59,3222,1425,217.467
20210611  17:30:00,218.34,218.34,206.13,209.85,6210,2516,211.138
20210611  17:45:00,209.91,213.49,208.65,211.84,3868,1748,211.338
20210611  18:00:00,211.54,214.43,211.5,214.34,1661,854,212.783
20210611  18:15:00,214.42,218.44,213.0,216.04,2705,1223,214.929
20210611  18:30:00,216.25,216.63,213.23,214.55,1504,733,214.973
20210611  18:45:00,214.66,227.5,213.3,225.42,5088,2529,222.362
20210611  19:00:00,225.48,229.39,220.58,226.91,4221,1995,225.163
20210611  19:15:00,226.91,227.25,223.4,224.0,2597,1138,224.952
20210611  19:30:00,224.0,226.37,222.02,224.4,2290,966,224.159
20210611  19:45:00,224.23,228.45,223.63,224.92,2067,911,226.174
20210611  20:00:00,225.0,226.67,223.0,225.59,1689,755,224.56
20210611  20:15:00,225.2,225.59,221.55,223.24,1429,754,223.18
20210611  20:30:00,223.12,223.77,220.07,220.58,1513,666,221.864
20210611  20:45:00,220.8,222.5,219.76,221.77,1792,862,220.957
20210611  21:00:00,222.03,224.8,222.0,224.0,1628,840,223.5
20210611  21:15:00,224.06,228.6,223.51,227.05,3249,1469,226.272
20210611  21:30:00,227.12,233.68,227.0,230.26,4529,2018,229.843
20210611  21:45:00,230.42,234.76,229.06,233.02,5597,2821,232.018
20210611  22:00:00,233.34,238.0,233.21,237.97,722,201,235.09
20210611  22:15:00,237.82,238.4,235.15,237.0,334,130,237.322
20210611  22:30:00,237.0,237.25,235.27,235.27,82,40,236.414
20210611  22:45:00,235.26,236.44,235.01,236.44,109,53,235.496
20210611  23:00:00,236.44,236.44,235.0,235.51,43,18,235.608
20210611  23:15:00,235.5,235.51,234.4,235.15,196,54,235.087
20210611  23:30:00,235.5,236.12,235.4,235.6,38,17,235.839
20210611  23:45:00,236.49,237.0,235.72,236.99,63,15,236.68
