date,open,high,low,close,volume,barCount,average
20201217  10:00:00,13.72,13.85,13.72,13.85,4,2,13.798
20201217  10:15:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  10:30:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  10:45:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  11:00:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  11:15:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  11:30:00,13.85,13.85,13.85,13.85,0,0,13.85
20201217  11:45:00,13.87,13.87,13.87,13.87,1,1,13.87
20201217  12:00:00,13.87,13.87,13.87,13.87,0,0,13.87
20201217  12:15:00,13.87,13.87,13.87,13.87,0,0,13.87
20201217  12:30:00,14.35,14.4,14.33,14.4,15,8,14.364
20201217  12:45:00,14.4,14.4,14.4,14.4,0,0,14.4
20201217  13:00:00,14.12,14.12,14.0,14.0,19,6,14.021
20201217  13:15:00,14.02,14.03,14.0,14.0,10,4,14.02
20201217  13:30:00,14.15,14.18,14.15,14.18,8,3,14.154
20201217  13:45:00,14.18,14.18,14.18,14.18,0,0,14.18
20201217  14:00:00,14.08,14.12,13.91,14.02,83,10,14.097
20201217  14:15:00,14.1,14.13,14.1,14.13,3,2,14.108
20201217  14:30:00,14.1,14.1,14.03,14.1,64,5,14.096
20201217  14:45:00,14.08,14.1,14.07,14.07,10,7,14.082
20201217  15:00:00,14.09,14.09,13.92,13.92,37,18,14.019
20201217  15:15:00,13.95,14.02,13.87,13.87,58,25,13.943
20201217  15:30:00,13.96,13.98,13.59,13.73,4395,895,13.766
20201217  15:45:00,13.73,13.97,13.69,13.96,6532,1109,13.806
20201217  16:00:00,13.98,14.18,13.96,14.04,4659,975,14.057
20201217  16:15:00,14.04,14.05,13.96,14.0,1547,568,14.006
20201217  16:30:00,14.0,14.07,13.92,13.98,1068,453,14.003
20201217  16:45:00,13.98,14.1,13.98,14.05,1310,557,14.049
20201217  17:00:00,14.05,14.29,14.0,14.21,1909,823,14.166
20201217  17:15:00,14.22,14.3,14.13,14.25,1748,680,14.23
20201217  17:30:00,14.25,14.42,14.23,14.41,2966,882,14.299
20201217  17:45:00,14.41,14.47,14.25,14.44,5384,1394,14.391
20201217  18:00:00,14.45,14.56,14.36,14.41,3433,1149,14.475
20201217  18:15:00,14.44,14.55,14.41,14.52,1611,568,14.503
20201217  18:30:00,14.51,14.64,14.37,14.41,3118,849,14.535
20201217  18:45:00,14.41,14.59,14.4,14.54,1388,553,14.497
20201217  19:00:00,14.54,14.62,14.4,14.42,1895,636,14.527
20201217  19:15:00,14.4,14.44,14.28,14.31,1057,415,14.357
20201217  19:30:00,14.29,14.5,14.29,14.46,1229,647,14.406
20201217  19:45:00,14.44,14.55,14.42,14.55,1174,620,14.494
20201217  20:00:00,14.55,14.62,14.5,14.62,1105,503,14.545
20201217  20:15:00,14.62,14.72,14.59,14.66,2018,792,14.672
20201217  20:30:00,14.67,14.74,14.65,14.74,1633,688,14.703
20201217  20:45:00,14.74,14.75,14.68,14.74,1154,544,14.724
20201217  21:00:00,14.74,14.83,14.73,14.82,3646,1266,14.783
20201217  21:15:00,14.82,14.88,14.79,14.86,2902,1318,14.839
20201217  21:30:00,14.86,14.98,14.79,14.86,5874,2018,14.898
20201217  21:45:00,14.86,14.9,14.78,14.83,4959,1996,14.826
20201217  22:00:00,14.83,14.84,14.66,14.66,1035,14,14.829
20201217  22:15:00,14.75,14.8,14.71,14.8,17,4,14.736
20201217  22:30:00,14.73,14.73,14.7,14.7,57,3,14.701
20201217  22:45:00,14.7,14.78,14.7,14.7,7,4,14.724
20201217  23:00:00,14.8,14.8,14.8,14.8,23,2,14.8
20201217  23:15:00,14.72,14.75,14.7,14.7,52,9,14.715
20201217  23:30:00,14.78,14.78,14.78,14.78,2,1,14.78
20201217  23:45:00,14.7,14.71,14.7,14.7,21,2,14.7
