date,open,high,low,close,volume,barCount,average
20201214  10:00:00,13.31,13.31,13.31,13.31,2,1,13.31
20201214  10:15:00,13.31,13.31,13.31,13.31,2,2,13.31
20201214  10:30:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  10:45:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  11:00:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  11:15:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  11:30:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  11:45:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  12:00:00,13.31,13.31,13.31,13.31,0,0,13.31
20201214  12:15:00,13.35,13.35,13.35,13.35,1,1,13.35
20201214  12:30:00,13.35,13.35,13.35,13.35,0,0,13.35
20201214  12:45:00,13.35,13.35,13.35,13.35,1,1,13.35
20201214  13:00:00,13.51,13.51,13.37,13.4,36,7,13.419
20201214  13:15:00,13.35,13.37,13.32,13.35,8,6,13.342
20201214  13:30:00,13.36,13.36,13.33,13.35,35,6,13.339
20201214  13:45:00,13.33,13.33,13.32,13.32,25,5,13.321
20201214  14:00:00,13.45,13.5,13.32,13.32,101,20,13.367
20201214  14:15:00,13.37,13.37,13.33,13.33,11,4,13.352
20201214  14:30:00,13.37,13.37,13.32,13.33,42,16,13.341
20201214  14:45:00,13.35,13.38,13.34,13.34,84,14,13.347
20201214  15:00:00,13.32,13.34,13.3,13.33,172,28,13.325
20201214  15:15:00,13.33,13.45,13.31,13.34,117,42,13.335
20201214  15:30:00,13.34,13.44,13.03,13.07,6463,1924,13.217
20201214  15:45:00,13.08,13.08,12.61,12.7,8095,2865,12.823
20201214  16:00:00,12.7,12.75,12.32,12.47,9123,2698,12.52
20201214  16:15:00,12.47,12.48,12.14,12.2,9835,2693,12.274
20201214  16:30:00,12.2,12.51,12.19,12.47,5523,1982,12.333
20201214  16:45:00,12.47,12.5,12.29,12.3,5462,1486,12.383
20201214  17:00:00,12.3,12.49,12.3,12.45,4429,863,12.394
20201214  17:15:00,12.45,12.53,12.38,12.52,2178,594,12.452
20201214  17:30:00,12.52,12.71,12.52,12.69,3037,967,12.623
20201214  17:45:00,12.69,12.78,12.65,12.78,1749,720,12.721
20201214  18:00:00,12.78,12.89,12.76,12.86,1934,668,12.833
20201214  18:15:00,12.85,12.92,12.77,12.78,1595,564,12.857
20201214  18:30:00,12.78,12.95,12.78,12.83,1722,675,12.874
20201214  18:45:00,12.82,12.87,12.7,12.74,1368,504,12.796
20201214  19:00:00,12.73,12.78,12.67,12.75,647,363,12.724
20201214  19:15:00,12.75,12.84,12.69,12.83,866,268,12.749
20201214  19:30:00,12.83,12.96,12.82,12.96,2010,769,12.911
20201214  19:45:00,12.96,13.09,12.91,13.0,4020,1019,13.006
20201214  20:00:00,13.01,13.04,12.87,12.96,853,314,12.96
20201214  20:15:00,12.97,12.98,12.87,12.9,707,289,12.927
20201214  20:30:00,12.9,12.9,12.78,12.87,1222,400,12.829
20201214  20:45:00,12.85,12.96,12.84,12.94,1795,574,12.911
20201214  21:00:00,12.95,12.97,12.91,12.94,1846,625,12.939
20201214  21:15:00,12.95,12.95,12.8,12.86,1553,674,12.87
20201214  21:30:00,12.85,12.85,12.77,12.78,1241,581,12.803
20201214  21:45:00,12.78,12.82,12.71,12.72,5002,2065,12.765
20201214  22:00:00,12.72,12.75,12.71,12.71,2230,17,12.721
20201214  22:15:00,12.8,12.8,12.75,12.75,83,7,12.755
20201214  22:30:00,12.75,12.8,12.73,12.8,16,8,12.763
20201214  22:45:00,12.71,12.71,12.71,12.71,5,2,12.71
20201214  23:00:00,12.71,12.8,12.71,12.8,4,3,12.733
20201214  23:15:00,12.72,12.8,12.71,12.75,17,7,12.759
20201214  23:30:00,12.72,12.72,12.71,12.72,17,6,12.72
20201214  23:45:00,12.72,12.72,12.72,12.72,3,2,12.72
