date,open,high,low,close,volume,barCount,average
20210506  10:00:00,161.5,161.53,161.5,161.53,2,2,161.514
20210506  10:15:00,162.0,162.0,162.0,162.0,1,1,162.0
20210506  10:30:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  10:45:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  11:00:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  11:15:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  11:30:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  11:45:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  12:00:00,162.0,162.0,162.0,162.0,0,0,162.0
20210506  12:15:00,161.99,162.2,161.94,162.2,4,3,162.03
20210506  12:30:00,161.99,162.2,161.99,162.2,2,2,162.064
20210506  12:45:00,162.21,162.21,162.21,162.21,1,1,162.21
20210506  13:00:00,161.7,162.49,161.19,161.19,7,5,161.774
20210506  13:15:00,161.08,161.08,161.06,161.06,6,4,161.07
20210506  13:30:00,161.06,161.06,161.06,161.06,0,0,161.06
20210506  13:45:00,160.1,160.1,160.1,160.1,2,1,160.1
20210506  14:00:00,161.5,162.0,160.1,161.6,19,10,160.587
20210506  14:15:00,161.38,161.38,161.19,161.2,3,3,161.247
20210506  14:30:00,160.11,160.13,160.11,160.12,6,3,160.114
20210506  14:45:00,160.5,160.5,160.5,160.5,2,1,160.5
20210506  15:00:00,160.52,161.09,160.5,160.7,8,6,160.602
20210506  15:15:00,161.1,161.1,160.1,160.98,13,11,160.564
20210506  15:30:00,160.86,161.96,158.48,159.62,1878,925,160.168
20210506  15:45:00,159.64,160.46,158.3,158.3,601,395,159.298
20210506  16:00:00,158.28,158.86,155.6,157.5,1385,820,157.179
20210506  16:15:00,157.52,158.48,156.48,157.19,771,570,157.465
20210506  16:30:00,157.01,158.9,157.01,158.81,685,359,158.083
20210506  16:45:00,158.95,160.06,158.86,159.25,1030,492,159.61
20210506  17:00:00,159.71,160.47,159.2,159.8,874,593,159.89
20210506  17:15:00,160.0,160.99,159.56,160.2,534,340,160.176
20210506  17:30:00,160.2,162.53,159.8,162.2,1110,446,161.478
20210506  17:45:00,162.25,164.72,162.03,162.82,1562,763,163.281
20210506  18:00:00,162.94,163.32,161.81,162.25,640,351,162.662
20210506  18:15:00,161.98,162.95,161.37,162.65,317,221,162.216
20210506  18:30:00,162.67,163.09,162.09,162.7,282,166,162.551
20210506  18:45:00,162.43,162.94,161.78,162.78,597,178,162.62
20210506  19:00:00,162.85,163.73,162.6,163.15,438,190,163.215
20210506  19:15:00,163.17,163.81,162.2,162.39,709,284,162.983
20210506  19:30:00,162.48,162.77,161.58,161.66,426,181,162.254
20210506  19:45:00,161.75,161.76,160.45,160.74,362,222,161.041
20210506  20:00:00,160.42,161.28,160.3,160.56,309,189,160.802
20210506  20:15:00,160.67,160.86,159.62,159.81,458,241,160.158
20210506  20:30:00,159.67,160.2,158.97,159.39,476,286,159.62
20210506  20:45:00,159.61,160.73,159.37,159.4,390,226,160.113
20210506  21:00:00,159.61,160.0,159.36,159.68,324,163,159.794
20210506  21:15:00,159.74,160.0,159.2,159.55,409,238,159.705
20210506  21:30:00,159.45,160.51,159.2,160.5,493,260,159.856
20210506  21:45:00,160.52,161.84,160.33,161.01,1253,806,160.891
20210506  22:00:00,161.01,161.35,159.66,160.02,499,12,160.996
20210506  22:15:00,160.11,160.91,160.06,160.72,26,11,160.504
20210506  22:30:00,160.17,161.0,160.17,161.0,11,11,160.601
20210506  22:45:00,160.6,161.0,160.33,160.33,5,4,160.677
20210506  23:00:00,160.33,160.33,160.33,160.33,0,0,160.33
20210506  23:15:00,160.78,160.78,160.78,160.78,1,1,160.78
20210506  23:30:00,160.41,160.99,160.41,160.96,5,3,160.877
20210506  23:45:00,160.81,160.99,160.81,160.99,6,2,160.899
