date,open,high,low,close,volume,barCount,average
20210121  10:30:00,39.2,39.2,39.2,39.2,3,2,39.2
20210121  10:45:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  11:00:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  11:15:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  11:30:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  11:45:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  12:00:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  12:15:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  12:30:00,39.2,39.2,39.2,39.2,0,0,39.2
20210121  12:45:00,38.95,39.0,38.9,38.9,17,7,38.969
20210121  13:00:00,38.75,39.02,38.55,38.55,47,18,38.844
20210121  13:15:00,38.89,38.89,38.54,38.75,31,15,38.693
20210121  13:30:00,38.56,38.56,38.54,38.54,13,7,38.545
20210121  13:45:00,38.64,38.64,38.56,38.56,11,5,38.569
20210121  14:00:00,38.55,39.01,38.54,38.73,106,33,38.604
20210121  14:15:00,38.77,39.15,38.75,39.0,90,35,38.911
20210121  14:30:00,39.26,39.26,39.12,39.15,40,19,39.179
20210121  14:45:00,39.25,39.38,39.0,39.0,84,32,39.167
20210121  15:00:00,39.05,39.3,39.02,39.21,213,52,39.154
20210121  15:15:00,39.2,39.5,39.12,39.14,226,83,39.257
20210121  15:30:00,39.23,39.79,37.52,37.72,12003,4306,38.566
20210121  15:45:00,37.72,38.96,37.69,38.5,11317,4248,38.242
20210121  16:00:00,38.51,38.87,37.86,38.74,7506,2809,38.372
20210121  16:15:00,38.74,39.41,38.73,38.8,9953,3045,39.11
20210121  16:30:00,38.8,40.53,38.8,40.32,16474,4553,39.753
20210121  16:45:00,40.34,40.45,39.25,39.87,14932,4453,39.847
20210121  17:00:00,39.83,40.16,39.38,39.55,9504,2906,39.877
20210121  17:15:00,39.55,40.95,39.41,40.3,14347,4306,40.206
20210121  17:30:00,40.23,41.64,40.11,41.59,26478,7176,40.95
20210121  17:45:00,41.59,44.75,41.53,42.25,67746,19877,42.715
20210121  18:00:00,42.3,42.8,39.0,40.2,41787,10351,40.525
20210121  18:15:00,40.19,40.25,37.0,38.98,43868,11301,38.647
20210121  18:30:00,39.07,40.4,38.8,39.87,21857,5479,39.793
20210121  18:45:00,39.87,40.44,39.26,39.7,15877,3617,39.896
20210121  19:00:00,39.61,41.37,39.38,41.31,18316,4358,40.455
20210121  19:15:00,41.33,41.9,40.83,41.41,18162,4337,41.357
20210121  19:30:00,41.36,41.85,40.82,41.08,12539,3286,41.36
20210121  19:45:00,41.12,42.59,41.03,42.22,16667,4621,41.882
20210121  20:00:00,42.24,42.55,41.46,41.85,13360,3652,41.965
20210121  20:15:00,41.83,42.5,41.54,42.0,10531,2579,42.037
20210121  20:30:00,42.02,42.23,41.56,41.57,7321,2127,41.913
20210121  20:45:00,41.58,41.61,40.02,40.56,18745,5421,40.897
20210121  21:00:00,40.53,41.48,40.52,41.19,16651,5633,40.99
20210121  21:15:00,41.17,42.75,40.92,42.61,22985,6174,42.038
20210121  21:30:00,42.66,42.99,41.76,42.05,18890,6229,42.372
20210121  21:45:00,42.06,43.19,42.05,43.02,25918,8541,42.801
20210121  22:00:00,43.03,44.1,43.0,43.93,3378,522,43.251
20210121  22:15:00,43.93,43.95,42.26,43.0,1202,372,43.137
20210121  22:30:00,43.01,43.02,42.46,42.78,217,83,42.737
20210121  22:45:00,42.76,43.0,42.58,42.98,122,52,42.805
20210121  23:00:00,42.81,42.96,42.5,42.79,134,49,42.708
20210121  23:15:00,42.75,42.75,42.5,42.56,44,20,42.615
20210121  23:30:00,42.56,42.74,42.52,42.74,58,22,42.628
20210121  23:45:00,42.74,43.9,42.74,43.5,350,93,43.33
