date,open,high,low,close,volume,barCount,average
20210112  10:00:00,20.1,20.1,20.0,20.0,3,2,20.053
20210112  10:15:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  10:30:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  10:45:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  11:00:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  11:15:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  11:30:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  11:45:00,20.28,20.28,20.0,20.0,4,3,20.057
20210112  12:00:00,20.0,20.0,20.0,20.0,0,0,20.0
20210112  12:15:00,20.25,20.25,20.25,20.25,1,1,20.25
20210112  12:30:00,20.09,20.1,20.09,20.1,8,2,20.092
20210112  12:45:00,20.1,20.23,20.1,20.23,11,2,20.218
20210112  13:00:00,20.1,20.23,20.1,20.15,8,7,20.172
20210112  13:15:00,20.21,20.21,20.1,20.1,32,6,20.161
20210112  13:30:00,20.09,20.09,20.09,20.09,2,1,20.09
20210112  13:45:00,20.01,20.01,20.0,20.0,4,2,20.002
20210112  14:00:00,20.24,20.24,20.0,20.04,114,29,20.09
20210112  14:15:00,20.08,20.08,20.01,20.05,41,15,20.048
20210112  14:30:00,20.02,20.03,19.95,19.99,116,25,19.979
20210112  14:45:00,19.99,20.0,19.97,19.97,71,15,19.974
20210112  15:00:00,20.01,20.19,19.97,20.19,66,21,20.03
20210112  15:15:00,20.18,20.25,19.94,19.94,122,63,20.144
20210112  15:30:00,19.96,20.4,19.69,19.93,7702,2278,20.077
20210112  15:45:00,19.93,20.03,19.31,19.61,6078,2458,19.564
20210112  16:00:00,19.6,19.99,19.45,19.92,4419,1571,19.751
20210112  16:15:00,19.92,20.25,19.86,20.01,3672,1644,20.041
20210112  16:30:00,20.01,20.18,19.95,20.06,2902,1237,20.066
20210112  16:45:00,20.07,20.25,19.92,20.2,2755,977,20.09
20210112  17:00:00,20.2,20.21,20.02,20.12,1725,847,20.108
20210112  17:15:00,20.13,20.19,20.09,20.13,1367,785,20.148
20210112  17:30:00,20.13,20.14,19.89,19.98,1976,883,19.997
20210112  17:45:00,19.98,20.06,19.83,20.04,2207,1133,19.932
20210112  18:00:00,20.04,20.06,19.85,19.86,1240,651,19.995
20210112  18:15:00,19.86,19.99,19.78,19.99,1559,760,19.869
20210112  18:30:00,20.0,20.1,19.92,20.04,1628,920,20.025
20210112  18:45:00,20.03,20.13,19.98,20.13,1404,723,20.065
20210112  19:00:00,20.12,20.16,20.03,20.1,1416,718,20.1
20210112  19:15:00,20.1,20.12,19.84,19.89,1733,687,19.979
20210112  19:30:00,19.89,20.01,19.86,19.89,1729,738,19.934
20210112  19:45:00,19.89,19.95,19.85,19.87,1093,482,19.902
20210112  20:00:00,19.86,19.95,19.85,19.92,928,513,19.895
20210112  20:15:00,19.92,19.97,19.81,19.84,1517,627,19.878
20210112  20:30:00,19.85,19.92,19.76,19.77,1328,676,19.845
20210112  20:45:00,19.78,19.82,19.75,19.79,1164,567,19.789
20210112  21:00:00,19.79,19.83,19.75,19.78,880,527,19.789
20210112  21:15:00,19.79,19.82,19.71,19.78,1207,668,19.773
20210112  21:30:00,19.79,20.04,19.78,20.01,2575,1332,19.915
20210112  21:45:00,20.01,20.04,19.82,19.94,5178,2414,19.922
20210112  22:00:00,19.95,20.06,19.91,19.99,1166,26,19.952
20210112  22:15:00,20.05,20.05,20.0,20.0,25,4,20.008
20210112  22:30:00,20.0,20.1,20.0,20.0,148,31,20.083
20210112  22:45:00,20.1,20.14,20.0,20.0,159,12,20.098
20210112  23:00:00,20.13,20.15,20.0,20.15,51,13,20.116
20210112  23:15:00,20.0,20.02,20.0,20.01,4,3,20.007
20210112  23:30:00,20.03,20.03,20.0,20.03,8,3,20.022
20210112  23:45:00,20.0,20.03,20.0,20.03,21,6,20.012
