date,open,high,low,close,volume,barCount,average
20210303  10:00:00,120.11,120.56,120.02,120.12,16,11,120.226
20210303  10:15:00,120.01,120.01,119.05,120.0,16,10,119.603
20210303  10:30:00,120.01,120.01,119.05,119.57,6,6,119.712
20210303  10:45:00,119.57,119.57,119.57,119.57,0,0,119.57
20210303  11:00:00,119.66,120.5,119.66,120.5,10,7,120.145
20210303  11:15:00,120.0,120.0,120.0,120.0,2,2,120.0
20210303  11:30:00,119.93,120.0,119.65,119.65,9,5,119.796
20210303  11:45:00,119.65,119.65,119.65,119.65,0,0,119.65
20210303  12:00:00,119.65,119.65,119.65,119.65,0,0,119.65
20210303  12:15:00,119.7,120.0,119.7,120.0,4,3,119.833
20210303  12:30:00,119.65,119.65,118.2,118.3,61,25,118.935
20210303  12:45:00,118.5,118.5,118.5,118.5,4,4,118.5
20210303  13:00:00,119.5,119.99,118.17,119.0,54,25,119.209
20210303  13:15:00,119.05,119.6,118.73,118.99,23,16,118.95
20210303  13:30:00,119.0,119.9,118.9,119.85,30,16,119.351
20210303  13:45:00,119.8,119.8,119.03,119.18,24,16,119.179
20210303  14:00:00,119.96,119.96,118.55,118.55,311,106,119.198
20210303  14:15:00,118.54,119.3,118.0,118.0,158,64,118.595
20210303  14:30:00,117.5,118.42,117.45,117.6,151,81,117.87
20210303  14:45:00,117.6,118.7,117.3,118.45,128,65,117.851
20210303  15:00:00,118.89,119.3,118.0,118.7,225,120,118.574
20210303  15:15:00,118.9,125.7,118.88,122.73,1726,727,123.64
20210303  15:30:00,122.51,127.75,119.0,119.73,12375,5300,123.046
20210303  15:45:00,119.84,123.22,116.0,117.16,10030,4361,119.827
20210303  16:00:00,117.61,119.51,113.12,113.36,8180,3733,115.759
20210303  16:15:00,113.4,119.14,113.3,117.37,6217,2832,116.729
20210303  16:30:00,117.37,122.7,115.71,120.43,9065,3930,120.303
20210303  16:45:00,120.26,122.92,119.15,121.6,5074,2016,121.23
20210303  17:00:00,121.85,122.78,120.02,122.77,3897,1649,121.399
20210303  17:15:00,122.8,124.65,121.6,123.39,5711,2419,123.225
20210303  17:30:00,123.3,123.42,120.59,122.0,3217,1421,121.596
20210303  17:45:00,122.1,122.39,119.67,121.35,3229,1536,121.271
20210303  18:00:00,121.44,122.21,120.25,121.67,1972,1039,121.419
20210303  18:15:00,121.53,121.56,117.96,119.19,3393,1641,119.406
20210303  18:30:00,119.19,119.7,118.11,119.06,2093,1187,118.981
20210303  18:45:00,119.14,120.18,118.52,118.52,2427,1087,119.623
20210303  19:00:00,118.51,119.12,117.65,118.96,2049,1011,118.373
20210303  19:15:00,118.92,120.46,118.8,119.88,2165,1013,119.808
20210303  19:30:00,119.67,121.33,119.05,119.06,2942,1263,120.382
20210303  19:45:00,119.29,119.5,118.25,118.98,1604,767,118.979
20210303  20:00:00,119.0,119.5,116.7,118.41,2536,1226,117.88
20210303  20:15:00,118.46,118.47,114.5,116.66,3539,1837,116.282
20210303  20:30:00,116.43,119.45,115.5,118.68,3473,1741,117.66
20210303  20:45:00,119.0,121.6,117.51,121.29,5214,2137,120.041
20210303  21:00:00,121.22,121.76,119.51,121.5,3395,1482,120.613
20210303  21:15:00,121.5,121.8,118.2,120.09,3845,1585,119.454
20210303  21:30:00,120.02,123.38,118.68,123.34,4333,1878,121.001
20210303  21:45:00,123.06,125.5,121.5,124.8,13621,6469,123.591
20210303  22:00:00,124.18,125.02,119.99,121.48,1917,552,122.707
20210303  22:15:00,121.48,125.99,120.75,125.0,970,449,124.231
20210303  22:30:00,124.8,131.35,123.59,125.31,4763,2077,127.886
20210303  22:45:00,125.8,125.9,120.9,122.04,1874,529,122.509
20210303  23:00:00,121.5,122.78,121.0,121.75,369,188,121.883
20210303  23:15:00,121.52,124.72,121.0,123.7,904,327,122.47
20210303  23:30:00,124.0,124.5,122.97,124.01,369,120,124.006
20210303  23:45:00,124.0,124.52,123.39,124.2,228,55,123.985
