date,open,high,low,close,volume,barCount,average
20210113  10:30:00,20.15,20.15,20.15,20.15,1,1,20.15
20210113  10:45:00,20.15,20.15,20.15,20.15,0,0,20.15
20210113  11:00:00,20.15,20.15,20.15,20.15,0,0,20.15
20210113  11:15:00,20.15,20.15,20.15,20.15,0,0,20.15
20210113  11:30:00,20.15,20.15,20.15,20.15,0,0,20.15
20210113  11:45:00,20.15,20.15,20.15,20.15,0,0,20.15
20210113  12:00:00,20.36,20.36,20.36,20.36,2,1,20.36
20210113  12:15:00,20.36,20.36,20.36,20.36,0,0,20.36
20210113  12:30:00,20.36,20.36,20.36,20.36,0,0,20.36
20210113  12:45:00,20.36,20.36,20.36,20.36,0,0,20.36
20210113  13:00:00,20.1,20.3,20.08,20.25,128,30,20.208
20210113  13:15:00,20.25,20.38,20.25,20.38,9,7,20.337
20210113  13:30:00,20.47,20.47,20.35,20.35,47,10,20.37
20210113  13:45:00,20.32,20.32,20.32,20.32,1,1,20.32
20210113  14:00:00,20.25,20.61,20.17,20.5,382,71,20.413
20210113  14:15:00,20.26,20.44,20.26,20.44,19,11,20.401
20210113  14:30:00,20.44,20.44,20.38,20.43,29,11,20.435
20210113  14:45:00,20.39,20.44,20.28,20.39,101,16,20.398
20210113  15:00:00,20.36,20.42,20.28,20.35,99,31,20.372
20210113  15:15:00,20.37,20.44,20.21,20.37,162,64,20.307
20210113  15:30:00,20.42,22.56,20.03,22.33,19818,5410,21.518
20210113  15:45:00,22.33,23.4,22.3,22.91,24056,7580,22.946
20210113  16:00:00,22.93,27.39,22.78,25.9,63499,19884,25.366
20210113  16:15:00,25.91,29.1,25.6,29.01,74907,22396,27.09
20210113  16:30:00,29.01,29.01,26.63,27.4,59245,19591,27.614
20210113  16:45:00,27.41,28.88,27.11,28.65,37283,11275,27.952
20210113  17:00:00,28.63,31.31,28.53,31.14,70965,20408,29.692
20210113  17:15:00,31.12,33.45,29.81,33.07,86061,26944,31.82
20210113  17:30:00,33.07,38.65,32.75,38.42,146610,47869,35.567
20210113  17:45:00,38.39,38.4,31.65,31.75,132316,41789,34.499
20210113  18:00:00,31.75,34.25,30.75,31.21,100791,29861,32.719
20210113  18:15:00,31.24,31.65,30.39,31.01,59477,18428,31.038
20210113  18:30:00,30.95,32.64,30.1,32.3,56628,16676,31.788
20210113  18:45:00,32.33,34.69,32.22,34.31,63766,19285,33.291
20210113  19:00:00,34.29,34.93,33.0,33.13,55767,16156,34.156
20210113  19:15:00,33.1,33.82,31.82,31.89,35231,10461,33.094
20210113  19:30:00,31.88,32.9,31.55,32.53,30356,8738,32.285
20210113  19:45:00,32.56,34.2,32.27,33.52,30687,9352,33.336
20210113  20:00:00,33.47,34.38,33.18,33.34,26141,8479,33.76
20210113  20:15:00,33.31,33.5,32.44,32.84,17728,5504,32.93
20210113  20:30:00,32.8,34.15,32.15,33.25,34154,8884,33.447
20210113  20:45:00,33.26,33.69,32.5,33.02,22364,7370,33.24
20210113  21:00:00,33.03,33.24,32.51,32.96,16417,5064,32.9
20210113  21:15:00,32.99,33.11,31.1,31.31,22150,7855,32.392
20210113  21:30:00,31.31,32.33,30.7,32.11,31119,10513,31.496
20210113  21:45:00,32.11,32.17,31.0,31.44,25530,9462,31.598
20210113  22:00:00,31.45,31.98,30.9,31.24,2879,347,31.431
20210113  22:15:00,31.1,31.45,30.52,31.38,950,301,31.035
20210113  22:30:00,31.31,31.39,31.09,31.16,513,149,31.203
20210113  22:45:00,31.15,31.44,31.15,31.25,436,135,31.246
20210113  23:00:00,31.38,33.0,31.26,32.78,1078,349,32.479
20210113  23:15:00,32.77,32.9,31.67,32.2,839,248,32.134
20210113  23:30:00,32.2,32.4,31.82,32.15,539,155,32.194
20210113  23:45:00,32.19,32.35,32.0,32.02,347,118,32.17
