date,open,high,low,close,volume,barCount,average
20210309  10:00:00,208.0,208.0,199.4,205.0,334,135,203.666
20210309  10:15:00,204.89,219.0,204.89,217.83,405,209,211.715
20210309  10:30:00,216.36,222.0,213.0,220.95,436,218,218.501
20210309  10:45:00,221.0,238.0,220.9,232.0,906,424,230.536
20210309  11:00:00,231.21,233.93,222.0,226.2,448,203,228.229
20210309  11:15:00,227.2,227.5,219.25,222.2,205,116,223.71
20210309  11:30:00,223.79,226.3,223.69,226.0,98,43,225.066
20210309  11:45:00,225.4,225.4,222.24,224.5,74,49,223.454
20210309  12:00:00,224.42,224.42,222.51,222.51,24,14,223.693
20210309  12:15:00,221.8,222.0,220.0,220.0,109,61,220.641
20210309  12:30:00,219.07,224.5,218.8,224.0,106,60,221.299
20210309  12:45:00,223.3,226.6,222.67,223.0,94,47,223.903
20210309  13:00:00,222.0,224.0,211.02,216.57,1437,838,215.988
20210309  13:15:00,216.27,218.44,213.3,214.55,719,286,215.722
20210309  13:30:00,215.0,215.0,210.0,211.87,567,286,212.357
20210309  13:45:00,212.0,215.0,210.0,214.84,350,189,213.294
20210309  14:00:00,215.0,223.0,210.0,217.0,1711,751,216.395
20210309  14:15:00,216.75,218.0,215.35,217.55,382,217,216.094
20210309  14:30:00,217.6,218.0,216.11,217.0,280,144,217.331
20210309  14:45:00,217.05,225.88,217.0,222.95,2561,1003,222.3
20210309  15:00:00,223.24,228.0,222.2,224.2,1793,827,225.852
20210309  15:15:00,224.53,224.53,217.34,218.0,1185,649,219.847
20210309  15:30:00,217.71,231.75,208.51,227.7,27294,13371,221.603
20210309  15:45:00,227.85,235.0,220.21,226.4,20207,10030,228.668
20210309  16:00:00,225.82,231.0,221.5,223.82,11110,5103,226.662
20210309  16:15:00,224.0,240.9,223.04,232.29,17616,8779,234.329
20210309  16:30:00,232.27,244.0,232.1,240.98,13090,6364,239.616
20210309  16:45:00,240.9,241.5,222.36,230.07,16542,7899,231.946
20210309  17:00:00,230.27,234.45,227.55,234.45,6180,3251,230.727
20210309  17:15:00,234.04,236.85,230.54,234.36,5776,2779,234.133
20210309  17:30:00,234.8,238.8,234.39,238.19,5893,2830,237.096
20210309  17:45:00,238.19,241.21,234.6,240.83,6020,2947,238.468
20210309  18:00:00,240.51,245.74,238.4,242.82,9099,4279,242.638
20210309  18:15:00,242.95,246.49,235.61,235.61,8156,4070,241.563
20210309  18:30:00,235.85,241.0,234.63,238.85,5143,2608,238.05
20210309  18:45:00,239.0,242.0,237.93,238.0,3255,1651,240.234
20210309  19:00:00,238.21,242.88,237.74,241.37,4166,2180,241.206
20210309  19:15:00,241.68,246.0,240.4,242.01,5361,2539,243.005
20210309  19:30:00,242.15,242.15,233.25,235.8,6890,3528,237.326
20210309  19:45:00,235.74,237.68,230.2,235.04,5730,3000,234.097
20210309  20:00:00,235.3,239.8,233.18,239.39,3720,1811,237.046
20210309  20:15:00,239.31,239.7,234.25,236.81,3048,1678,237.042
20210309  20:30:00,236.8,239.03,235.15,235.87,2602,1390,237.313
20210309  20:45:00,235.86,236.89,231.11,235.84,4486,2478,233.917
20210309  21:00:00,235.7,239.0,233.5,238.32,3810,2122,236.749
20210309  21:15:00,238.17,239.0,236.03,236.12,2989,1687,237.682
20210309  21:30:00,236.12,243.61,235.45,241.92,7411,3703,240.145
20210309  21:45:00,241.96,249.85,240.53,246.9,14836,7750,244.725
20210309  22:00:00,246.95,257.0,243.58,249.5,4571,1890,250.659
20210309  22:15:00,249.6,250.13,241.0,245.0,1999,993,244.84
20210309  22:30:00,245.5,249.7,244.52,246.45,797,423,247.137
20210309  22:45:00,246.81,248.76,242.52,245.4,943,424,245.383
20210309  23:00:00,245.5,248.0,244.32,247.2,336,114,246.526
20210309  23:15:00,247.72,249.5,245.7,246.32,343,147,247.668
20210309  23:30:00,246.25,247.7,245.51,245.54,320,108,246.679
20210309  23:45:00,245.54,248.27,244.9,248.27,357,162,246.009
