date,open,high,low,close,volume,barCount,average
20210219  10:00:00,40.2,41.5,40.2,41.5,33,15,40.973
20210219  10:15:00,41.5,41.75,41.5,41.75,17,7,41.561
20210219  10:30:00,41.68,41.68,41.68,41.68,1,1,41.68
20210219  10:45:00,41.68,41.68,41.68,41.68,0,0,41.68
20210219  11:00:00,41.6,41.6,41.6,41.6,3,1,41.6
20210219  11:15:00,41.72,41.72,41.66,41.66,3,3,41.698
20210219  11:30:00,41.58,41.58,41.4,41.5,11,5,41.498
20210219  11:45:00,41.4,41.4,41.4,41.4,1,1,41.4
20210219  12:00:00,41.4,41.4,41.31,41.31,10,7,41.355
20210219  12:15:00,41.4,41.4,40.55,40.55,31,14,41.031
20210219  12:30:00,40.71,41.0,40.71,41.0,31,13,40.882
20210219  12:45:00,40.89,41.0,40.89,41.0,7,4,40.928
20210219  13:00:00,40.93,41.48,40.8,40.81,122,53,41.058
20210219  13:15:00,40.81,41.25,40.5,40.75,93,46,40.859
20210219  13:30:00,40.75,41.23,40.67,41.2,75,41,40.986
20210219  13:45:00,41.16,41.25,40.75,40.96,59,30,41.033
20210219  14:00:00,41.1,41.25,40.52,41.0,447,82,40.969
20210219  14:15:00,40.92,41.03,40.92,41.03,43,12,41.002
20210219  14:30:00,41.03,41.23,41.02,41.23,47,29,41.102
20210219  14:45:00,41.24,41.43,41.01,41.08,296,100,41.244
20210219  15:00:00,41.01,41.43,40.91,40.95,208,80,41.137
20210219  15:15:00,40.93,41.3,40.9,41.23,321,103,41.139
20210219  15:30:00,41.29,42.11,40.56,41.49,7631,3073,41.276
20210219  15:45:00,41.49,41.93,41.03,41.56,6178,3077,41.479
20210219  16:00:00,41.52,42.78,41.2,42.52,7353,2648,42.047
20210219  16:15:00,42.55,42.85,42.05,42.83,3742,2055,42.401
20210219  16:30:00,42.84,43.89,42.67,43.28,7895,3212,43.316
20210219  16:45:00,43.29,43.34,42.21,42.7,3857,1544,42.63
20210219  17:00:00,42.71,43.37,41.51,41.89,4745,1891,42.471
20210219  17:15:00,41.81,42.23,41.68,41.91,1748,781,41.971
20210219  17:30:00,41.87,42.09,41.67,41.71,1148,590,41.853
20210219  17:45:00,41.7,41.97,41.51,41.9,1465,589,41.752
20210219  18:00:00,41.86,42.06,41.32,41.4,1325,601,41.64
20210219  18:15:00,41.38,41.63,41.35,41.55,835,499,41.498
20210219  18:30:00,41.49,41.58,39.53,39.7,7226,3184,40.371
20210219  18:45:00,39.62,40.25,39.4,40.24,5588,2473,39.786
20210219  19:00:00,40.18,40.22,39.07,39.13,3312,1548,39.588
20210219  19:15:00,39.1,39.21,38.7,39.07,5576,2058,38.953
20210219  19:30:00,39.05,39.7,38.52,39.38,3751,1521,39.135
20210219  19:45:00,39.3,39.47,38.9,39.35,2006,809,39.224
20210219  20:00:00,39.32,39.38,38.58,38.6,2574,1061,38.899
20210219  20:15:00,38.6,39.04,38.55,38.6,3063,1299,38.756
20210219  20:30:00,38.6,38.76,38.5,38.68,2791,1289,38.62
20210219  20:45:00,38.66,39.29,38.5,39.04,3436,1562,38.799
20210219  21:00:00,39.04,40.45,39.0,39.99,6273,2130,39.79
20210219  21:15:00,40.02,40.29,39.66,39.84,4229,1568,40.004
20210219  21:30:00,39.87,40.69,39.86,40.32,3756,1566,40.439
20210219  21:45:00,40.35,40.98,40.29,40.68,5481,2759,40.693
20210219  22:00:00,40.59,40.9,40.2,40.3,1170,99,40.603
20210219  22:15:00,40.3,44.0,40.29,43.49,952,326,42.367
20210219  22:30:00,43.47,43.5,41.74,42.35,1838,549,42.681
20210219  22:45:00,42.26,43.8,42.26,42.8,1285,381,43.013
20210219  23:00:00,42.9,43.15,42.75,42.77,368,132,42.986
20210219  23:15:00,42.92,42.99,42.27,42.91,456,100,42.708
20210219  23:30:00,43.0,43.55,42.95,42.95,489,127,43.217
20210219  23:45:00,43.0,43.25,42.85,42.85,158,60,43.001
20210220  00:00:00,42.9,43.13,42.85,43.01,130,39,42.91
20210220  00:15:00,43.05,43.18,42.85,42.85,220,53,43.036
20210220  00:30:00,42.86,42.98,42.5,42.95,142,43,42.815
20210220  00:45:00,42.85,42.94,42.71,42.71,165,41,42.816
20210220  01:00:00,42.8,42.8,42.25,42.39,113,44,42.631
20210220  01:15:00,42.72,42.82,42.5,42.7,126,39,42.685
20210220  01:30:00,42.62,42.85,42.62,42.84,117,29,42.784
20210220  01:45:00,42.75,43.0,42.75,42.88,357,72,42.894
