date,open,high,low,close,volume,barCount,average
20210115  10:00:00,42.2,42.5,40.62,40.9,174,66,41.16
20210115  10:15:00,40.98,40.99,40.78,40.8,30,16,40.914
20210115  10:30:00,40.65,42.5,40.57,42.45,90,49,41.782
20210115  10:45:00,42.0,42.25,41.6,41.8,24,13,41.807
20210115  11:00:00,41.85,41.93,41.0,41.06,16,12,41.329
20210115  11:15:00,41.38,41.57,41.38,41.57,7,5,41.473
20210115  11:30:00,41.59,41.59,41.41,41.49,5,4,41.482
20210115  11:45:00,41.32,41.32,40.2,40.2,84,26,40.954
20210115  12:00:00,40.5,40.75,40.5,40.55,15,8,40.575
20210115  12:15:00,40.63,40.63,40.6,40.6,4,3,40.606
20210115  12:30:00,40.95,40.99,40.68,40.68,20,10,40.845
20210115  12:45:00,40.68,40.74,40.15,40.74,49,24,40.39
20210115  13:00:00,40.82,41.55,38.57,38.68,1488,413,40.289
20210115  13:15:00,38.69,39.68,38.01,38.43,582,244,38.698
20210115  13:30:00,38.55,39.01,38.5,38.87,229,94,38.855
20210115  13:45:00,38.79,39.0,38.3,38.49,210,89,38.603
20210115  14:00:00,38.5,41.45,37.0,37.5,1461,368,38.243
20210115  14:15:00,37.5,37.9,36.52,37.81,1179,389,37.256
20210115  14:30:00,37.69,38.59,37.5,38.0,937,240,38.031
20210115  14:45:00,38.1,38.55,37.85,38.3,468,143,38.283
20210115  15:00:00,38.28,39.4,38.27,38.78,1561,568,38.852
20210115  15:15:00,38.83,38.95,37.35,38.38,1525,592,38.074
20210115  15:30:00,38.49,40.75,37.65,38.35,47195,14746,39.421
20210115  15:45:00,38.21,38.63,37.05,37.39,28323,9610,37.866
20210115  16:00:00,37.38,37.6,35.17,36.87,35617,11714,36.42
20210115  16:15:00,36.78,36.94,35.41,36.1,16262,5625,35.99
20210115  16:30:00,36.1,38.38,36.0,36.69,25137,7372,37.423
20210115  16:45:00,36.72,37.16,36.31,36.62,9946,3299,36.821
20210115  17:00:00,36.62,36.89,35.84,36.85,10079,3375,36.359
20210115  17:15:00,36.88,37.0,36.05,36.53,6825,2430,36.529
20210115  17:30:00,36.52,37.01,36.11,36.55,9143,3067,36.645
20210115  17:45:00,36.58,36.62,34.1,34.21,24161,6654,35.408
20210115  18:00:00,34.28,35.14,34.01,35.02,18845,5199,34.643
20210115  18:15:00,35.01,35.79,35.01,35.08,11595,3583,35.454
20210115  18:30:00,35.14,36.67,35.1,36.38,12997,3470,36.044
20210115  18:45:00,36.41,36.44,35.54,35.82,5348,1811,35.898
20210115  19:00:00,35.8,35.82,35.16,35.35,7420,1920,35.42
20210115  19:15:00,35.36,36.08,35.16,35.6,6223,2025,35.662
20210115  19:30:00,35.62,36.05,35.38,35.99,4238,1491,35.737
20210115  19:45:00,36.0,36.3,35.55,35.97,7209,2143,36.009
20210115  20:00:00,35.99,36.2,35.86,36.15,4306,1623,36.017
20210115  20:15:00,36.15,36.72,36.05,36.7,8911,2340,36.37
20210115  20:30:00,36.69,38.49,36.4,38.08,28817,8270,37.642
20210115  20:45:00,38.08,38.18,36.95,37.89,20893,5789,37.577
20210115  21:00:00,37.88,38.02,36.8,37.07,14345,4797,37.475
20210115  21:15:00,37.06,37.13,36.53,36.71,7512,2629,36.849
20210115  21:30:00,36.72,36.77,35.8,35.88,8200,3228,36.343
20210115  21:45:00,35.87,36.6,35.33,35.5,20486,7669,35.94
20210115  22:00:00,35.6,35.6,35.0,35.05,1339,166,35.398
20210115  22:15:00,35.1,35.2,34.5,35.04,610,191,34.957
20210115  22:30:00,35.04,35.05,35.0,35.04,218,73,35.033
20210115  22:45:00,35.05,35.35,35.0,35.35,238,54,35.1
20210115  23:00:00,35.2,35.25,35.15,35.24,149,36,35.183
20210115  23:15:00,35.25,35.6,35.24,35.6,179,63,35.361
20210115  23:30:00,35.67,36.0,35.5,35.94,201,80,35.85
20210115  23:45:00,35.85,35.95,35.25,35.25,328,69,35.717
20210116  00:00:00,35.8,35.9,35.69,35.9,56,22,35.835
20210116  00:15:00,35.9,36.06,35.75,36.06,94,34,35.835
20210116  00:30:00,36.06,36.07,35.82,36.06,82,27,36.007
20210116  00:45:00,35.99,36.0,35.85,35.9,82,18,35.917
20210116  01:00:00,35.9,36.0,35.89,35.95,114,32,35.951
20210116  01:15:00,35.93,35.98,35.8,35.8,70,24,35.914
20210116  01:30:00,35.8,36.25,35.8,36.25,267,38,35.994
20210116  01:45:00,36.25,36.25,35.9,36.0,310,55,36.083
