date,open,high,low,close,volume,barCount,average
20201223  10:00:00,19.87,21.43,19.7,21.43,102,25,20.153
20201223  10:15:00,21.43,21.5,20.69,21.0,231,71,21.167
20201223  10:30:00,20.82,20.99,20.8,20.97,37,12,20.953
20201223  10:45:00,20.97,20.97,20.89,20.9,42,17,20.914
20201223  11:00:00,20.84,20.9,20.8,20.9,34,17,20.842
20201223  11:15:00,20.9,20.94,20.85,20.85,13,10,20.908
20201223  11:30:00,20.85,20.95,20.85,20.87,83,17,20.881
20201223  11:45:00,20.77,20.77,20.7,20.71,9,8,20.737
20201223  12:00:00,20.69,20.8,20.69,20.8,4,2,20.773
20201223  12:15:00,20.8,20.9,20.78,20.9,31,14,20.834
20201223  12:30:00,20.9,20.9,20.53,20.53,25,15,20.689
20201223  12:45:00,20.53,20.95,20.53,20.95,66,26,20.788
20201223  13:00:00,20.8,20.91,19.5,19.74,288,121,20.35
20201223  13:15:00,19.8,20.37,19.75,19.95,156,44,20.009
20201223  13:30:00,19.96,20.29,19.85,20.0,59,35,20.038
20201223  13:45:00,20.0,20.09,19.8,19.83,107,53,19.932
20201223  14:00:00,20.0,20.88,19.6,19.7,174,76,19.997
20201223  14:15:00,19.86,19.96,19.72,19.85,53,27,19.859
20201223  14:30:00,19.85,20.01,19.66,19.92,539,51,19.971
20201223  14:45:00,19.93,19.93,19.6,19.84,174,61,19.761
20201223  15:00:00,19.8,20.75,19.6,20.75,1133,317,20.179
20201223  15:15:00,20.74,20.8,20.14,20.19,853,243,20.424
20201223  15:30:00,20.17,20.19,19.13,19.7,17146,4284,19.702
20201223  15:45:00,19.67,21.0,19.35,20.95,18508,4906,20.355
20201223  16:00:00,20.95,22.35,20.91,21.99,35346,8953,21.728
20201223  16:15:00,21.98,22.06,21.3,21.77,12898,3986,21.713
20201223  16:30:00,21.79,21.97,21.42,21.48,7405,2806,21.719
20201223  16:45:00,21.47,21.71,20.63,20.71,12375,4019,21.107
20201223  17:00:00,20.72,21.22,20.5,21.07,7444,2271,20.864
20201223  17:15:00,21.07,21.28,20.9,21.24,4513,1480,21.112
20201223  17:30:00,21.27,21.77,21.25,21.76,6705,2263,21.528
20201223  17:45:00,21.77,22.03,21.61,21.65,13123,3237,21.833
20201223  18:00:00,21.65,21.76,21.33,21.67,6145,1844,21.553
20201223  18:15:00,21.67,21.79,21.25,21.31,3367,1071,21.455
20201223  18:30:00,21.31,21.49,21.26,21.47,2595,833,21.373
20201223  18:45:00,21.48,22.18,21.4,21.62,27684,6487,21.809
20201223  19:00:00,21.63,21.64,21.3,21.41,4375,1249,21.462
20201223  19:15:00,21.41,21.43,21.23,21.29,3179,1065,21.32
20201223  19:30:00,21.29,21.43,21.25,21.41,2401,839,21.321
20201223  19:45:00,21.39,21.72,21.39,21.69,3075,970,21.543
20201223  20:00:00,21.68,21.75,21.4,21.41,3308,1063,21.597
20201223  20:15:00,21.41,21.43,20.64,20.99,7241,2480,21.022
20201223  20:30:00,21.0,21.05,20.76,20.92,3008,1067,20.898
20201223  20:45:00,20.89,21.22,20.89,21.05,2654,904,21.107
20201223  21:00:00,21.08,21.21,21.01,21.1,2053,812,21.122
20201223  21:15:00,21.1,21.2,21.07,21.13,1868,833,21.141
20201223  21:30:00,21.14,21.27,20.9,20.97,4169,1872,21.102
20201223  21:45:00,20.95,20.98,20.5,20.58,10174,3994,20.664
20201223  22:00:00,20.57,20.89,20.46,20.7,4442,56,20.579
20201223  22:15:00,20.8,20.8,20.59,20.79,35,14,20.725
20201223  22:30:00,20.79,20.9,20.51,20.6,154,33,20.752
20201223  22:45:00,20.54,20.6,20.5,20.6,32,13,20.567
20201223  23:00:00,20.5,20.59,20.5,20.56,88,20,20.504
20201223  23:15:00,20.59,20.59,20.52,20.57,715,18,20.569
20201223  23:30:00,20.58,20.69,20.58,20.69,22,8,20.618
20201223  23:45:00,20.58,20.7,20.58,20.6,16,12,20.674
