date,open,high,low,close,volume,barCount,average
20201207  10:00:00,16.9,16.9,16.9,16.9,76,4,16.9
20201207  10:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  10:30:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  10:45:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  11:00:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  11:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  11:30:00,16.9,16.9,16.9,16.9,1,1,16.9
20201207  11:45:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  12:00:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  12:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  12:30:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  12:45:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  13:00:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  13:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  13:30:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  13:45:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  14:00:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  14:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  14:30:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  14:45:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  15:00:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  15:15:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  15:30:00,16.9,16.9,16.9,16.9,0,0,16.9
20201207  15:45:00,17.06,17.5,16.65,16.73,6509,1943,17.009
20201207  16:00:00,16.71,16.9,16.45,16.45,3939,1446,16.699
20201207  16:15:00,16.45,16.64,16.34,16.55,4549,1544,16.516
20201207  16:30:00,16.56,16.72,16.43,16.43,3412,1251,16.628
20201207  16:45:00,16.45,16.52,16.22,16.3,2208,890,16.386
20201207  17:00:00,16.33,16.44,16.23,16.34,3313,926,16.348
20201207  17:15:00,16.36,16.47,16.31,16.37,2048,892,16.389
20201207  17:30:00,16.37,16.57,16.32,16.44,2978,1035,16.45
20201207  17:45:00,16.44,16.69,16.38,16.66,2402,969,16.495
20201207  18:00:00,16.65,16.76,16.57,16.72,1423,602,16.675
20201207  18:15:00,16.72,16.72,16.6,16.64,941,478,16.659
20201207  18:30:00,16.63,16.68,16.6,16.61,941,379,16.646
20201207  18:45:00,16.62,16.68,16.58,16.64,997,535,16.628
20201207  19:00:00,16.63,16.65,16.37,16.42,2191,789,16.476
20201207  19:15:00,16.42,16.58,16.41,16.48,1167,450,16.506
20201207  19:30:00,16.48,16.57,16.43,16.45,1192,387,16.509
20201207  19:45:00,16.45,16.49,16.4,16.42,785,345,16.454
20201207  20:00:00,16.41,16.53,16.38,16.48,875,412,16.456
20201207  20:15:00,16.49,16.52,16.4,16.51,946,410,16.473
20201207  20:30:00,16.5,16.53,16.43,16.46,959,423,16.474
20201207  20:45:00,16.47,16.52,16.42,16.48,1209,522,16.461
20201207  21:00:00,16.49,16.51,16.22,16.26,2266,896,16.327
20201207  21:15:00,16.27,16.44,16.27,16.43,1443,575,16.354
20201207  21:30:00,16.43,16.53,16.34,16.44,2630,1123,16.442
20201207  21:45:00,16.44,16.45,16.32,16.32,4974,2555,16.38
20201207  22:00:00,16.35,16.47,16.3,16.35,1571,28,16.351
20201207  22:15:00,16.32,16.35,16.3,16.35,119,27,16.307
20201207  22:30:00,16.35,16.35,16.3,16.35,96,30,16.317
20201207  22:45:00,16.3,16.35,16.3,16.35,56,29,16.342
20201207  23:00:00,16.35,16.35,16.3,16.3,62,33,16.336
20201207  23:15:00,16.3,16.32,16.3,16.32,36,16,16.309
20201207  23:30:00,16.32,16.35,16.3,16.3,11,6,16.311
20201207  23:45:00,16.35,16.35,16.33,16.35,41,30,16.349
