date,open,high,low,close,volume,barCount,average
20210430  10:15:00,175.0,175.0,173.1,173.1,3,3,174.404
20210430  10:30:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  10:45:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  11:00:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  11:15:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  11:30:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  11:45:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  12:00:00,173.1,173.1,173.1,173.1,0,0,173.1
20210430  12:15:00,173.31,173.31,173.3,173.3,3,2,173.307
20210430  12:30:00,173.0,173.0,173.0,173.0,4,3,173.0
20210430  12:45:00,173.0,173.0,173.0,173.0,3,1,173.0
20210430  13:00:00,174.0,174.0,174.0,174.0,3,2,174.0
20210430  13:15:00,175.5,175.5,175.5,175.5,1,1,175.5
20210430  13:30:00,176.0,176.0,175.78,176.0,11,3,175.905
20210430  13:45:00,176.0,176.0,176.0,176.0,0,0,176.0
20210430  14:00:00,174.05,176.08,174.05,175.2,37,11,175.041
20210430  14:15:00,175.0,175.29,175.0,175.29,13,5,175.034
20210430  14:30:00,175.05,175.29,175.05,175.06,7,4,175.084
20210430  14:45:00,175.2,175.6,175.05,175.06,30,12,175.331
20210430  15:00:00,175.9,175.99,174.0,175.11,34,13,174.414
20210430  15:15:00,174.06,175.12,174.06,174.99,21,13,174.401
20210430  15:30:00,175.0,179.9,174.7,178.94,2082,1072,177.773
20210430  15:45:00,178.89,183.8,178.5,179.02,4451,2475,180.989
20210430  16:00:00,179.0,180.49,176.05,176.54,2636,1109,177.83
20210430  16:15:00,176.54,177.95,176.43,177.5,929,421,177.132
20210430  16:30:00,177.47,177.73,174.19,175.69,1751,678,175.809
20210430  16:45:00,175.51,177.0,174.8,176.46,551,307,175.913
20210430  17:00:00,176.32,177.67,175.87,176.86,683,301,176.578
20210430  17:15:00,176.83,177.84,176.7,177.39,544,241,177.268
20210430  17:30:00,177.37,178.8,177.17,178.0,680,330,178.078
20210430  17:45:00,178.0,179.5,178.0,179.12,519,277,178.831
20210430  18:00:00,179.25,180.11,178.51,179.0,1751,617,179.238
20210430  18:15:00,178.86,179.7,178.19,179.46,867,369,178.882
20210430  18:30:00,179.5,181.2,179.31,180.24,1358,560,180.308
20210430  18:45:00,180.0,181.0,179.28,179.85,1120,509,180.177
20210430  19:00:00,179.73,180.21,179.24,179.99,675,241,179.829
20210430  19:15:00,179.99,180.01,178.8,179.15,576,286,179.364
20210430  19:30:00,179.15,179.22,177.88,178.57,473,230,178.484
20210430  19:45:00,178.53,178.65,176.92,177.69,590,285,177.627
20210430  20:00:00,177.91,178.08,176.62,177.54,439,209,177.483
20210430  20:15:00,177.74,178.25,177.21,177.36,303,168,177.783
20210430  20:30:00,177.36,177.37,176.2,176.67,645,274,176.715
20210430  20:45:00,176.64,176.72,174.5,174.88,1184,528,175.725
20210430  21:00:00,174.52,175.07,174.01,174.09,691,340,174.537
20210430  21:15:00,174.02,174.33,172.7,173.97,1000,463,173.511
20210430  21:30:00,173.93,175.09,173.31,174.29,570,296,174.052
20210430  21:45:00,174.24,175.11,173.51,173.51,1317,784,174.413
20210430  22:00:00,173.59,174.6,173.42,173.85,768,22,173.602
20210430  22:15:00,173.49,173.94,173.37,173.85,19,8,173.739
20210430  22:30:00,173.58,174.65,173.58,174.47,23,10,174.348
20210430  22:45:00,174.3,174.34,174.0,174.34,7,6,174.178
20210430  23:00:00,173.59,173.59,173.54,173.54,9,4,173.545
20210430  23:15:00,173.59,173.86,173.46,173.46,6,4,173.629
20210430  23:30:00,173.94,173.94,173.5,173.83,4,3,173.747
20210430  23:45:00,173.94,173.94,173.94,173.94,5,3,173.94
