date,open,high,low,close,volume,barCount,average
20210623  10:15:00,216.27,216.27,216.27,216.27,1,1,216.27
20210623  10:30:00,216.27,216.27,216.27,216.27,0,0,216.27
20210623  10:45:00,216.27,216.27,216.27,216.27,0,0,216.27
20210623  11:00:00,219.68,219.68,219.68,219.68,2,1,219.68
20210623  11:15:00,220.0,220.0,220.0,220.0,1,1,220.0
20210623  11:30:00,220.33,220.4,220.33,220.4,2,2,220.368
20210623  11:45:00,221.9,222.0,221.9,222.0,14,6,221.99
20210623  12:00:00,222.0,222.0,222.0,222.0,0,0,222.0
20210623  12:15:00,222.0,222.0,222.0,222.0,0,0,222.0
20210623  12:30:00,221.95,221.95,221.95,221.95,1,1,221.95
20210623  12:45:00,220.36,220.6,220.25,220.6,6,3,220.363
20210623  13:00:00,221.79,222.5,221.0,222.5,22,16,222.019
20210623  13:15:00,222.94,223.5,222.0,222.25,46,25,222.659
20210623  13:30:00,222.5,224.0,222.5,223.61,79,38,223.309
20210623  13:45:00,223.95,224.65,223.5,224.0,105,33,223.922
20210623  14:00:00,221.99,224.0,221.0,223.0,89,38,222.864
20210623  14:15:00,222.4,223.0,222.15,222.5,32,21,222.637
20210623  14:30:00,222.5,223.0,222.15,222.15,15,9,222.336
20210623  14:45:00,222.48,223.2,222.47,222.5,36,14,222.806
20210623  15:00:00,222.94,222.95,222.15,222.2,27,16,222.291
20210623  15:15:00,222.2,222.92,221.3,221.3,70,31,222.388
20210623  15:30:00,221.45,222.0,215.3,215.39,2663,1285,218.852
20210623  15:45:00,215.91,217.49,215.05,216.95,1521,863,216.422
20210623  16:00:00,217.14,218.9,215.27,218.31,1003,551,217.477
20210623  16:15:00,218.05,222.0,217.5,221.41,1203,614,219.919
20210623  16:30:00,221.58,222.57,218.0,218.34,1331,718,220.253
20210623  16:45:00,218.33,220.02,217.3,219.19,841,444,218.51
20210623  17:00:00,219.19,219.67,217.42,218.56,463,267,218.295
20210623  17:15:00,218.65,219.75,217.6,219.24,400,215,218.53
20210623  17:30:00,219.23,219.5,218.0,219.2,526,279,218.956
20210623  17:45:00,219.22,219.9,218.01,218.22,359,219,218.688
20210623  18:00:00,218.22,218.5,215.88,217.4,706,373,217.194
20210623  18:15:00,217.28,219.0,216.75,218.5,540,270,217.927
20210623  18:30:00,218.44,218.62,216.13,216.31,503,245,217.169
20210623  18:45:00,216.33,216.54,215.4,216.37,639,336,215.977
20210623  19:00:00,216.4,216.42,214.7,215.76,625,351,215.381
20210623  19:15:00,215.77,215.8,214.25,214.47,592,297,215.053
20210623  19:30:00,214.26,216.09,214.12,216.0,434,271,215.177
20210623  19:45:00,216.0,216.18,214.75,215.1,394,217,215.422
20210623  20:00:00,215.14,215.9,214.9,215.67,347,241,215.412
20210623  20:15:00,215.46,216.05,214.95,215.24,318,213,215.467
20210623  20:30:00,215.2,219.2,214.94,218.59,1353,683,217.589
20210623  20:45:00,218.45,219.04,217.12,217.43,719,383,218.299
20210623  21:00:00,217.56,218.73,217.0,217.3,466,261,218.009
20210623  21:15:00,217.3,218.0,217.09,217.67,217,153,217.568
20210623  21:30:00,217.91,219.36,217.67,218.77,863,481,218.944
20210623  21:45:00,218.77,220.62,218.56,218.87,2408,1325,219.497
20210623  22:00:00,218.87,219.85,218.34,218.34,633,15,219.331
20210623  22:15:00,218.36,218.57,218.36,218.56,21,4,218.548
20210623  22:30:00,218.51,218.51,218.34,218.34,8,6,218.439
20210623  22:45:00,218.93,218.93,218.93,218.93,4,2,218.93
20210623  23:00:00,218.7,219.0,218.7,219.0,4,3,218.909
20210623  23:15:00,219.25,219.75,218.5,219.5,16,7,219.492
20210623  23:30:00,219.34,219.34,219.33,219.34,5,1,219.34
20210623  23:45:00,219.34,219.34,219.34,219.34,1,1,219.34
