date,open,high,low,close,volume,barCount,average
20210608  10:00:00,287.36,287.5,287.36,287.5,5,5,287.473
20210608  10:15:00,287.5,287.5,287.5,287.5,0,0,287.5
20210608  10:30:00,287.5,287.5,287.5,287.5,0,0,287.5
20210608  10:45:00,283.1,287.5,283.1,287.5,12,10,286.272
20210608  11:00:00,287.5,289.5,287.5,289.5,30,16,288.485
20210608  11:15:00,289.69,289.79,289.69,289.75,3,3,289.741
20210608  11:30:00,289.7,289.7,288.75,288.75,9,6,289.232
20210608  11:45:00,288.5,288.5,288.5,288.5,2,2,288.5
20210608  12:00:00,288.5,288.5,288.5,288.5,0,0,288.5
20210608  12:15:00,288.18,288.18,287.3,287.3,8,6,287.405
20210608  12:30:00,285.58,287.6,285.58,287.5,41,11,287.117
20210608  12:45:00,287.0,287.0,286.99,286.99,3,2,286.995
20210608  13:00:00,286.0,288.9,286.0,288.4,103,29,287.658
20210608  13:15:00,289.0,289.35,288.38,289.3,129,24,288.658
20210608  13:30:00,289.35,291.49,289.35,290.0,138,43,290.162
20210608  13:45:00,290.5,293.5,289.88,293.5,134,60,292.241
20210608  14:00:00,293.9,295.97,286.0,293.47,359,157,293.651
20210608  14:15:00,293.57,298.75,293.45,298.17,295,148,296.879
20210608  14:30:00,298.7,298.7,296.2,297.9,131,65,297.599
20210608  14:45:00,296.8,297.4,295.5,296.42,88,48,296.496
20210608  15:00:00,296.8,298.85,296.5,296.92,105,63,297.837
20210608  15:15:00,296.65,297.0,295.0,295.13,266,150,296.064
20210608  15:30:00,294.5,316.85,286.6,316.01,9833,5356,297.767
20210608  15:45:00,316.01,340.0,308.39,326.58,17095,9166,325.672
20210608  16:00:00,326.76,332.53,320.38,331.0,7147,3739,326.789
20210608  16:15:00,330.87,344.66,324.94,339.64,8898,4086,333.758
20210608  16:30:00,337.74,339.71,322.24,323.5,4017,1975,331.959
20210608  16:45:00,323.35,327.82,311.03,312.99,5090,2439,318.492
20210608  17:00:00,312.61,314.77,281.0,286.62,8434,4302,298.265
20210608  17:15:00,287.76,297.91,282.22,296.08,8432,4018,290.879
20210608  17:30:00,295.85,299.27,290.1,294.76,3194,1546,295.383
20210608  17:45:00,295.31,297.0,286.86,292.24,3033,1354,291.981
20210608  18:00:00,292.42,295.34,289.54,294.59,1770,825,292.942
20210608  18:15:00,293.63,296.1,285.31,288.73,2162,993,290.363
20210608  18:30:00,288.78,291.35,287.0,289.33,1045,620,289.492
20210608  18:45:00,289.19,298.55,287.52,297.21,2686,1279,292.602
20210608  19:00:00,297.22,303.38,294.1,301.98,2578,1202,297.532
20210608  19:15:00,301.95,306.68,299.05,300.0,3025,1397,303.201
20210608  19:30:00,300.68,301.71,296.51,299.73,1659,747,299.563
20210608  19:45:00,299.78,301.27,295.77,298.89,1297,561,298.162
20210608  20:00:00,298.59,299.48,294.33,295.5,1157,557,297.045
20210608  20:15:00,295.76,297.46,294.1,296.73,626,370,295.955
20210608  20:30:00,296.71,297.0,291.7,294.5,1134,623,293.888
20210608  20:45:00,294.72,301.85,294.59,299.7,1385,679,298.336
20210608  21:00:00,299.41,305.15,295.0,297.68,2624,1427,300.234
20210608  21:15:00,297.84,301.28,297.53,300.0,973,552,299.747
20210608  21:30:00,299.85,303.44,299.42,302.79,1939,882,301.507
20210608  21:45:00,303.29,303.49,297.25,299.99,2576,1303,299.822
20210608  22:00:00,300.0,302.33,299.5,300.0,558,85,300.102
20210608  22:15:00,299.3,300.0,299.01,299.9,87,51,299.552
20210608  22:30:00,300.0,304.5,300.0,303.0,119,61,302.751
20210608  22:45:00,302.65,303.7,302.43,302.5,26,16,302.981
20210608  23:00:00,303.17,303.5,301.25,301.31,24,12,302.516
20210608  23:15:00,301.31,303.49,301.03,303.49,27,14,301.806
20210608  23:30:00,303.0,305.55,303.0,305.0,117,42,304.781
20210608  23:45:00,304.2,305.69,304.2,305.5,43,25,305.232
