date,open,high,low,close,volume,barCount,average
20201211  11:00:00,14.12,14.12,14.12,14.12,1,1,14.12
20201211  11:15:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  11:30:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  11:45:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  12:00:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  12:15:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  12:30:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  12:45:00,14.12,14.12,14.12,14.12,0,0,14.12
20201211  13:00:00,14.12,14.12,14.12,14.12,2,1,14.12
20201211  13:15:00,14.12,14.12,14.12,14.12,1,1,14.12
20201211  13:30:00,14.05,14.05,14.05,14.05,1,1,14.05
20201211  13:45:00,14.05,14.05,14.05,14.05,0,0,14.05
20201211  14:00:00,14.05,14.2,14.05,14.06,35,17,14.091
20201211  14:15:00,14.06,14.06,14.06,14.06,0,0,14.06
20201211  14:30:00,14.12,14.12,14.05,14.05,14,5,14.091
20201211  14:45:00,14.08,14.08,14.06,14.07,3,3,14.07
20201211  15:00:00,14.04,14.07,14.0,14.07,49,20,14.045
20201211  15:15:00,14.07,14.07,13.94,13.94,155,29,14.037
20201211  15:30:00,13.91,14.0,13.4,13.64,7201,1808,13.711
20201211  15:45:00,13.63,13.75,13.53,13.61,4691,1432,13.606
20201211  16:00:00,13.62,13.77,13.58,13.7,1918,668,13.697
20201211  16:15:00,13.73,13.75,13.63,13.64,1135,456,13.679
20201211  16:30:00,13.63,13.64,13.51,13.57,2656,949,13.556
20201211  16:45:00,13.56,13.57,13.25,13.48,4784,1512,13.407
20201211  17:00:00,13.49,13.54,13.32,13.37,2882,1029,13.449
20201211  17:15:00,13.38,13.43,13.3,13.32,2292,914,13.362
20201211  17:30:00,13.31,13.35,13.21,13.26,1977,726,13.274
20201211  17:45:00,13.26,13.41,13.25,13.37,1835,513,13.358
20201211  18:00:00,13.36,13.39,13.25,13.25,3657,444,13.308
20201211  18:15:00,13.25,13.3,13.09,13.18,3006,875,13.155
20201211  18:30:00,13.17,13.22,13.02,13.13,2000,857,13.115
20201211  18:45:00,13.13,13.24,13.1,13.24,2059,648,13.158
20201211  19:00:00,13.24,13.29,13.17,13.28,1236,431,13.239
20201211  19:15:00,13.29,13.35,13.26,13.35,1275,547,13.309
20201211  19:30:00,13.35,13.45,13.31,13.33,1959,820,13.38
20201211  19:45:00,13.34,13.42,13.28,13.39,984,426,13.333
20201211  20:00:00,13.4,13.45,13.34,13.35,1720,682,13.401
20201211  20:15:00,13.34,13.47,13.34,13.46,1149,473,13.4
20201211  20:30:00,13.46,13.64,13.43,13.63,1833,743,13.522
20201211  20:45:00,13.63,13.63,13.49,13.52,1634,726,13.552
20201211  21:00:00,13.53,13.55,13.43,13.46,1058,476,13.491
20201211  21:15:00,13.46,13.55,13.46,13.5,1095,578,13.508
20201211  21:30:00,13.5,13.5,13.29,13.3,1446,746,13.419
20201211  21:45:00,13.3,13.38,13.26,13.31,6309,2796,13.325
20201211  22:00:00,13.31,13.35,13.31,13.35,1181,8,13.31
20201211  22:15:00,13.39,13.39,13.3,13.31,8,7,13.332
20201211  22:30:00,13.31,13.34,13.3,13.34,15,6,13.322
20201211  22:45:00,13.34,13.34,13.28,13.34,16,6,13.304
20201211  23:00:00,13.35,13.35,13.35,13.35,1,1,13.35
20201211  23:15:00,13.35,13.38,13.22,13.25,19,9,13.329
20201211  23:30:00,13.37,13.37,13.31,13.31,18,8,13.339
20201211  23:45:00,13.37,13.37,13.37,13.37,1,1,13.37
20201212  00:00:00,13.37,13.37,13.37,13.37,0,0,13.37
20201212  00:15:00,13.35,13.35,13.35,13.35,9,5,13.35
20201212  00:30:00,13.35,13.35,13.35,13.35,0,0,13.35
20201212  00:45:00,13.37,13.37,13.33,13.33,33,5,13.337
20201212  01:00:00,13.32,13.32,13.32,13.32,1,1,13.32
20201212  01:15:00,13.33,13.38,13.28,13.28,12,4,13.325
20201212  01:30:00,13.3,13.37,13.19,13.3,26,15,13.245
20201212  01:45:00,13.3,13.32,13.25,13.25,9,7,13.286
