date,open,high,low,close,volume,barCount,average
20210211  10:00:00,49.49,49.9,49.35,49.9,31,17,49.433
20210211  10:15:00,49.91,50.47,49.7,49.72,24,11,49.892
20210211  10:30:00,49.61,49.61,49.35,49.35,9,4,49.436
20210211  10:45:00,49.4,50.0,49.4,49.67,7,4,49.782
20210211  11:00:00,50.0,50.0,49.56,49.57,14,7,49.799
20210211  11:15:00,49.85,50.0,49.79,50.0,5,3,49.86
20210211  11:30:00,50.01,50.47,49.97,50.47,17,10,50.091
20210211  11:45:00,50.87,51.5,50.87,51.0,14,10,51.226
20210211  12:00:00,50.66,50.67,50.66,50.67,6,2,50.668
20210211  12:15:00,51.0,51.2,50.55,51.2,18,12,50.886
20210211  12:30:00,50.5,51.0,50.5,51.0,5,3,50.617
20210211  12:45:00,50.65,50.67,50.39,50.39,6,4,50.504
20210211  13:00:00,50.32,51.0,49.69,50.35,119,84,50.302
20210211  13:15:00,50.18,50.3,49.95,50.0,73,53,50.088
20210211  13:30:00,50.07,50.07,49.62,49.83,129,81,49.848
20210211  13:45:00,49.83,50.2,49.81,50.2,90,45,50.047
20210211  14:00:00,50.0,50.98,49.6,50.62,317,137,50.359
20210211  14:15:00,50.65,50.65,50.25,50.49,187,85,50.515
20210211  14:30:00,50.46,50.51,50.23,50.42,104,54,50.323
20210211  14:45:00,50.42,50.44,50.2,50.26,121,58,50.281
20210211  15:00:00,50.17,50.6,50.16,50.26,252,129,50.378
20210211  15:15:00,50.21,50.55,49.7,50.27,390,170,50.066
20210211  15:30:00,50.01,55.32,49.97,53.6,16650,5562,52.741
20210211  15:45:00,53.61,54.5,51.5,52.22,7914,2772,53.004
20210211  16:00:00,52.13,52.3,50.11,50.22,5922,2190,50.977
20210211  16:15:00,50.18,50.77,49.27,50.68,5539,2147,50.024
20210211  16:30:00,50.77,50.83,49.78,50.13,2902,935,50.343
20210211  16:45:00,50.09,50.49,49.8,50.19,2340,856,50.096
20210211  17:00:00,50.18,50.23,48.7,49.19,4642,1831,49.381
20210211  17:15:00,49.15,49.42,48.65,48.96,3655,1107,49.096
20210211  17:30:00,49.1,50.27,48.9,49.94,2879,1159,49.696
20210211  17:45:00,49.99,50.06,48.87,49.11,2879,949,49.465
20210211  18:00:00,49.09,49.3,48.43,48.75,3386,1051,48.82
20210211  18:15:00,48.75,48.84,48.24,48.4,2279,842,48.545
20210211  18:30:00,48.4,48.77,48.23,48.74,1631,529,48.528
20210211  18:45:00,48.68,49.28,48.61,48.88,1916,728,49.004
20210211  19:00:00,49.03,49.15,48.38,48.89,1499,569,48.685
20210211  19:15:00,48.85,49.46,48.8,49.14,1600,623,49.157
20210211  19:30:00,49.1,49.74,49.01,49.5,1869,596,49.395
20210211  19:45:00,49.45,49.63,48.57,48.61,2608,993,49.062
20210211  20:00:00,48.71,48.96,48.22,48.89,2325,778,48.489
20210211  20:15:00,48.73,49.1,48.62,48.91,1035,382,48.859
20210211  20:30:00,48.9,49.14,48.65,48.75,883,299,48.899
20210211  20:45:00,48.71,49.09,48.62,48.73,981,301,48.865
20210211  21:00:00,48.69,49.35,48.65,49.2,1190,337,49.035
20210211  21:15:00,49.23,49.3,48.51,49.05,1495,427,48.879
20210211  21:30:00,49.05,52.25,48.81,51.57,10189,3239,50.783
20210211  21:45:00,51.54,51.85,50.5,50.9,6000,2521,50.974
20210211  22:00:00,51.1,51.1,50.11,50.5,1208,154,50.981
20210211  22:15:00,50.33,50.39,49.84,49.84,293,122,50.103
20210211  22:30:00,49.84,50.43,49.84,50.05,129,45,50.172
20210211  22:45:00,50.3,50.3,50.1,50.13,46,29,50.241
20210211  23:00:00,50.16,50.25,50.0,50.0,62,34,50.101
20210211  23:15:00,50.25,50.25,49.35,49.35,119,52,49.749
20210211  23:30:00,49.35,50.0,48.93,49.5,357,66,49.054
20210211  23:45:00,49.45,49.5,49.11,49.5,188,24,49.286
