date,open,high,low,close,volume,barCount,average
20210225  10:00:00,153.3,167.5,133.4,135.57,2904,1092,152.712
20210225  10:15:00,136.0,148.09,135.98,139.98,1836,808,141.814
20210225  10:30:00,140.0,148.0,132.52,135.11,1775,580,140.007
20210225  10:45:00,135.5,136.28,117.17,133.0,2140,752,127.392
20210225  11:00:00,132.55,137.55,128.42,131.5,816,352,133.018
20210225  11:15:00,130.25,142.39,130.0,141.0,508,274,138.073
20210225  11:30:00,140.66,149.0,140.51,148.87,705,370,144.464
20210225  11:45:00,148.87,149.0,140.0,145.7,621,269,144.974
20210225  12:00:00,145.0,148.55,140.61,143.5,526,216,144.562
20210225  12:15:00,143.9,144.24,136.62,141.98,372,208,140.354
20210225  12:30:00,141.71,148.0,141.02,147.49,351,200,145.614
20210225  12:45:00,147.97,154.5,147.0,150.02,1710,725,150.445
20210225  13:00:00,150.06,168.0,150.0,159.84,9529,5397,160.805
20210225  13:15:00,159.79,161.02,136.89,141.97,6384,3623,148.239
20210225  13:30:00,141.97,146.65,135.75,142.45,3789,2553,141.568
20210225  13:45:00,142.9,156.19,142.4,153.3,6143,3605,150.972
20210225  14:00:00,153.39,164.0,136.05,146.08,12148,6418,152.065
20210225  14:15:00,146.34,156.16,141.79,151.5,4838,2382,148.931
20210225  14:30:00,151.9,157.27,147.19,153.47,4738,2214,151.957
20210225  14:45:00,152.92,163.25,146.0,163.25,7032,3344,156.211
20210225  15:00:00,163.14,172.0,152.0,169.82,10568,5233,161.916
20210225  15:15:00,169.93,175.45,162.95,169.36,12441,6710,169.047
20210225  15:30:00,169.56,170.01,129.05,129.05,50288,18087,147.4
20210225  15:45:00,129.05,133.0,101.2,119.43,36451,14954,113.259
20210225  16:00:00,125.4,135.45,114.01,128.44,62491,30302,126.75
20210225  16:15:00,128.01,135.03,115.27,125.79,38893,18744,125.482
20210225  16:30:00,126.59,148.69,124.03,142.84,45381,21277,135.887
20210225  16:45:00,142.56,150.22,134.0,138.52,38378,16904,141.511
20210225  17:00:00,138.51,141.79,122.91,127.47,30704,13834,130.56
20210225  17:15:00,127.2,137.77,126.33,137.69,19343,7833,132.766
20210225  17:30:00,137.7,140.0,131.57,135.0,16150,6791,135.844
20210225  17:45:00,134.66,136.4,126.01,133.68,18049,7522,131.66
20210225  18:00:00,133.55,150.0,133.14,147.36,31340,12728,141.673
20210225  18:15:00,147.36,157.76,146.01,149.0,39807,16265,151.981
20210225  18:30:00,149.23,151.38,139.99,144.59,19765,8512,145.696
20210225  18:45:00,144.64,184.68,144.62,177.38,49611,20734,164.919
20210225  19:00:00,177.08,178.18,161.11,171.97,40363,17707,169.839
20210225  19:15:00,172.25,178.5,161.01,170.48,29169,12882,169.609
20210225  19:30:00,170.45,176.56,167.11,171.51,25429,10508,172.164
20210225  19:45:00,171.73,173.51,140.72,155.55,44423,18785,157.328
20210225  20:00:00,154.62,156.0,134.44,144.52,27935,12160,145.607
20210225  20:15:00,144.79,147.99,126.3,143.76,34872,14859,137.066
20210225  20:30:00,143.73,154.49,138.15,144.0,26837,11280,146.829
20210225  20:45:00,143.78,153.0,139.1,147.36,20788,8914,147.27
20210225  21:00:00,147.34,149.67,132.0,138.39,19569,9160,140.939
20210225  21:15:00,138.9,144.75,131.0,144.19,19904,9168,137.256
20210225  21:30:00,144.62,144.75,113.07,125.5,36582,15628,125.747
20210225  21:45:00,125.75,126.0,101.0,109.16,37637,16498,111.553
20210225  22:00:00,108.71,123.8,105.0,110.0,8560,4156,116.512
20210225  22:15:00,109.99,110.0,94.0,103.16,6904,3148,101.498
20210225  22:30:00,103.05,105.0,94.01,101.97,4539,2239,98.617
20210225  22:45:00,102.0,106.71,99.0,102.0,3098,1434,102.988
20210225  23:00:00,101.3,112.99,100.17,112.68,3293,1386,107.126
20210225  23:15:00,112.5,113.98,105.92,109.8,1940,913,109.145
20210225  23:30:00,110.0,110.0,104.98,104.98,1451,595,106.635
20210225  23:45:00,104.97,106.7,100.25,100.51,1719,689,103.252
