date,open,high,low,close,volume,barCount,average
20201203  12:00:00,16.6,16.6,16.6,16.6,1,1,16.6
20201203  12:15:00,16.6,16.6,16.6,16.6,0,0,16.6
20201203  12:30:00,16.6,16.6,16.6,16.6,0,0,16.6
20201203  12:45:00,16.58,16.58,16.58,16.58,1,1,16.58
20201203  13:00:00,16.58,16.58,16.39,16.39,15,7,16.538
20201203  13:15:00,16.55,16.55,16.55,16.55,1,1,16.55
20201203  13:30:00,16.55,16.57,16.55,16.57,12,3,16.554
20201203  13:45:00,16.58,16.68,16.58,16.68,9,4,16.635
20201203  14:00:00,16.5,16.58,16.5,16.55,73,12,16.542
20201203  14:15:00,16.59,16.6,16.55,16.58,39,17,16.575
20201203  14:30:00,16.6,16.68,16.6,16.68,17,6,16.626
20201203  14:45:00,16.68,16.75,16.6,16.62,98,15,16.688
20201203  15:00:00,16.62,16.75,16.62,16.75,72,24,16.708
20201203  15:15:00,16.75,16.78,16.37,16.47,136,45,16.555
20201203  15:30:00,16.48,16.64,16.23,16.36,5354,1542,16.445
20201203  15:45:00,16.34,16.47,16.21,16.29,2039,822,16.323
20201203  16:00:00,16.29,16.49,16.23,16.41,1610,583,16.382
20201203  16:15:00,16.41,16.55,16.28,16.36,1912,569,16.403
20201203  16:30:00,16.37,16.38,16.2,16.25,1609,559,16.279
20201203  16:45:00,16.27,16.32,16.12,16.2,2585,688,16.196
20201203  17:00:00,16.19,16.19,15.92,16.0,3396,1029,16.034
20201203  17:15:00,16.0,16.14,15.99,16.02,1831,710,16.074
20201203  17:30:00,16.02,16.07,15.97,16.01,1282,546,16.01
20201203  17:45:00,16.01,16.13,15.98,16.13,888,442,16.049
20201203  18:00:00,16.13,16.15,16.07,16.1,759,356,16.111
20201203  18:15:00,16.09,16.1,15.91,15.99,2247,892,15.986
20201203  18:30:00,16.0,16.04,15.89,16.0,1636,641,15.976
20201203  18:45:00,15.99,16.0,15.91,15.94,1446,511,15.952
20201203  19:00:00,15.94,16.02,15.87,16.01,1364,517,15.93
20201203  19:15:00,16.01,16.19,16.01,16.11,2313,646,16.116
20201203  19:30:00,16.1,16.16,16.03,16.03,741,310,16.101
20201203  19:45:00,16.05,16.08,15.97,16.0,962,393,16.015
20201203  20:00:00,15.99,16.04,15.96,16.01,916,415,16.004
20201203  20:15:00,16.02,16.07,15.97,16.04,1155,583,16.022
20201203  20:30:00,16.05,16.08,16.0,16.07,1318,660,16.042
20201203  20:45:00,16.08,16.09,15.97,15.99,746,402,16.028
20201203  21:00:00,15.99,16.05,15.95,16.03,1958,632,15.997
20201203  21:15:00,16.02,16.16,16.02,16.12,1506,621,16.083
20201203  21:30:00,16.12,16.17,15.97,16.02,3508,1140,16.086
20201203  21:45:00,16.02,16.16,15.98,16.12,5958,3162,16.093
20201203  22:00:00,16.12,16.16,16.11,16.12,932,10,16.12
20201203  22:15:00,16.15,16.16,16.06,16.16,34,12,16.103
20201203  22:30:00,16.13,16.13,16.11,16.13,26,6,16.128
20201203  22:45:00,16.15,16.2,16.15,16.18,21,14,16.168
20201203  23:00:00,16.16,16.19,16.16,16.19,13,3,16.185
20201203  23:15:00,16.2,16.25,16.19,16.2,10,6,16.219
20201203  23:30:00,16.24,16.26,16.24,16.26,9,5,16.254
20201203  23:45:00,16.26,16.26,16.24,16.26,8,7,16.255
