date,open,high,low,close,volume,barCount,average
20210609  10:00:00,303.0,317.0,303.0,307.99,48,25,307.54
20210609  10:15:00,306.0,312.85,306.0,310.0,13,7,310.177
20210609  10:30:00,310.0,310.0,310.0,310.0,8,1,310.0
20210609  10:45:00,305.0,305.0,303.34,305.0,18,9,304.67
20210609  11:00:00,304.5,306.93,304.5,306.0,15,5,305.621
20210609  11:15:00,309.3,309.3,306.5,307.26,4,4,307.507
20210609  11:30:00,307.24,309.18,307.24,309.18,4,3,308.178
20210609  11:45:00,308.54,308.54,308.54,308.54,1,1,308.54
20210609  12:00:00,308.54,310.5,308.54,310.5,9,7,309.548
20210609  12:15:00,310.5,310.5,307.0,307.5,43,11,307.397
20210609  12:30:00,307.42,307.5,307.42,307.5,2,2,307.46
20210609  12:45:00,307.99,307.99,307.0,307.0,19,9,307.382
20210609  13:00:00,306.99,306.99,301.03,302.0,115,55,304.507
20210609  13:15:00,302.0,304.64,300.0,300.0,129,67,302.294
20210609  13:30:00,300.79,301.8,299.0,301.0,72,40,300.526
20210609  13:45:00,301.95,303.7,301.95,302.2,64,22,302.525
20210609  14:00:00,306.0,306.0,300.0,301.5,205,94,302.75
20210609  14:15:00,301.83,303.14,301.83,303.0,104,48,302.404
20210609  14:30:00,302.88,306.8,302.88,306.64,99,51,305.737
20210609  14:45:00,306.64,307.49,304.0,305.89,103,41,306.149
20210609  15:00:00,306.0,306.5,303.5,303.52,132,63,304.882
20210609  15:15:00,304.0,304.25,301.0,303.52,197,103,303.299
20210609  15:30:00,303.12,305.8,291.51,297.01,4094,2236,297.659
20210609  15:45:00,297.01,299.93,292.95,296.59,1851,1169,296.818
20210609  16:00:00,297.0,308.77,295.75,304.53,4027,1921,304.14
20210609  16:15:00,304.41,307.72,300.75,305.65,2464,1209,303.932
20210609  16:30:00,305.09,315.0,305.08,308.2,5338,2605,310.676
20210609  16:45:00,307.94,309.49,304.01,304.77,1822,871,307.223
20210609  17:00:00,304.92,319.48,304.92,319.46,3312,1831,313.786
20210609  17:15:00,319.45,320.0,312.66,314.5,3238,1655,315.939
20210609  17:30:00,314.59,314.63,311.68,313.29,2057,1073,313.253
20210609  17:45:00,313.01,316.17,306.48,308.2,2669,1596,311.835
20210609  18:00:00,307.84,311.0,307.5,309.06,1495,711,309.186
20210609  18:15:00,309.13,315.0,305.88,312.95,1848,1075,311.314
20210609  18:30:00,312.93,318.49,312.26,314.7,3139,1454,315.956
20210609  18:45:00,315.0,315.54,312.54,313.8,879,471,313.906
20210609  19:00:00,313.82,314.8,312.22,314.37,797,376,313.414
20210609  19:15:00,314.36,316.0,312.5,313.48,1037,510,314.202
20210609  19:30:00,313.54,313.97,309.08,309.97,1244,596,311.82
20210609  19:45:00,309.79,310.7,306.56,307.5,1150,496,308.279
20210609  20:00:00,307.5,311.56,307.3,309.27,993,373,309.844
20210609  20:15:00,309.73,311.56,308.7,310.56,772,320,310.042
20210609  20:30:00,310.91,315.07,309.91,313.92,1476,706,313.023
20210609  20:45:00,314.36,327.49,313.69,324.22,5655,2891,321.404
20210609  21:00:00,324.1,328.0,318.26,319.01,3826,2176,322.093
20210609  21:15:00,318.63,320.39,311.0,313.89,3204,1433,317.297
20210609  21:30:00,314.0,314.14,307.07,307.07,3037,1414,310.152
20210609  21:45:00,307.19,309.88,295.12,302.56,4829,2869,302.283
20210609  22:00:00,302.68,318.0,279.01,290.6,3244,1494,297.135
20210609  22:15:00,290.14,309.0,285.0,287.4,2820,1517,295.447
20210609  22:30:00,286.5,293.0,270.0,273.89,2621,1187,280.844
20210609  22:45:00,273.89,281.0,271.5,274.5,1241,510,276.136
20210609  23:00:00,274.1,285.33,274.1,277.98,844,363,281.11
20210609  23:15:00,277.81,278.0,261.61,263.07,1408,682,267.431
20210609  23:30:00,264.0,270.51,262.0,267.1,746,352,267.22
20210609  23:45:00,267.0,277.0,265.0,276.76,646,301,271.785
