date,open,high,low,close,volume,barCount,average
20210301  10:00:00,107.5,111.0,104.11,107.11,397,177,108.762
20210301  10:15:00,107.3,108.3,104.21,105.99,148,83,106.364
20210301  10:30:00,106.56,106.79,104.58,105.54,62,43,105.722
20210301  10:45:00,105.01,105.92,104.0,104.61,55,27,104.684
20210301  11:00:00,105.74,105.74,104.45,105.0,27,22,105.156
20210301  11:15:00,105.49,105.93,105.49,105.92,38,20,105.682
20210301  11:30:00,105.92,107.5,105.92,106.02,14,9,106.463
20210301  11:45:00,106.04,106.99,105.72,106.17,46,23,106.145
20210301  12:00:00,106.72,106.72,104.94,105.12,52,35,105.307
20210301  12:15:00,105.14,106.5,105.13,106.5,30,16,105.805
20210301  12:30:00,106.8,107.5,106.61,107.12,73,21,106.973
20210301  12:45:00,107.02,108.13,106.52,108.12,66,34,107.133
20210301  13:00:00,107.93,108.9,106.51,107.2,691,328,107.336
20210301  13:15:00,107.5,108.94,107.49,108.0,356,152,108.075
20210301  13:30:00,108.0,108.0,107.04,107.55,156,72,107.53
20210301  13:45:00,107.6,111.0,107.6,109.3,902,402,109.45
20210301  14:00:00,107.5,111.0,106.53,108.1,1306,511,108.278
20210301  14:15:00,108.18,108.18,106.57,107.08,537,232,107.488
20210301  14:30:00,107.17,107.7,104.22,105.36,710,373,105.919
20210301  14:45:00,105.61,106.9,104.35,106.51,385,218,105.743
20210301  15:00:00,106.79,106.79,101.0,104.0,1026,482,103.483
20210301  15:15:00,103.69,106.2,103.0,104.53,851,448,104.543
20210301  15:30:00,104.54,112.0,102.7,104.71,24200,11292,107.213
20210301  15:45:00,104.27,105.54,99.97,103.2,15028,7749,102.7
20210301  16:00:00,103.39,109.89,103.15,106.89,15410,7274,106.541
20210301  16:15:00,106.7,106.9,102.0,103.15,9641,4598,104.198
20210301  16:30:00,103.05,105.47,103.0,104.54,4700,2120,104.114
20210301  16:45:00,104.5,105.5,102.5,103.68,5115,2477,103.733
20210301  17:00:00,103.51,108.4,103.41,106.54,9177,3898,106.24
20210301  17:15:00,106.31,109.4,105.58,107.3,8420,3629,107.503
20210301  17:30:00,107.08,109.4,105.6,108.77,5701,2562,107.442
20210301  17:45:00,108.77,116.84,107.22,114.0,25413,10836,113.309
20210301  18:00:00,113.69,119.5,112.0,117.79,19801,8622,115.877
20210301  18:15:00,117.67,119.78,109.21,110.95,19435,8351,114.047
20210301  18:30:00,110.94,113.3,107.25,108.27,12094,5298,110.731
20210301  18:45:00,108.26,111.63,107.28,107.85,6521,2806,109.501
20210301  19:00:00,107.94,111.44,107.92,110.27,4854,2144,109.786
20210301  19:15:00,110.05,111.02,108.5,110.17,4147,1861,109.973
20210301  19:30:00,110.27,114.44,109.8,112.21,12529,4960,112.525
20210301  19:45:00,112.2,113.89,111.55,112.2,5832,2755,112.561
20210301  20:00:00,112.2,114.0,111.0,113.78,5993,2727,112.188
20210301  20:15:00,113.8,114.0,112.0,112.77,4427,2092,112.993
20210301  20:30:00,112.78,117.71,112.78,115.7,13653,5834,115.806
20210301  20:45:00,115.7,118.5,115.0,115.23,10728,4423,116.742
20210301  21:00:00,115.2,133.99,115.2,129.68,29472,12825,123.264
20210301  21:15:00,129.68,132.0,121.36,123.74,35780,16402,127.366
20210301  21:30:00,123.65,126.0,118.51,119.18,22193,9148,122.6
20210301  21:45:00,119.4,121.95,116.0,119.49,21835,9608,119.072
20210301  22:00:00,120.4,120.4,116.26,118.65,2772,762,118.945
20210301  22:15:00,118.5,123.31,118.12,121.13,2708,1047,121.301
20210301  22:30:00,121.43,121.43,116.44,117.49,1210,508,118.893
20210301  22:45:00,117.54,118.5,115.39,115.54,731,340,116.679
20210301  23:00:00,115.79,117.7,115.0,117.35,520,226,116.181
20210301  23:15:00,117.35,117.43,115.61,117.0,302,129,116.668
20210301  23:30:00,117.2,118.65,116.67,117.2,394,143,117.768
20210301  23:45:00,117.01,117.49,116.0,117.49,299,97,116.817
