date,open,high,low,close,volume,barCount,average
20210510  10:00:00,160.58,162.25,160.58,162.25,4,3,161.598
20210510  10:15:00,162.5,162.5,162.5,162.5,1,1,162.5
20210510  10:30:00,162.5,162.5,162.5,162.5,0,0,162.5
20210510  10:45:00,162.5,162.5,162.5,162.5,0,0,162.5
20210510  11:00:00,162.42,162.42,162.42,162.42,1,1,162.42
20210510  11:15:00,162.42,162.42,162.42,162.42,0,0,162.42
20210510  11:30:00,162.42,162.42,162.42,162.42,0,0,162.42
20210510  11:45:00,162.42,162.42,162.42,162.42,0,0,162.42
20210510  12:00:00,162.42,162.42,162.42,162.42,0,0,162.42
20210510  12:15:00,161.11,161.45,161.11,161.45,4,2,161.325
20210510  12:30:00,161.45,161.45,161.45,161.45,0,0,161.45
20210510  12:45:00,161.45,161.45,161.45,161.45,0,0,161.45
20210510  13:00:00,161.0,161.0,161.0,161.0,4,3,161.0
20210510  13:15:00,161.21,161.21,161.21,161.21,1,1,161.21
20210510  13:30:00,161.21,161.21,161.21,161.21,0,0,161.21
20210510  13:45:00,161.21,161.21,161.21,161.21,0,0,161.21
20210510  14:00:00,161.3,162.0,161.2,162.0,23,11,161.433
20210510  14:15:00,161.5,161.5,161.5,161.5,1,1,161.5
20210510  14:30:00,161.5,162.0,161.5,162.0,3,2,161.818
20210510  14:45:00,161.65,161.65,161.51,161.52,14,6,161.568
20210510  15:00:00,161.51,162.0,161.5,161.5,43,18,161.556
20210510  15:15:00,161.5,161.99,161.5,161.5,49,17,161.578
20210510  15:30:00,161.31,161.59,155.7,155.96,2033,950,158.774
20210510  15:45:00,155.94,157.58,152.39,153.41,2158,1084,154.479
20210510  16:00:00,153.39,154.5,151.61,153.7,1712,1088,152.938
20210510  16:15:00,153.67,156.0,152.35,153.31,1343,888,154.246
20210510  16:30:00,153.02,153.02,149.01,150.96,2595,1263,150.763
20210510  16:45:00,151.05,151.5,149.5,151.33,1087,670,150.614
20210510  17:00:00,151.32,152.04,150.7,151.25,590,367,151.309
20210510  17:15:00,151.34,153.48,151.12,152.46,770,481,152.431
20210510  17:30:00,152.68,153.11,152.12,152.17,239,147,152.528
20210510  17:45:00,152.42,152.87,151.01,152.28,671,338,151.771
20210510  18:00:00,152.21,152.6,150.8,150.99,468,247,151.543
20210510  18:15:00,151.01,151.27,149.77,150.34,488,284,150.428
20210510  18:30:00,150.11,150.55,149.83,150.09,326,189,150.156
20210510  18:45:00,150.28,150.28,148.3,148.32,612,338,149.362
20210510  19:00:00,148.48,148.83,147.71,148.43,683,376,148.247
20210510  19:15:00,148.38,149.36,148.37,148.52,551,316,148.849
20210510  19:30:00,148.35,148.85,146.82,147.02,899,455,147.644
20210510  19:45:00,147.13,147.37,145.15,145.15,1112,709,146.462
20210510  20:00:00,145.19,147.09,144.94,146.35,919,552,146.06
20210510  20:15:00,146.34,146.49,144.4,145.23,847,544,145.412
20210510  20:30:00,145.2,146.41,145.0,145.19,703,439,145.349
20210510  20:45:00,145.36,145.36,143.36,144.06,852,546,144.282
20210510  21:00:00,143.86,145.47,143.82,144.53,719,537,144.769
20210510  21:15:00,144.52,144.99,143.81,144.02,694,483,144.307
20210510  21:30:00,144.07,144.54,143.25,143.26,1050,644,143.812
20210510  21:45:00,143.3,144.29,143.0,143.01,2488,1587,143.385
20210510  22:00:00,143.45,144.9,142.01,144.69,459,36,143.333
20210510  22:15:00,144.69,144.69,143.0,144.14,45,22,143.926
20210510  22:30:00,143.01,144.11,143.0,144.1,45,19,143.502
20210510  22:45:00,144.2,144.2,144.0,144.0,2,2,144.1
20210510  23:00:00,144.0,144.25,143.05,143.3,27,9,143.421
20210510  23:15:00,143.75,143.75,143.3,143.3,18,8,143.432
20210510  23:30:00,143.6,144.5,143.3,144.01,31,11,143.809
20210510  23:45:00,144.51,144.94,144.01,144.2,27,13,144.39
