date,open,high,low,close,volume,barCount,average
20210329  10:00:00,180.8,180.8,173.0,177.0,26,17,175.201
20210329  10:15:00,177.48,177.48,176.74,176.74,11,3,176.819
20210329  10:30:00,176.74,177.0,176.74,177.0,3,2,176.851
20210329  10:45:00,177.5,187.48,177.5,185.91,113,67,184.167
20210329  11:00:00,185.37,185.37,181.27,183.9,11,10,183.838
20210329  11:15:00,183.9,183.9,183.9,183.9,6,2,183.9
20210329  11:30:00,181.03,181.03,179.0,180.05,7,6,179.98
20210329  11:45:00,182.0,182.16,182.0,182.0,39,7,182.004
20210329  12:00:00,179.5,179.5,179.1,179.1,2,2,179.357
20210329  12:15:00,182.74,182.74,180.68,181.65,10,5,182.257
20210329  12:30:00,182.0,182.74,182.0,182.74,6,4,182.417
20210329  12:45:00,182.48,182.48,182.48,182.48,1,1,182.48
20210329  13:00:00,182.25,184.95,182.07,183.7,77,51,183.753
20210329  13:15:00,183.62,183.72,182.49,183.18,39,17,183.285
20210329  13:30:00,183.0,183.01,182.64,182.67,38,17,182.86
20210329  13:45:00,182.5,182.5,181.57,181.79,31,20,182.139
20210329  14:00:00,184.0,184.97,181.56,181.65,182,60,182.592
20210329  14:15:00,182.0,182.0,179.5,179.5,71,37,181.15
20210329  14:30:00,179.5,180.0,177.01,179.51,119,60,178.931
20210329  14:45:00,180.0,180.0,178.0,178.9,42,21,178.701
20210329  15:00:00,177.8,183.0,177.8,180.03,109,59,181.087
20210329  15:15:00,181.0,182.0,179.5,180.91,229,121,180.848
20210329  15:30:00,180.98,189.27,173.51,187.0,7800,3996,183.381
20210329  15:45:00,186.91,193.92,183.85,191.52,7780,4242,188.288
20210329  16:00:00,191.51,193.67,183.81,185.01,5721,3412,188.148
20210329  16:15:00,185.0,187.39,182.33,182.96,3453,1868,184.971
20210329  16:30:00,182.53,184.5,178.0,182.57,4109,2197,180.969
20210329  16:45:00,182.56,184.6,182.0,182.61,1884,909,183.127
20210329  17:00:00,182.61,183.7,178.0,179.39,2266,1149,180.139
20210329  17:15:00,179.36,179.85,175.01,178.85,2714,1393,177.445
20210329  17:30:00,178.97,180.24,176.31,180.0,1405,653,178.597
20210329  17:45:00,179.73,182.54,178.51,180.35,1662,748,180.989
20210329  18:00:00,180.47,181.0,178.59,179.36,709,324,179.708
20210329  18:15:00,179.31,180.8,177.56,179.55,959,531,179.476
20210329  18:30:00,179.38,180.32,178.51,179.34,794,451,179.317
20210329  18:45:00,179.55,184.6,179.31,183.1,1815,878,182.305
20210329  19:00:00,183.25,183.7,180.41,181.6,999,521,182.073
20210329  19:15:00,181.61,182.0,179.0,180.02,880,472,180.403
20210329  19:30:00,180.05,182.46,179.23,181.26,846,442,180.765
20210329  19:45:00,181.24,182.0,180.07,180.12,591,301,180.93
20210329  20:00:00,180.32,180.74,179.5,180.22,428,262,180.102
20210329  20:15:00,180.22,180.49,178.63,179.86,725,367,179.499
20210329  20:30:00,180.0,180.04,178.0,179.31,677,375,179.105
20210329  20:45:00,179.08,179.5,176.52,177.94,1546,933,177.663
20210329  21:00:00,178.09,179.52,177.86,179.0,920,589,178.786
20210329  21:15:00,179.01,181.1,177.95,180.71,1775,1033,179.536
20210329  21:30:00,180.91,182.0,179.11,181.0,3494,2549,180.502
20210329  21:45:00,180.88,184.2,180.25,181.08,5642,3161,182.106
20210329  22:00:00,181.3,182.08,181.0,181.1,469,45,181.345
20210329  22:15:00,181.1,181.51,180.11,180.5,128,55,181.009
20210329  22:30:00,180.5,180.6,180.24,180.6,24,12,180.399
20210329  22:45:00,180.5,183.0,180.5,181.31,107,49,181.091
20210329  23:00:00,182.08,182.08,181.65,181.7,10,7,181.819
20210329  23:15:00,181.7,182.0,181.4,181.4,51,16,181.691
20210329  23:30:00,181.11,181.2,181.11,181.2,3,2,181.159
20210329  23:45:00,181.3,181.3,181.0,181.0,15,7,181.079
