date,open,high,low,close,volume,barCount,average
20210420  10:00:00,165.45,165.45,164.9,164.9,4,2,165.034
20210420  10:15:00,164.9,164.9,164.9,164.9,0,0,164.9
20210420  10:30:00,164.9,164.9,164.9,164.9,0,0,164.9
20210420  10:45:00,164.9,164.9,164.9,164.9,0,0,164.9
20210420  11:00:00,167.01,167.01,166.8,166.8,4,3,166.953
20210420  11:15:00,166.8,166.8,166.8,166.8,0,0,166.8
20210420  11:30:00,166.75,166.75,166.75,166.75,1,1,166.75
20210420  11:45:00,166.75,166.75,166.75,166.75,0,0,166.75
20210420  12:00:00,166.75,166.75,166.75,166.75,0,0,166.75
20210420  12:15:00,166.0,166.0,166.0,166.0,1,1,166.0
20210420  12:30:00,166.0,166.0,166.0,166.0,0,0,166.0
20210420  12:45:00,166.0,166.0,166.0,166.0,0,0,166.0
20210420  13:00:00,165.99,166.0,165.5,165.5,9,5,165.662
20210420  13:15:00,165.5,165.75,165.5,165.75,3,3,165.604
20210420  13:30:00,165.74,166.0,165.74,166.0,19,10,165.859
20210420  13:45:00,166.0,166.3,166.0,166.0,8,6,166.083
20210420  14:00:00,166.4,166.5,165.25,166.0,116,35,165.898
20210420  14:15:00,166.0,166.1,166.0,166.0,31,14,166.006
20210420  14:30:00,166.4,166.4,166.1,166.4,12,6,166.373
20210420  14:45:00,166.5,167.75,166.5,167.01,81,40,167.087
20210420  15:00:00,166.96,167.1,165.1,165.1,109,34,165.837
20210420  15:15:00,165.28,165.5,164.2,164.2,102,40,165.068
20210420  15:30:00,164.14,164.89,161.1,161.66,2746,1323,162.731
20210420  15:45:00,161.48,161.78,157.3,159.43,3038,1549,159.454
20210420  16:00:00,159.22,160.4,157.81,158.8,2339,931,159.094
20210420  16:15:00,158.8,160.84,158.45,160.55,1651,724,159.468
20210420  16:30:00,160.51,160.63,157.8,158.0,1694,593,159.056
20210420  16:45:00,158.02,159.18,157.31,158.79,1192,607,158.117
20210420  17:00:00,158.52,158.63,155.2,155.61,1615,828,156.764
20210420  17:15:00,155.69,156.41,153.36,155.29,2104,1096,154.81
20210420  17:30:00,155.36,157.79,154.59,156.98,1681,751,155.727
20210420  17:45:00,156.98,158.18,156.5,157.01,851,463,157.281
20210420  18:00:00,157.07,157.29,156.02,157.01,446,276,156.779
20210420  18:15:00,157.02,157.2,156.14,156.46,234,169,156.747
20210420  18:30:00,156.43,156.99,156.24,156.97,133,86,156.651
20210420  18:45:00,157.0,157.88,156.27,157.2,490,274,157.093
20210420  19:00:00,157.19,157.49,156.55,157.06,315,163,157.04
20210420  19:15:00,157.06,158.35,156.9,157.46,552,295,157.799
20210420  19:30:00,157.74,157.74,156.52,156.61,471,260,157.135
20210420  19:45:00,156.61,157.36,156.6,157.14,447,182,157.045
20210420  20:00:00,157.1,157.26,156.6,156.77,220,131,156.944
20210420  20:15:00,156.63,157.31,156.47,156.74,291,192,156.891
20210420  20:30:00,156.87,156.99,155.68,155.88,422,240,156.394
20210420  20:45:00,155.68,156.64,155.3,155.72,641,351,155.969
20210420  21:00:00,155.84,156.47,155.03,155.5,417,295,155.677
20210420  21:15:00,155.4,156.06,154.13,155.2,801,521,154.973
20210420  21:30:00,155.15,157.53,154.63,157.06,1136,696,156.167
20210420  21:45:00,157.08,159.22,157.07,158.6,2801,1547,158.23
20210420  22:00:00,158.53,159.0,157.05,158.45,531,30,158.45
20210420  22:15:00,158.43,158.48,157.26,157.26,19,10,157.524
20210420  22:30:00,157.05,157.55,157.05,157.55,9,5,157.184
20210420  22:45:00,157.05,157.05,157.05,157.05,1,1,157.05
20210420  23:00:00,157.05,157.05,157.01,157.01,2,2,157.03
20210420  23:15:00,157.0,161.9,157.0,159.1,323,89,159.252
20210420  23:30:00,159.7,159.7,158.5,158.5,30,18,158.97
20210420  23:45:00,158.52,159.22,158.5,159.22,48,11,158.937
