date,open,high,low,close,volume,barCount,average
20210614  10:00:00,235.93,235.95,235.5,235.95,7,4,235.874
20210614  10:15:00,237.5,237.5,237.5,237.5,3,2,237.5
20210614  10:30:00,236.03,236.4,236.03,236.4,12,5,236.37
20210614  10:45:00,236.4,236.4,236.4,236.4,0,0,236.4
20210614  11:00:00,237.0,237.09,237.0,237.09,4,2,237.025
20210614  11:15:00,237.0,237.0,236.99,237.0,4,3,236.998
20210614  11:30:00,237.0,237.0,237.0,237.0,0,0,237.0
20210614  11:45:00,237.33,237.33,237.33,237.33,1,1,237.33
20210614  12:00:00,237.33,237.33,237.33,237.33,0,0,237.33
20210614  12:15:00,236.7,237.0,236.7,237.0,5,2,236.913
20210614  12:30:00,237.0,237.0,230.0,233.97,17,11,233.621
20210614  12:45:00,234.01,234.01,234.01,234.01,1,1,234.01
20210614  13:00:00,235.0,236.99,235.0,236.99,27,8,236.729
20210614  13:15:00,236.99,237.28,236.0,236.0,86,32,236.645
20210614  13:30:00,236.0,236.19,233.0,234.0,55,33,234.701
20210614  13:45:00,233.18,234.75,232.88,234.75,17,13,233.443
20210614  14:00:00,236.6,237.38,233.0,236.0,129,67,235.299
20210614  14:15:00,235.59,236.0,234.57,234.58,42,22,235.605
20210614  14:30:00,235.0,236.0,234.0,234.0,50,23,234.446
20210614  14:45:00,234.1,235.35,234.0,234.6,40,23,234.412
20210614  15:00:00,234.58,237.0,234.55,237.0,175,83,236.11
20210614  15:15:00,237.0,239.37,236.5,236.5,282,125,238.002
20210614  15:30:00,236.5,238.01,223.0,225.01,6028,2707,230.043
20210614  15:45:00,225.11,229.26,224.02,226.82,3072,1617,226.916
20210614  16:00:00,226.84,232.73,224.8,229.51,2779,1386,229.594
20210614  16:15:00,229.51,231.0,222.5,224.44,2431,1338,226.34
20210614  16:30:00,224.36,226.74,220.18,223.0,2515,1289,223.287
20210614  16:45:00,223.5,226.0,222.61,223.27,2720,1044,224.384
20210614  17:00:00,223.27,223.57,219.2,220.7,3153,1336,221.349
20210614  17:15:00,220.56,223.75,220.53,221.69,1314,681,222.244
20210614  17:30:00,221.93,227.11,221.78,225.38,1802,971,224.968
20210614  17:45:00,225.8,225.98,222.83,223.66,860,437,224.218
20210614  18:00:00,224.04,228.82,222.34,227.64,1477,706,225.503
20210614  18:15:00,227.95,231.0,226.25,226.25,1542,750,228.958
20210614  18:30:00,226.3,229.5,226.25,228.65,754,402,228.27
20210614  18:45:00,228.75,229.87,226.5,226.87,904,439,228.004
20210614  19:00:00,227.0,227.48,224.73,225.2,543,329,226.046
20210614  19:15:00,225.35,225.77,222.8,224.62,620,363,224.107
20210614  19:30:00,224.5,225.33,223.8,224.1,376,208,224.338
20210614  19:45:00,224.22,226.0,223.3,224.83,786,414,224.585
20210614  20:00:00,224.69,226.15,224.56,225.78,368,188,225.43
20210614  20:15:00,225.64,226.15,221.77,225.74,637,303,225.501
20210614  20:30:00,226.07,226.77,223.69,225.1,382,219,225.04
20210614  20:45:00,225.04,225.19,223.85,224.42,280,147,224.417
20210614  21:00:00,224.23,224.57,222.11,223.0,785,415,223.157
20210614  21:15:00,222.84,226.86,222.5,225.9,955,477,224.72
20210614  21:30:00,226.0,230.28,226.0,227.77,2403,1283,228.76
20210614  21:45:00,227.98,230.5,226.67,229.43,2286,1361,228.863
20210614  22:00:00,229.44,229.44,227.65,227.65,620,26,229.365
20210614  22:15:00,228.0,228.05,227.0,227.15,55,15,227.53
20210614  22:30:00,227.02,228.0,227.0,228.0,26,10,227.312
20210614  22:45:00,228.0,228.0,227.6,227.6,57,15,227.919
20210614  23:00:00,227.5,227.99,227.0,227.65,17,9,227.412
20210614  23:15:00,227.4,227.98,227.0,227.98,40,7,227.073
20210614  23:30:00,227.98,228.0,227.03,228.0,22,10,227.883
20210614  23:45:00,228.5,229.2,228.0,229.2,32,14,228.838
