date,open,high,low,close,volume,barCount,average
20210105  10:15:00,17.25,17.25,17.25,17.25,1,1,17.25
20210105  10:30:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  10:45:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  11:00:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  11:15:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  11:30:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  11:45:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  12:00:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  12:15:00,17.25,17.25,17.25,17.25,0,0,17.25
20210105  12:30:00,17.5,17.5,17.5,17.5,8,1,17.5
20210105  12:45:00,17.5,17.5,17.5,17.5,0,0,17.5
20210105  13:00:00,17.7,17.7,17.5,17.5,5,2,17.535
20210105  13:15:00,17.5,17.5,17.5,17.5,0,0,17.5
20210105  13:30:00,17.3,17.3,17.3,17.3,6,1,17.3
20210105  13:45:00,17.4,17.4,17.29,17.3,12,3,17.377
20210105  14:00:00,17.28,17.55,17.2,17.35,44,7,17.345
20210105  14:15:00,17.32,17.32,17.31,17.31,7,2,17.311
20210105  14:30:00,17.34,17.34,17.3,17.3,11,5,17.31
20210105  14:45:00,17.26,17.26,17.06,17.1,202,20,17.1
20210105  15:00:00,17.11,17.19,17.1,17.1,51,22,17.133
20210105  15:15:00,17.11,17.29,17.08,17.27,216,65,17.208
20210105  15:30:00,17.3,17.86,17.27,17.82,4415,1291,17.599
20210105  15:45:00,17.82,18.08,17.7,17.7,4124,1432,17.904
20210105  16:00:00,17.76,17.83,17.52,17.56,3093,1474,17.681
20210105  16:15:00,17.53,17.7,17.52,17.63,1223,638,17.604
20210105  16:30:00,17.62,17.84,17.51,17.63,2128,929,17.647
20210105  16:45:00,17.61,17.69,17.53,17.55,948,364,17.605
20210105  17:00:00,17.56,17.7,17.54,17.59,929,457,17.621
20210105  17:15:00,17.59,17.6,17.45,17.52,1212,522,17.529
20210105  17:30:00,17.54,17.7,17.54,17.6,700,368,17.635
20210105  17:45:00,17.61,17.62,17.52,17.55,946,401,17.563
20210105  18:00:00,17.56,17.66,17.52,17.6,1105,487,17.597
20210105  18:15:00,17.62,17.66,17.54,17.55,705,290,17.601
20210105  18:30:00,17.55,17.61,17.53,17.56,753,318,17.573
20210105  18:45:00,17.57,17.66,17.56,17.64,502,307,17.612
20210105  19:00:00,17.66,17.66,17.54,17.57,725,370,17.608
20210105  19:15:00,17.57,17.64,17.47,17.57,2196,779,17.572
20210105  19:30:00,17.57,17.62,17.43,17.45,2123,644,17.517
20210105  19:45:00,17.46,17.51,17.39,17.49,1117,479,17.443
20210105  20:00:00,17.49,17.56,17.43,17.49,1012,425,17.495
20210105  20:15:00,17.48,17.57,17.46,17.5,1007,424,17.512
20210105  20:30:00,17.5,17.51,17.36,17.36,1223,540,17.413
20210105  20:45:00,17.37,17.42,17.23,17.27,1315,626,17.322
20210105  21:00:00,17.26,17.43,17.24,17.38,1355,649,17.333
20210105  21:15:00,17.38,17.4,17.29,17.35,1315,528,17.332
20210105  21:30:00,17.35,17.52,17.34,17.52,1665,1104,17.419
20210105  21:45:00,17.51,17.54,17.34,17.36,4953,1924,17.421
20210105  22:00:00,17.37,17.52,17.37,17.37,1351,7,17.37
20210105  22:15:00,17.4,17.4,17.37,17.4,16,6,17.383
20210105  22:30:00,17.37,17.4,17.37,17.4,10,5,17.396
20210105  22:45:00,17.47,17.48,17.47,17.48,2,2,17.475
20210105  23:00:00,17.48,17.49,17.37,17.37,167,8,17.376
20210105  23:15:00,17.49,17.49,17.46,17.46,4,2,17.473
20210105  23:30:00,17.49,17.49,17.37,17.37,5,3,17.418
20210105  23:45:00,17.49,17.49,17.45,17.49,9,4,17.484
