date,open,high,low,close,volume,barCount,average
20210108  11:45:00,18.09,18.09,18.09,18.09,1,1,18.09
20210108  12:00:00,18.09,18.09,18.09,18.09,0,0,18.09
20210108  12:15:00,18.09,18.09,18.09,18.09,0,0,18.09
20210108  12:30:00,18.09,18.09,18.09,18.09,0,0,18.09
20210108  12:45:00,18.09,18.09,18.09,18.09,0,0,18.09
20210108  13:00:00,18.15,18.4,18.15,18.4,6,4,18.327
20210108  13:15:00,18.39,18.39,18.39,18.39,1,1,18.39
20210108  13:30:00,18.39,18.39,18.39,18.39,0,0,18.39
20210108  13:45:00,18.32,18.34,18.32,18.34,4,4,18.335
20210108  14:00:00,18.1,18.4,18.1,18.35,99,20,18.317
20210108  14:15:00,18.25,18.26,18.25,18.26,2,2,18.255
20210108  14:30:00,18.35,18.35,18.34,18.34,18,8,18.348
20210108  14:45:00,18.32,18.33,18.32,18.33,7,4,18.324
20210108  15:00:00,18.32,18.33,18.28,18.31,75,21,18.314
20210108  15:15:00,18.31,18.31,18.2,18.2,51,21,18.281
20210108  15:30:00,18.18,18.3,17.45,17.59,5515,1536,17.755
20210108  15:45:00,17.6,17.64,17.46,17.6,3571,1371,17.557
20210108  16:00:00,17.57,17.75,17.52,17.56,2674,1007,17.618
20210108  16:15:00,17.55,17.59,17.08,17.12,5040,1545,17.312
20210108  16:30:00,17.13,17.51,17.12,17.39,3407,1153,17.362
20210108  16:45:00,17.4,17.86,17.38,17.57,3442,1221,17.639
20210108  17:00:00,17.55,17.63,17.5,17.61,1243,566,17.552
20210108  17:15:00,17.6,17.61,17.35,17.46,1325,472,17.479
20210108  17:30:00,17.46,17.54,17.44,17.48,1029,396,17.494
20210108  17:45:00,17.47,17.56,17.45,17.55,943,437,17.512
20210108  18:00:00,17.56,17.81,17.5,17.8,1365,527,17.631
20210108  18:15:00,17.8,17.9,17.62,17.9,2847,672,17.787
20210108  18:30:00,17.88,17.94,17.83,17.94,1309,439,17.888
20210108  18:45:00,17.94,17.98,17.84,17.88,1768,520,17.916
20210108  19:00:00,17.87,17.88,17.71,17.73,2491,516,17.752
20210108  19:15:00,17.72,17.73,17.46,17.67,1512,445,17.611
20210108  19:30:00,17.64,17.67,17.44,17.52,1076,461,17.542
20210108  19:45:00,17.53,17.65,17.49,17.6,872,324,17.589
20210108  20:00:00,17.62,17.93,17.61,17.81,1280,461,17.792
20210108  20:15:00,17.8,17.89,17.79,17.87,649,312,17.829
20210108  20:30:00,17.88,17.89,17.77,17.79,742,333,17.826
20210108  20:45:00,17.77,17.89,17.76,17.88,1128,514,17.861
20210108  21:00:00,17.89,17.95,17.86,17.88,875,396,17.909
20210108  21:15:00,17.88,17.88,17.75,17.83,1209,507,17.826
20210108  21:30:00,17.84,17.92,17.66,17.69,2533,1106,17.771
20210108  21:45:00,17.7,17.77,17.56,17.69,5061,2683,17.69
20210108  22:00:00,17.69,17.81,17.69,17.81,3025,18,17.691
20210108  22:15:00,17.81,17.81,17.7,17.7,22,6,17.79
20210108  22:30:00,17.77,17.82,17.77,17.82,38,8,17.796
20210108  22:45:00,17.82,17.9,17.8,17.9,35,14,17.856
20210108  23:00:00,17.9,17.9,17.8,17.8,2,2,17.837
20210108  23:15:00,17.9,17.9,17.81,17.85,17,6,17.853
20210108  23:30:00,17.9,17.9,17.85,17.85,10,2,17.874
20210108  23:45:00,17.9,17.9,17.9,17.9,14,3,17.9
20210109  00:00:00,17.86,17.96,17.86,17.96,4,3,17.909
20210109  00:15:00,17.86,18.0,17.85,17.85,28,6,17.915
20210109  00:30:00,17.86,17.97,17.86,17.97,18,5,17.875
20210109  00:45:00,17.97,17.97,17.97,17.97,0,0,17.97
20210109  01:00:00,17.85,17.85,17.84,17.84,15,5,17.849
20210109  01:15:00,17.84,17.84,17.84,17.84,0,0,17.84
20210109  01:30:00,17.75,17.76,17.7,17.75,23,8,17.738
20210109  01:45:00,17.75,17.97,17.7,17.7,78,12,17.795
