date,open,high,low,close,volume,barCount,average
20210216  10:00:00,53.02,53.6,53.0,53.6,38,14,53.072
20210216  10:15:00,53.6,53.6,53.0,53.0,9,6,53.505
20210216  10:30:00,53.0,53.0,52.92,52.92,10,5,52.963
20210216  10:45:00,52.92,53.2,52.92,53.2,7,4,53.114
20210216  11:00:00,53.11,53.75,53.11,53.69,6,5,53.5
20210216  11:15:00,53.66,54.0,53.66,54.0,20,8,53.812
20210216  11:30:00,54.01,54.01,53.4,53.4,5,5,53.703
20210216  11:45:00,53.5,53.75,53.21,53.21,8,4,53.513
20210216  12:00:00,53.21,53.51,53.21,53.51,2,2,53.36
20210216  12:15:00,53.8,54.2,53.8,54.2,62,13,53.881
20210216  12:30:00,53.9,53.9,53.9,53.9,1,1,53.9
20210216  12:45:00,53.5,53.5,53.0,53.01,17,14,53.048
20210216  13:00:00,53.06,53.49,52.4,52.55,174,51,52.771
20210216  13:15:00,52.55,52.8,52.55,52.7,66,33,52.694
20210216  13:30:00,52.8,53.0,52.66,53.0,44,24,52.748
20210216  13:45:00,53.09,53.6,53.0,53.24,78,23,53.312
20210216  14:00:00,52.68,53.45,52.0,53.25,214,63,53.047
20210216  14:15:00,53.11,53.15,52.37,52.4,435,107,52.672
20210216  14:30:00,52.49,52.55,52.05,52.05,28,16,52.253
20210216  14:45:00,52.1,52.4,52.1,52.4,58,32,52.211
20210216  15:00:00,52.25,52.25,51.8,51.81,205,80,51.966
20210216  15:15:00,51.84,52.75,51.84,52.64,101,56,52.261
20210216  15:30:00,52.66,53.5,51.15,51.26,6345,2325,52.304
20210216  15:45:00,51.21,52.3,51.05,51.39,2825,1044,51.58
20210216  16:00:00,51.37,52.87,51.27,51.58,5119,1950,52.08
20210216  16:15:00,51.6,51.7,50.41,51.11,3739,1398,50.975
20210216  16:30:00,51.2,51.34,50.61,50.92,1332,537,50.969
20210216  16:45:00,50.91,51.15,49.81,50.5,4933,1648,50.42
20210216  17:00:00,50.54,50.85,50.02,50.18,1608,594,50.364
20210216  17:15:00,50.23,50.32,49.75,50.0,2415,807,49.995
20210216  17:30:00,49.9,50.6,49.75,50.37,1749,628,50.21
20210216  17:45:00,50.25,50.25,49.51,49.61,2309,760,49.866
20210216  18:00:00,49.61,49.9,49.1,49.53,2320,960,49.442
20210216  18:15:00,49.54,50.04,49.42,49.9,921,387,49.718
20210216  18:30:00,49.95,50.04,49.51,49.62,964,441,49.841
20210216  18:45:00,49.59,50.16,49.55,49.81,1296,448,49.916
20210216  19:00:00,49.74,50.07,49.6,49.86,941,412,49.781
20210216  19:15:00,49.81,50.67,49.81,50.56,2226,875,50.228
20210216  19:30:00,50.56,51.15,49.4,49.61,6042,2143,50.281
20210216  19:45:00,49.54,49.63,49.12,49.37,2397,728,49.278
20210216  20:00:00,49.44,49.74,49.15,49.57,1602,660,49.402
20210216  20:15:00,49.54,49.67,49.04,49.27,1807,687,49.237
20210216  20:30:00,49.28,49.73,49.16,49.69,1071,423,49.417
20210216  20:45:00,49.65,49.67,49.12,49.25,1311,446,49.373
20210216  21:00:00,49.34,49.45,49.17,49.38,776,367,49.301
20210216  21:15:00,49.34,49.66,49.3,49.54,1022,421,49.485
20210216  21:30:00,49.5,49.85,49.34,49.79,1342,575,49.592
20210216  21:45:00,49.81,49.84,49.39,49.5,2675,1242,49.606
20210216  22:00:00,49.51,49.7,49.42,49.6,452,46,49.523
20210216  22:15:00,49.5,49.63,49.31,49.59,81,21,49.537
20210216  22:30:00,49.59,50.0,49.2,49.3,317,85,49.653
20210216  22:45:00,49.3,49.45,49.15,49.27,120,43,49.309
20210216  23:00:00,49.35,49.35,49.2,49.2,93,19,49.262
20210216  23:15:00,49.3,49.3,49.15,49.15,58,18,49.221
20210216  23:30:00,49.11,49.29,49.1,49.1,53,21,49.143
20210216  23:45:00,49.2,49.28,49.1,49.11,58,19,49.167
