date,open,high,low,close,volume,barCount,average
20210624  10:00:00,222.2,222.2,222.2,222.2,1,1,222.2
20210624  10:15:00,222.2,222.2,222.2,222.2,0,0,222.2
20210624  10:30:00,222.2,222.2,222.2,222.2,0,0,222.2
20210624  10:45:00,222.2,222.2,222.2,222.2,0,0,222.2
20210624  11:00:00,221.92,221.92,221.92,221.92,1,1,221.92
20210624  11:15:00,221.92,221.92,221.92,221.92,0,0,221.92
20210624  11:30:00,221.64,221.65,221.64,221.64,8,7,221.644
20210624  11:45:00,221.6,221.6,221.6,221.6,2,2,221.6
20210624  12:00:00,221.6,221.6,221.6,221.6,1,1,221.6
20210624  12:15:00,221.6,221.6,221.6,221.6,1,1,221.6
20210624  12:30:00,221.6,221.6,221.6,221.6,0,0,221.6
20210624  12:45:00,221.6,221.6,221.6,221.6,0,0,221.6
20210624  13:00:00,221.39,221.8,221.39,221.8,28,18,221.582
20210624  13:15:00,221.74,222.0,221.72,221.99,38,19,221.907
20210624  13:30:00,221.88,222.84,221.88,221.9,82,32,222.283
20210624  13:45:00,221.5,221.66,221.0,221.0,29,8,221.379
20210624  14:00:00,221.5,222.6,220.25,221.49,78,37,221.3
20210624  14:15:00,221.45,221.55,221.45,221.55,10,5,221.476
20210624  14:30:00,221.59,221.88,220.6,220.6,21,13,221.441
20210624  14:45:00,220.6,221.5,220.6,221.5,20,6,221.017
20210624  15:00:00,221.4,221.48,221.0,221.0,63,17,221.229
20210624  15:15:00,221.01,221.45,220.5,220.5,19,12,220.943
20210624  15:30:00,221.16,227.0,218.9,224.64,3483,1592,223.41
20210624  15:45:00,224.61,227.45,223.5,223.59,2529,1428,225.675
20210624  16:00:00,223.59,224.89,220.51,222.09,1391,742,222.711
20210624  16:15:00,222.09,223.99,221.25,222.88,755,389,223.055
20210624  16:30:00,222.69,223.28,221.05,222.08,578,329,222.235
20210624  16:45:00,222.3,222.48,219.7,220.51,1037,510,220.657
20210624  17:00:00,220.49,220.86,217.15,217.77,985,551,219.029
20210624  17:15:00,217.81,218.31,215.5,217.62,1165,643,216.849
20210624  17:30:00,217.5,218.72,216.0,218.27,588,322,217.149
20210624  17:45:00,218.45,218.58,217.56,218.07,362,207,218.179
20210624  18:00:00,217.95,217.96,216.8,217.23,295,180,217.286
20210624  18:15:00,217.28,217.28,216.36,216.52,308,200,216.646
20210624  18:30:00,216.53,217.44,216.36,217.3,449,270,216.976
20210624  18:45:00,217.39,217.71,216.6,216.9,332,209,217.137
20210624  19:00:00,216.98,217.66,216.56,216.7,353,185,217.071
20210624  19:15:00,216.6,217.35,216.48,216.95,381,215,216.865
20210624  19:30:00,217.08,219.23,216.78,216.78,693,370,218.224
20210624  19:45:00,216.75,217.35,214.75,215.25,1232,692,215.855
20210624  20:00:00,215.03,216.0,214.4,215.16,679,410,215.304
20210624  20:15:00,215.1,215.17,213.45,215.1,782,453,214.241
20210624  20:30:00,215.14,215.15,213.41,213.78,610,365,214.279
20210624  20:45:00,213.71,214.28,212.6,214.0,843,514,213.371
20210624  21:00:00,213.9,215.0,213.8,214.34,773,440,214.433
20210624  21:15:00,214.56,215.0,212.8,213.25,720,453,214.061
20210624  21:30:00,213.43,213.57,212.4,212.71,800,567,213.073
20210624  21:45:00,212.77,213.0,211.6,212.66,1915,1090,212.524
20210624  22:00:00,212.31,213.35,212.31,213.3,343,11,212.338
20210624  22:15:00,213.29,213.3,213.25,213.3,28,13,213.29
20210624  22:30:00,213.25,213.31,213.15,213.31,6,6,213.228
20210624  22:45:00,213.38,213.38,213.0,213.0,12,7,213.24
20210624  23:00:00,213.0,213.33,213.0,213.33,2,2,213.165
20210624  23:15:00,213.1,213.3,213.1,213.2,4,4,213.225
20210624  23:30:00,213.2,213.43,213.2,213.43,2,2,213.318
20210624  23:45:00,213.5,213.5,213.5,213.5,1,1,213.5
