date,open,high,low,close,volume,barCount,average
20210521  11:00:00,171.8,171.8,171.8,171.8,1,1,171.8
20210521  11:15:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  11:30:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  11:45:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  12:00:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  12:15:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  12:30:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  12:45:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  13:00:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  13:15:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  13:30:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  13:45:00,171.8,171.8,171.8,171.8,0,0,171.8
20210521  14:00:00,171.68,171.8,171.2,171.2,15,8,171.507
20210521  14:15:00,171.38,171.38,171.38,171.38,2,1,171.38
20210521  14:30:00,171.38,171.38,171.38,171.38,0,0,171.38
20210521  14:45:00,171.38,171.89,171.38,171.89,7,3,171.756
20210521  15:00:00,170.51,170.51,170.51,170.51,1,1,170.51
20210521  15:15:00,170.71,171.64,170.71,171.2,15,9,171.259
20210521  15:30:00,171.0,173.98,170.61,173.83,1140,520,171.877
20210521  15:45:00,173.52,178.0,173.0,176.9,2488,1377,175.635
20210521  16:00:00,176.93,177.25,174.84,175.55,1412,847,176.022
20210521  16:15:00,175.29,175.29,171.9,172.09,1364,804,173.412
20210521  16:30:00,172.17,173.19,170.33,170.96,1074,559,171.553
20210521  16:45:00,171.07,172.75,170.76,172.15,510,298,171.907
20210521  17:00:00,172.27,174.61,171.76,174.03,801,400,173.556
20210521  17:15:00,174.0,174.69,172.85,173.03,854,380,173.72
20210521  17:30:00,173.43,173.84,172.66,173.15,302,195,173.211
20210521  17:45:00,173.12,173.51,172.32,173.0,207,153,172.87
20210521  18:00:00,173.04,175.0,172.59,174.97,768,309,174.366
20210521  18:15:00,174.7,175.49,173.88,175.44,707,338,174.715
20210521  18:30:00,175.44,176.5,174.7,175.92,1095,479,175.672
20210521  18:45:00,175.76,176.5,175.29,175.91,549,331,175.875
20210521  19:00:00,175.89,177.7,175.89,176.8,983,539,176.888
20210521  19:15:00,176.82,179.24,176.82,179.11,1441,730,178.282
20210521  19:30:00,179.04,179.16,176.53,177.02,946,594,177.565
20210521  19:45:00,177.09,178.18,176.26,176.65,721,409,177.164
20210521  20:00:00,176.61,178.15,176.32,177.82,461,263,177.413
20210521  20:15:00,177.77,178.35,177.19,177.88,547,347,177.813
20210521  20:30:00,177.83,178.22,177.25,177.53,577,348,177.853
20210521  20:45:00,177.6,177.9,177.09,177.19,517,263,177.557
20210521  21:00:00,177.04,177.68,175.58,176.02,771,452,176.462
20210521  21:15:00,176.08,176.85,175.92,176.58,380,227,176.389
20210521  21:30:00,176.58,177.42,176.21,176.97,537,356,177.049
20210521  21:45:00,177.03,177.26,176.26,176.76,1357,929,176.764
20210521  22:00:00,176.79,176.79,176.15,176.25,385,48,176.732
20210521  22:15:00,176.77,176.77,175.6,175.8,15,11,175.888
20210521  22:30:00,176.0,176.0,175.8,175.8,3,3,175.903
20210521  22:45:00,175.9,175.9,175.5,175.51,14,9,175.693
20210521  23:00:00,175.5,175.51,175.1,175.1,8,4,175.389
20210521  23:15:00,175.1,175.22,175.07,175.07,5,4,175.107
20210521  23:30:00,175.5,175.5,175.25,175.25,5,4,175.436
20210521  23:45:00,175.2,175.25,175.2,175.24,19,6,175.244
