date,open,high,low,close,volume,barCount,average
20210210  10:00:00,50.0,53.0,50.0,50.05,76,31,50.57
20210210  10:15:00,50.4,52.1,50.2,51.0,55,23,51.468
20210210  10:30:00,50.4,51.0,50.2,50.22,34,13,50.413
20210210  10:45:00,50.4,50.4,50.22,50.35,18,10,50.314
20210210  11:00:00,50.3,50.3,50.0,50.0,8,8,50.096
20210210  11:15:00,49.8,49.8,48.75,48.75,42,24,48.944
20210210  11:30:00,48.75,49.25,48.0,49.25,85,36,48.344
20210210  11:45:00,48.52,48.52,48.5,48.5,2,2,48.508
20210210  12:00:00,48.7,48.7,48.25,48.4,8,6,48.418
20210210  12:15:00,48.4,48.5,48.4,48.43,6,5,48.433
20210210  12:30:00,48.25,48.4,48.25,48.4,21,16,48.263
20210210  12:45:00,48.5,48.7,48.27,48.7,45,16,48.603
20210210  13:00:00,48.81,52.28,48.45,52.11,525,260,50.336
20210210  13:15:00,52.1,53.49,51.55,51.75,443,210,52.525
20210210  13:30:00,51.8,52.0,51.15,51.2,153,74,51.633
20210210  13:45:00,51.04,51.5,50.7,51.15,187,83,51.06
20210210  14:00:00,49.5,53.5,48.6,50.81,1376,312,51.348
20210210  14:15:00,50.75,51.28,50.55,51.25,219,76,50.881
20210210  14:30:00,51.28,52.3,51.1,51.5,363,122,51.793
20210210  14:45:00,51.6,51.8,50.69,50.99,237,101,51.149
20210210  15:00:00,51.0,52.29,50.99,51.58,504,179,51.733
20210210  15:15:00,51.58,51.83,50.5,50.5,650,230,50.999
20210210  15:30:00,50.77,50.84,46.55,46.9,18663,6789,48.116
20210210  15:45:00,46.88,50.5,46.73,50.49,11683,3909,48.466
20210210  16:00:00,50.5,57.8,50.4,52.57,31753,11465,53.912
20210210  16:15:00,52.46,53.63,48.16,49.25,14082,5142,50.787
20210210  16:30:00,49.15,50.97,48.29,50.9,6558,2307,49.904
20210210  16:45:00,50.9,50.91,48.9,49.77,4192,1475,49.783
20210210  17:00:00,49.6,53.76,49.57,52.28,10669,3777,51.949
20210210  17:15:00,52.33,52.9,50.5,50.66,4876,1671,51.549
20210210  17:30:00,50.99,52.98,50.5,52.88,4556,1566,51.818
20210210  17:45:00,52.87,54.42,51.4,52.53,7969,2523,53.006
20210210  18:00:00,52.65,53.5,51.12,53.2,4817,1535,52.465
20210210  18:15:00,53.2,54.94,52.56,54.46,7154,2426,53.709
20210210  18:30:00,54.66,56.8,53.86,54.57,14617,4568,55.263
20210210  18:45:00,54.73,56.05,54.2,55.81,7095,2111,55.326
20210210  19:00:00,55.9,59.55,55.7,58.25,23751,8018,57.909
20210210  19:15:00,58.2,62.83,57.01,61.53,24247,8479,60.441
20210210  19:30:00,61.53,62.76,57.21,58.29,20178,7639,60.005
20210210  19:45:00,58.25,59.0,55.56,56.35,11520,4318,57.177
20210210  20:00:00,56.35,56.87,54.33,55.02,8972,3326,55.753
20210210  20:15:00,55.05,56.42,53.2,54.03,9497,3500,55.2
20210210  20:30:00,54.22,54.46,52.71,54.17,7464,2748,53.681
20210210  20:45:00,54.09,54.87,52.35,53.28,5721,2014,53.505
20210210  21:00:00,53.11,53.45,50.62,50.78,6563,2426,51.92
20210210  21:15:00,50.83,51.88,50.48,50.92,5153,1931,51.193
20210210  21:30:00,51.09,52.3,50.56,51.12,6083,2031,51.472
20210210  21:45:00,51.17,52.5,51.0,51.19,7661,3045,51.686
20210210  22:00:00,50.12,51.78,49.4,50.29,1330,366,50.594
20210210  22:15:00,50.03,50.5,49.5,49.78,584,196,49.981
20210210  22:30:00,49.78,50.09,49.5,50.05,417,160,49.766
20210210  22:45:00,50.18,50.18,49.41,49.47,611,133,49.626
20210210  23:00:00,49.47,49.91,49.45,49.75,166,64,49.602
20210210  23:15:00,49.7,49.8,49.61,49.7,143,52,49.7
20210210  23:30:00,49.7,50.4,49.65,50.08,208,58,49.901
20210210  23:45:00,50.08,50.3,50.0,50.2,79,41,50.137
