date,open,high,low,close,volume,barCount,average
20210618  12:45:00,223.5,223.5,223.5,223.5,2,1,223.5
20210618  13:00:00,223.5,223.5,223.0,223.0,4,3,223.142
20210618  13:15:00,223.0,223.0,222.0,222.0,24,6,222.472
20210618  13:30:00,222.0,222.0,222.0,222.0,0,0,222.0
20210618  13:45:00,222.0,222.0,222.0,222.0,14,7,222.0
20210618  14:00:00,223.06,223.63,222.0,223.59,22,11,222.69
20210618  14:15:00,223.0,223.0,222.0,222.0,18,6,222.306
20210618  14:30:00,222.0,222.99,221.23,221.24,36,21,221.884
20210618  14:45:00,221.23,223.0,221.23,222.06,28,12,222.282
20210618  15:00:00,222.02,222.99,220.5,222.6,75,43,221.631
20210618  15:15:00,221.7,222.23,220.0,220.27,69,34,220.849
20210618  15:30:00,220.18,223.49,219.08,220.97,2671,852,221.18
20210618  15:45:00,220.51,221.36,217.06,218.39,1678,826,219.129
20210618  16:00:00,218.76,219.4,215.17,215.49,1033,558,216.716
20210618  16:15:00,215.56,215.85,213.0,214.0,1931,972,214.583
20210618  16:30:00,213.84,217.85,213.53,215.41,924,524,215.926
20210618  16:45:00,215.43,216.7,215.06,216.0,351,233,215.888
20210618  17:00:00,216.19,218.09,216.0,217.3,601,350,217.293
20210618  17:15:00,217.21,217.23,215.63,216.15,290,194,216.362
20210618  17:30:00,216.04,217.98,216.02,217.8,312,184,217.278
20210618  17:45:00,217.63,217.7,216.28,216.7,244,141,217.012
20210618  18:00:00,216.7,217.8,216.55,217.66,215,133,217.38
20210618  18:15:00,217.31,218.0,216.72,217.17,232,125,217.365
20210618  18:30:00,216.91,216.91,215.35,215.4,504,269,215.986
20210618  18:45:00,215.44,215.56,214.28,215.41,777,396,215.04
20210618  19:00:00,215.15,216.51,214.7,215.0,762,343,215.559
20210618  19:15:00,215.0,215.46,214.6,215.33,356,197,214.869
20210618  19:30:00,215.31,215.88,214.68,214.88,275,158,215.194
20210618  19:45:00,215.19,215.75,214.5,214.8,394,271,214.981
20210618  20:00:00,214.66,218.96,214.49,218.7,991,515,216.75
20210618  20:15:00,218.73,220.4,218.07,220.07,944,500,219.279
20210618  20:30:00,220.23,220.54,217.46,217.83,874,423,219.209
20210618  20:45:00,217.83,218.47,216.25,216.34,843,368,217.234
20210618  21:00:00,216.26,218.26,216.13,216.73,826,460,216.995
20210618  21:15:00,216.79,217.29,215.43,215.82,623,395,216.254
20210618  21:30:00,215.8,216.5,214.0,214.44,1330,751,214.915
20210618  21:45:00,214.24,215.63,213.7,213.7,1992,1209,214.504
20210618  22:00:00,213.82,214.5,213.56,213.85,5841,27,213.821
20210618  22:15:00,213.88,215.0,213.68,215.0,57,28,214.025
20210618  22:30:00,214.51,214.69,214.51,214.69,2,2,214.6
20210618  22:45:00,214.11,214.73,214.0,214.2,11,9,214.356
20210618  23:00:00,214.35,214.35,214.35,214.35,2,1,214.35
20210618  23:15:00,214.05,214.05,213.8,213.87,29,12,213.927
20210618  23:30:00,213.76,213.87,213.76,213.87,2,2,213.811
20210618  23:45:00,214.0,214.0,213.85,213.85,6,2,213.968
