date,open,high,low,close,volume,barCount,average
20201216  12:30:00,14.05,14.05,14.05,14.05,7,1,14.05
20201216  12:45:00,14.05,14.05,14.05,14.05,0,0,14.05
20201216  13:00:00,14.12,14.16,14.12,14.15,10,9,14.143
20201216  13:15:00,14.16,14.16,14.0,14.0,12,6,14.072
20201216  13:30:00,14.05,14.05,13.9,14.0,17,6,13.988
20201216  13:45:00,14.0,14.0,14.0,14.0,0,0,14.0
20201216  14:00:00,14.13,14.15,13.85,14.1,122,29,14.073
20201216  14:15:00,13.99,14.0,13.97,14.0,42,6,13.99
20201216  14:30:00,14.05,14.09,14.0,14.04,55,17,14.034
20201216  14:45:00,14.04,14.06,14.04,14.05,32,26,14.051
20201216  15:00:00,14.05,14.06,14.05,14.05,140,33,14.056
20201216  15:15:00,14.05,14.07,14.0,14.0,83,52,14.053
20201216  15:30:00,13.96,13.96,13.65,13.84,5402,1422,13.822
20201216  15:45:00,13.82,14.15,13.82,14.04,4632,1039,13.998
20201216  16:00:00,14.04,14.18,13.76,13.78,3849,599,13.981
20201216  16:15:00,13.78,13.9,13.58,13.87,3371,1052,13.721
20201216  16:30:00,13.88,13.96,13.79,13.86,2550,490,13.9
20201216  16:45:00,13.87,13.91,13.77,13.83,664,318,13.834
20201216  17:00:00,13.85,13.99,13.81,13.91,826,414,13.885
20201216  17:15:00,13.9,13.99,13.89,13.91,775,306,13.941
20201216  17:30:00,13.92,13.93,13.83,13.93,751,287,13.873
20201216  17:45:00,13.93,13.98,13.88,13.92,539,231,13.93
20201216  18:00:00,13.92,13.92,13.86,13.86,356,211,13.884
20201216  18:15:00,13.86,14.08,13.85,14.03,2616,669,13.969
20201216  18:30:00,14.03,14.08,13.96,14.03,2148,613,14.045
20201216  18:45:00,14.04,14.08,14.0,14.08,715,256,14.051
20201216  19:00:00,14.08,14.31,14.07,14.22,6038,1041,14.159
20201216  19:15:00,14.2,14.21,14.08,14.09,1142,418,14.135
20201216  19:30:00,14.1,14.1,14.03,14.06,653,329,14.063
20201216  19:45:00,14.07,14.18,14.06,14.15,1060,313,14.13
20201216  20:00:00,14.15,14.15,14.01,14.04,625,295,14.061
20201216  20:15:00,14.04,14.11,13.98,14.05,857,462,14.039
20201216  20:30:00,14.04,14.12,14.01,14.02,524,294,14.053
20201216  20:45:00,14.03,14.07,13.96,13.98,809,354,14.007
20201216  21:00:00,13.98,13.99,13.85,13.86,1182,439,13.912
20201216  21:15:00,13.87,13.94,13.86,13.9,1305,421,13.899
20201216  21:30:00,13.91,13.92,13.78,13.78,1463,730,13.832
20201216  21:45:00,13.78,13.88,13.75,13.85,4513,1884,13.84
20201216  22:00:00,13.85,14.0,13.85,13.99,2707,17,13.854
20201216  22:15:00,13.85,13.85,13.85,13.85,267,2,13.85
20201216  22:30:00,13.85,13.89,13.72,13.77,65,18,13.824
20201216  22:45:00,13.77,13.77,13.77,13.77,0,0,13.77
20201216  23:00:00,13.86,13.86,13.86,13.86,3,2,13.86
20201216  23:15:00,13.85,13.85,13.85,13.85,2,2,13.85
20201216  23:30:00,13.85,13.85,13.85,13.85,0,0,13.85
20201216  23:45:00,13.85,13.85,13.85,13.85,0,0,13.85
