date,open,high,low,close,volume,barCount,average
20201204  10:45:00,16.15,16.15,16.15,16.15,12,1,16.15
20201204  11:00:00,16.15,16.15,16.15,16.15,0,0,16.15
20201204  11:15:00,16.15,16.15,16.15,16.15,0,0,16.15
20201204  11:30:00,16.15,16.15,16.15,16.15,0,0,16.15
20201204  11:45:00,16.15,16.15,16.15,16.15,0,0,16.15
20201204  12:00:00,16.3,16.3,16.3,16.3,1,1,16.3
20201204  12:15:00,16.3,16.3,16.3,16.3,0,0,16.3
20201204  12:30:00,16.3,16.3,16.3,16.3,0,0,16.3
20201204  12:45:00,16.3,16.3,16.3,16.3,8,4,16.3
20201204  13:00:00,16.3,16.35,16.3,16.3,17,7,16.305
20201204  13:15:00,16.26,16.26,16.21,16.21,8,5,16.224
20201204  13:30:00,16.23,16.23,16.23,16.23,2,1,16.23
20201204  13:45:00,16.29,16.29,16.26,16.26,4,3,16.283
20201204  14:00:00,16.32,16.36,16.23,16.3,129,26,16.285
20201204  14:15:00,16.3,16.35,16.24,16.25,45,24,16.289
20201204  14:30:00,16.25,16.25,16.19,16.2,25,12,16.219
20201204  14:45:00,16.24,16.24,16.2,16.24,35,11,16.227
20201204  15:00:00,16.22,16.4,16.19,16.32,136,32,16.295
20201204  15:15:00,16.32,16.4,16.15,16.3,157,31,16.275
20201204  15:30:00,16.3,17.15,16.26,16.86,9908,2211,16.723
20201204  15:45:00,16.85,17.29,16.82,16.91,6987,2391,17.078
20201204  16:00:00,16.88,17.09,16.64,16.75,5225,1814,16.791
20201204  16:15:00,16.76,16.91,16.66,16.78,4962,1688,16.801
20201204  16:30:00,16.77,17.07,16.75,17.0,3122,1200,16.963
20201204  16:45:00,17.0,17.0,16.72,16.82,2350,1079,16.808
20201204  17:00:00,16.82,16.96,16.78,16.85,3064,1035,16.903
20201204  17:15:00,16.85,16.96,16.75,16.94,2048,871,16.883
20201204  17:30:00,16.94,16.97,16.84,16.96,2717,996,16.928
20201204  17:45:00,16.95,17.19,16.93,17.17,3870,1445,17.071
20201204  18:00:00,17.17,17.19,16.89,17.08,2313,873,17.044
20201204  18:15:00,17.08,17.19,17.07,17.1,1943,641,17.123
20201204  18:30:00,17.09,17.25,17.08,17.16,3227,846,17.188
20201204  18:45:00,17.17,17.2,17.04,17.18,1739,665,17.13
20201204  19:00:00,17.17,17.26,17.14,17.16,1970,652,17.212
20201204  19:15:00,17.16,17.25,17.08,17.15,1802,771,17.174
20201204  19:30:00,17.15,17.2,17.08,17.14,1375,735,17.151
20201204  19:45:00,17.13,17.18,16.93,17.02,2093,794,17.05
20201204  20:00:00,17.03,17.12,16.96,16.98,1063,598,17.04
20201204  20:15:00,16.98,17.01,16.86,16.87,2124,811,16.94
20201204  20:30:00,16.87,16.96,16.84,16.89,1188,567,16.899
20201204  20:45:00,16.9,16.9,16.76,16.79,1434,687,16.836
20201204  21:00:00,16.79,16.81,16.65,16.71,2396,1118,16.733
20201204  21:15:00,16.7,16.82,16.67,16.81,1696,844,16.75
20201204  21:30:00,16.81,16.88,16.78,16.86,1879,1101,16.846
20201204  21:45:00,16.85,16.91,16.78,16.91,4537,2425,16.86
20201204  22:00:00,16.95,17.0,16.88,16.9,1380,26,16.902
20201204  22:15:00,16.98,16.99,16.5,16.7,158,31,16.885
20201204  22:30:00,16.9,17.0,16.75,16.9,146,23,16.801
20201204  22:45:00,16.9,16.98,16.89,16.95,14,9,16.949
20201204  23:00:00,16.76,17.0,16.76,17.0,15,8,16.901
20201204  23:15:00,16.98,17.0,16.98,17.0,11,4,16.984
20201204  23:30:00,16.9,16.99,16.8,16.98,10,6,16.884
20201204  23:45:00,16.98,17.0,16.96,17.0,36,10,16.992
20201205  00:00:00,17.0,17.06,16.94,17.06,104,7,17.002
20201205  00:15:00,16.94,16.94,16.87,16.87,9,7,16.891
20201205  00:30:00,16.87,16.87,16.83,16.86,19,8,16.866
20201205  00:45:00,16.86,16.86,16.86,16.86,1,1,16.86
20201205  01:00:00,16.87,16.87,16.87,16.87,2,1,16.87
20201205  01:15:00,16.9,16.95,16.8,16.95,69,13,16.921
20201205  01:30:00,16.95,16.95,16.9,16.9,8,4,16.919
20201205  01:45:00,16.95,16.98,16.89,16.98,9,4,16.943
