date,open,high,low,close,volume,barCount,average
20210122  10:00:00,44.66,45.5,44.61,45.06,117,44,45.088
20210122  10:15:00,45.27,45.27,44.15,44.31,98,48,44.577
20210122  10:30:00,44.26,45.35,44.14,45.35,55,24,45.064
20210122  10:45:00,45.35,45.35,45.0,45.1,40,16,45.138
20210122  11:00:00,45.1,45.1,45.1,45.1,1,1,45.1
20210122  11:15:00,45.1,45.1,44.06,44.06,25,13,44.62
20210122  11:30:00,44.14,44.43,44.02,44.43,17,13,44.181
20210122  11:45:00,44.35,44.35,44.34,44.34,15,4,44.341
20210122  12:00:00,44.76,44.85,44.34,44.85,33,11,44.433
20210122  12:15:00,45.0,45.2,45.0,45.2,19,11,45.118
20210122  12:30:00,45.15,45.18,45.0,45.0,8,5,45.056
20210122  12:45:00,45.0,45.0,44.3,44.4,38,14,44.537
20210122  13:00:00,44.81,45.0,44.05,44.53,140,70,44.707
20210122  13:15:00,44.58,45.62,44.58,45.62,281,122,45.197
20210122  13:30:00,45.52,46.94,45.0,45.25,823,356,46.001
20210122  13:45:00,45.31,46.0,44.8,45.25,282,112,45.243
20210122  14:00:00,44.77,46.94,44.12,44.28,1532,356,45.175
20210122  14:15:00,44.28,44.85,43.55,44.65,713,205,44.322
20210122  14:30:00,44.78,44.85,44.0,44.2,275,108,44.425
20210122  14:45:00,44.04,44.5,43.3,44.39,776,223,43.828
20210122  15:00:00,44.19,45.5,44.04,44.2,2061,625,44.949
20210122  15:15:00,44.25,44.7,42.56,42.68,1288,482,43.803
20210122  15:30:00,42.59,45.4,42.32,43.99,36071,13746,43.759
20210122  15:45:00,43.99,46.29,43.9,45.98,32255,11670,45.224
20210122  16:00:00,45.99,46.35,43.77,44.4,28360,9843,45.214
20210122  16:15:00,44.4,45.64,44.0,45.59,17294,6008,45.023
20210122  16:30:00,45.5,47.3,44.84,46.8,24383,9179,46.099
20210122  16:45:00,46.83,47.73,46.29,47.68,38650,13094,47.15
20210122  17:00:00,47.69,48.43,46.78,47.77,30022,9096,47.587
20210122  17:15:00,47.82,49.62,47.78,48.61,52672,15019,48.985
20210122  17:30:00,48.56,51.52,48.42,51.24,50133,14722,49.763
20210122  17:45:00,51.23,53.95,50.51,52.2,84932,29994,52.342
20210122  18:00:00,52.2,55.87,52.05,55.81,66918,23523,53.782
20210122  18:15:00,55.79,61.5,54.71,61.48,147491,58849,57.885
20210122  18:30:00,61.49,72.82,58.4,72.82,150429,58398,63.994
20210122  18:45:00,68.0,76.76,61.0,70.3,150503,55381,69.507
20210122  19:00:00,70.39,71.99,56.58,57.95,114520,43601,62.383
20210122  19:15:00,57.75,62.5,55.22,59.14,119480,48195,59.632
20210122  19:30:00,59.23,64.2,57.56,61.25,70054,28629,61.637
20210122  19:45:00,61.31,62.29,54.53,55.11,61354,23487,58.878
20210122  20:00:00,55.0,59.45,54.6,58.2,58591,19572,57.8
20210122  20:15:00,58.17,61.49,58.0,59.58,44438,15871,60.064
20210122  20:30:00,59.59,60.0,57.57,59.83,31629,11078,58.723
20210122  20:45:00,59.83,60.69,58.32,59.18,32931,11617,59.436
20210122  21:00:00,59.19,59.44,57.2,57.26,32069,10519,58.198
20210122  21:15:00,57.36,62.35,57.26,61.15,69905,25600,60.536
20210122  21:30:00,61.14,62.2,59.43,60.75,44971,18030,60.751
20210122  21:45:00,60.76,68.0,60.6,64.85,122382,41739,64.228
20210122  22:00:00,64.75,66.0,62.4,63.95,6666,2150,64.043
20210122  22:15:00,63.84,66.89,62.9,65.55,3462,1526,65.001
20210122  22:30:00,65.55,67.8,64.62,67.42,4808,1681,66.04
20210122  22:45:00,67.27,68.46,66.9,67.6,6248,2652,67.925
20210122  23:00:00,67.5,67.89,65.91,66.85,3477,1217,66.824
20210122  23:15:00,66.9,67.55,66.3,66.69,1860,743,67.057
20210122  23:30:00,66.89,66.89,63.01,64.3,1882,538,64.634
20210122  23:45:00,64.44,65.0,63.8,63.8,853,285,64.428
20210123  00:00:00,64.0,64.88,62.35,64.26,612,232,64.041
20210123  00:15:00,64.12,64.24,63.35,63.7,223,80,63.743
20210123  00:30:00,63.75,63.96,63.23,63.7,289,67,63.729
20210123  00:45:00,63.66,63.85,63.55,63.7,188,67,63.717
20210123  01:00:00,63.6,63.6,62.55,62.55,435,140,63.03
20210123  01:15:00,62.6,62.8,61.9,62.0,657,166,62.412
20210123  01:30:00,62.2,63.48,62.02,62.41,436,142,62.718
20210123  01:45:00,62.47,63.27,61.0,61.0,945,234,62.087
