date,open,high,low,close,volume,barCount,average
20201201  10:00:00,17.1,17.32,17.1,17.29,36,6,17.19
20201201  10:15:00,17.37,17.37,17.36,17.36,23,3,17.37
20201201  10:30:00,17.38,17.49,17.38,17.49,26,14,17.455
20201201  10:45:00,17.5,17.5,17.5,17.5,5,4,17.5
20201201  11:00:00,17.5,17.65,17.44,17.65,7,3,17.514
20201201  11:15:00,17.65,17.65,17.6,17.6,4,2,17.61
20201201  11:30:00,17.6,17.6,17.5,17.5,102,4,17.595
20201201  11:45:00,17.5,17.56,17.48,17.48,10,3,17.515
20201201  12:00:00,17.57,17.57,17.49,17.49,35,9,17.545
20201201  12:15:00,17.49,17.49,17.49,17.49,0,0,17.49
20201201  12:30:00,17.47,17.47,17.4,17.4,3,2,17.431
20201201  12:45:00,17.41,17.41,17.41,17.41,1,1,17.41
20201201  13:00:00,17.4,17.4,17.15,17.25,162,47,17.283
20201201  13:15:00,17.2,17.2,17.0,17.1,98,33,17.073
20201201  13:30:00,17.15,17.2,17.1,17.19,69,17,17.163
20201201  13:45:00,17.19,17.2,17.06,17.06,49,31,17.167
20201201  14:00:00,17.11,17.4,17.05,17.25,374,86,17.207
20201201  14:15:00,17.24,17.4,17.2,17.26,406,76,17.309
20201201  14:30:00,17.26,17.39,17.25,17.27,265,39,17.301
20201201  14:45:00,17.29,17.29,17.21,17.21,109,58,17.251
20201201  15:00:00,17.2,17.35,17.05,17.35,417,115,17.231
20201201  15:15:00,17.34,17.5,17.25,17.3,390,145,17.396
20201201  15:30:00,17.11,17.4,16.42,17.03,14504,3407,16.941
20201201  15:45:00,17.02,17.14,16.65,16.73,5565,1806,16.896
20201201  16:00:00,16.75,16.92,16.1,16.33,9810,2390,16.546
20201201  16:15:00,16.32,16.32,15.76,16.0,9396,2990,16.046
20201201  16:30:00,15.96,16.1,15.86,16.05,5114,1929,15.959
20201201  16:45:00,16.05,16.38,15.99,16.35,4298,1327,16.222
20201201  17:00:00,16.37,16.49,16.31,16.48,2932,967,16.393
20201201  17:15:00,16.47,16.9,16.4,16.83,5547,1319,16.69
20201201  17:30:00,16.83,16.85,16.48,16.57,2414,819,16.614
20201201  17:45:00,16.57,16.57,16.34,16.4,2092,681,16.436
20201201  18:00:00,16.39,16.41,16.06,16.11,2312,880,16.192
20201201  18:15:00,16.11,16.32,16.07,16.29,4488,1034,16.184
20201201  18:30:00,16.28,16.36,16.23,16.32,1325,535,16.291
20201201  18:45:00,16.32,16.46,16.29,16.38,1191,562,16.396
20201201  19:00:00,16.39,16.4,16.22,16.23,1097,417,16.294
20201201  19:15:00,16.23,16.27,16.21,16.25,652,310,16.234
20201201  19:30:00,16.23,16.28,16.11,16.28,898,401,16.188
20201201  19:45:00,16.28,16.28,16.05,16.1,1112,393,16.135
20201201  20:00:00,16.09,16.16,16.06,16.08,1084,434,16.107
20201201  20:15:00,16.08,16.21,16.06,16.1,1178,550,16.101
20201201  20:30:00,16.11,16.12,15.95,16.03,2793,904,16.017
20201201  20:45:00,16.03,16.05,15.93,15.99,1569,590,15.989
20201201  21:00:00,15.97,16.02,15.83,15.93,2385,875,15.902
20201201  21:15:00,15.93,16.0,15.89,15.99,1475,590,15.94
20201201  21:30:00,15.99,16.14,15.97,16.0,3199,1447,16.05
20201201  21:45:00,16.0,16.05,15.8,15.81,10532,4468,15.938
20201201  22:00:00,15.8,16.0,15.79,15.82,8554,39,15.801
20201201  22:15:00,15.84,15.96,15.8,15.96,137,19,15.828
20201201  22:30:00,15.95,15.97,15.88,15.88,49,20,15.936
20201201  22:45:00,15.88,15.97,15.88,15.96,16,6,15.916
20201201  23:00:00,15.98,15.98,15.88,15.9,18,7,15.942
20201201  23:15:00,15.99,16.0,15.91,15.99,11,8,15.964
20201201  23:30:00,15.94,16.0,15.9,16.0,13,4,15.924
20201201  23:45:00,15.91,15.95,15.9,15.93,32,14,15.923
