date,open,high,low,close,volume,barCount,average
20210422  10:00:00,159.7,160.56,159.7,160.56,2,2,160.079
20210422  10:15:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  10:30:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  10:45:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  11:00:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  11:15:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  11:30:00,160.56,160.56,160.56,160.56,0,0,160.56
20210422  11:45:00,160.0,160.0,160.0,160.0,1,1,160.0
20210422  12:00:00,160.0,160.0,160.0,160.0,0,0,160.0
20210422  12:15:00,159.95,159.95,159.95,159.95,1,1,159.95
20210422  12:30:00,159.95,159.95,159.95,159.95,0,0,159.95
20210422  12:45:00,159.95,159.95,159.95,159.95,0,0,159.95
20210422  13:00:00,159.4,159.4,158.0,158.56,15,11,158.656
20210422  13:15:00,158.99,159.3,158.99,159.3,2,2,159.119
20210422  13:30:00,159.0,159.4,158.99,159.4,7,5,159.151
20210422  13:45:00,159.4,159.4,159.0,159.3,14,5,159.129
20210422  14:00:00,159.3,159.95,158.45,159.75,47,20,159.381
20210422  14:15:00,159.46,159.78,159.46,159.51,32,11,159.604
20210422  14:30:00,159.5,159.5,159.46,159.47,3,3,159.491
20210422  14:45:00,158.78,159.7,158.78,159.7,38,10,159.426
20210422  15:00:00,159.25,159.56,158.74,158.74,29,15,159.041
20210422  15:15:00,158.75,159.74,158.6,159.0,38,26,159.104
20210422  15:30:00,159.1,159.1,155.69,155.95,2461,1021,157.654
20210422  15:45:00,156.18,156.68,154.5,155.5,1525,881,155.594
20210422  16:00:00,155.41,156.73,154.66,155.98,884,502,155.681
20210422  16:15:00,155.98,155.98,154.01,155.04,1044,527,154.897
20210422  16:30:00,155.04,156.48,154.88,155.22,812,391,155.62
20210422  16:45:00,155.54,155.65,154.2,154.34,577,345,154.989
20210422  17:00:00,154.5,155.73,154.36,154.97,463,282,155.229
20210422  17:15:00,154.96,155.05,153.65,153.9,789,391,154.241
20210422  17:30:00,154.0,154.12,152.6,153.3,1116,524,153.317
20210422  17:45:00,153.42,154.34,153.2,154.25,450,252,153.793
20210422  18:00:00,154.04,154.12,152.75,153.72,407,254,153.192
20210422  18:15:00,153.52,154.11,153.17,153.34,482,255,153.653
20210422  18:30:00,153.47,153.99,153.0,153.73,372,199,153.507
20210422  18:45:00,153.74,153.84,153.0,153.68,377,212,153.362
20210422  19:00:00,153.61,153.76,150.66,151.25,1078,573,151.879
20210422  19:15:00,151.24,151.49,148.55,150.76,2369,1043,150.066
20210422  19:30:00,150.72,150.86,148.01,148.22,1041,477,149.789
20210422  19:45:00,148.21,148.92,146.86,148.7,1610,844,147.972
20210422  20:00:00,148.75,150.47,147.6,150.29,1110,598,149.101
20210422  20:15:00,150.35,150.36,147.67,150.04,824,546,148.863
20210422  20:30:00,150.14,151.0,149.5,150.72,823,455,150.301
20210422  20:45:00,150.83,151.43,149.35,150.81,716,393,150.536
20210422  21:00:00,150.68,151.5,149.83,150.21,460,246,150.605
20210422  21:15:00,150.4,150.4,148.64,149.18,531,353,149.464
20210422  21:30:00,149.46,150.34,148.97,149.5,599,363,149.736
20210422  21:45:00,149.84,151.38,149.56,151.13,2070,1284,150.784
20210422  22:00:00,151.17,151.35,149.56,149.56,308,22,151.003
20210422  22:15:00,149.95,150.15,149.95,150.0,19,9,150.005
20210422  22:30:00,150.0,150.21,150.0,150.21,21,7,150.03
20210422  22:45:00,151.0,151.0,150.52,150.52,17,4,150.855
20210422  23:00:00,150.11,151.0,150.11,151.0,24,7,150.612
20210422  23:15:00,150.45,150.45,150.45,150.45,2,1,150.45
20210422  23:30:00,151.0,151.0,150.71,150.71,2,2,150.855
20210422  23:45:00,150.71,150.71,150.55,150.7,8,5,150.624
