date,open,high,low,close,volume,barCount,average
20210514  10:00:00,161.5,161.5,161.5,161.5,3,2,161.5
20210514  10:15:00,163.0,163.21,163.0,163.21,3,2,163.14
20210514  10:30:00,163.5,163.5,163.5,163.5,1,1,163.5
20210514  10:45:00,163.8,163.8,163.8,163.8,2,1,163.8
20210514  11:00:00,163.8,163.8,163.8,163.8,0,0,163.8
20210514  11:15:00,164.24,165.0,164.24,165.0,9,6,164.705
20210514  11:30:00,165.0,165.0,165.0,165.0,0,0,165.0
20210514  11:45:00,165.0,165.0,165.0,165.0,0,0,165.0
20210514  12:00:00,165.4,165.41,165.0,165.0,42,9,165.019
20210514  12:15:00,163.16,163.16,163.16,163.16,1,1,163.16
20210514  12:30:00,163.16,163.16,163.16,163.16,0,0,163.16
20210514  12:45:00,163.16,163.16,163.16,163.16,0,0,163.16
20210514  13:00:00,163.4,163.4,162.0,162.0,11,6,162.741
20210514  13:15:00,162.01,162.01,161.98,161.98,6,2,162.001
20210514  13:30:00,162.5,162.5,162.0,162.01,28,10,162.383
20210514  13:45:00,162.25,162.25,162.25,162.25,1,1,162.25
20210514  14:00:00,162.15,163.5,161.51,161.51,36,14,162.548
20210514  14:15:00,162.27,162.45,162.26,162.26,25,9,162.367
20210514  14:30:00,162.26,162.26,161.5,162.0,34,9,161.998
20210514  14:45:00,161.55,162.62,161.55,162.2,20,14,162.017
20210514  15:00:00,162.12,163.5,162.12,163.5,72,29,162.738
20210514  15:15:00,163.5,163.7,160.57,160.57,115,52,161.765
20210514  15:30:00,160.0,161.99,156.22,158.66,3749,1750,159.076
20210514  15:45:00,158.39,161.43,158.0,160.5,1399,751,159.773
20210514  16:00:00,160.6,165.0,159.74,162.29,2081,1125,162.528
20210514  16:15:00,162.13,164.79,160.38,164.34,1459,764,162.666
20210514  16:30:00,164.34,166.47,162.11,164.2,2503,1351,164.405
20210514  16:45:00,164.23,166.41,162.94,164.11,1597,899,164.586
20210514  17:00:00,164.3,164.75,162.24,164.05,987,603,163.326
20210514  17:15:00,163.9,165.2,163.9,164.15,717,419,164.552
20210514  17:30:00,164.04,164.73,162.5,162.86,608,391,163.479
20210514  17:45:00,162.96,163.72,162.19,163.08,535,309,162.831
20210514  18:00:00,163.05,163.61,161.63,161.94,632,330,162.458
20210514  18:15:00,162.0,162.25,159.11,159.99,1192,533,160.697
20210514  18:30:00,160.15,161.28,159.82,160.73,480,264,160.461
20210514  18:45:00,160.86,161.79,160.2,160.81,376,207,160.921
20210514  19:00:00,160.87,161.15,159.49,160.64,523,280,160.198
20210514  19:15:00,160.58,161.74,159.89,161.18,363,192,160.86
20210514  19:30:00,161.3,161.74,160.82,160.85,197,122,161.259
20210514  19:45:00,160.85,161.2,159.3,159.3,361,230,160.192
20210514  20:00:00,159.37,161.04,158.29,160.0,805,539,159.686
20210514  20:15:00,160.04,160.79,159.5,159.55,274,162,160.154
20210514  20:30:00,159.7,159.98,158.51,159.5,430,277,159.146
20210514  20:45:00,159.4,160.11,158.88,158.88,417,254,159.54
20210514  21:00:00,158.88,159.41,158.1,159.2,511,336,158.731
20210514  21:15:00,159.2,160.38,159.14,159.93,463,254,159.852
20210514  21:30:00,160.25,160.27,159.0,159.99,783,399,159.764
20210514  21:45:00,160.08,160.66,159.36,159.91,1544,1075,159.921
20210514  22:00:00,159.92,160.4,158.6,159.73,570,47,159.904
20210514  22:15:00,159.3,159.91,159.3,159.73,32,21,159.71
20210514  22:30:00,159.74,160.12,159.73,159.92,14,10,159.898
20210514  22:45:00,159.9,159.9,159.77,159.77,13,5,159.856
20210514  23:00:00,159.82,159.9,159.73,159.73,7,3,159.767
20210514  23:15:00,159.7,160.09,159.7,160.09,9,5,159.902
20210514  23:30:00,159.22,159.57,159.22,159.57,3,2,159.337
20210514  23:45:00,159.65,159.65,159.22,159.22,2,2,159.413
20210515  00:00:00,159.98,160.41,159.98,160.4,10,8,160.245
20210515  00:15:00,160.25,160.25,160.0,160.0,3,3,160.072
20210515  00:30:00,159.5,159.5,159.5,159.5,4,2,159.5
20210515  00:45:00,159.5,160.4,159.5,160.0,17,3,159.612
20210515  01:00:00,160.0,160.2,160.0,160.2,3,2,160.111
20210515  01:15:00,159.92,160.0,159.92,160.0,2,2,159.958
20210515  01:30:00,160.0,160.5,159.92,160.5,18,7,160.275
20210515  01:45:00,160.5,160.5,160.5,160.5,3,2,160.5
