date,open,high,low,close,volume,barCount,average
20210106  10:15:00,17.51,17.51,17.51,17.51,1,1,17.51
20210106  10:30:00,17.51,17.51,17.51,17.51,0,0,17.51
20210106  10:45:00,17.3,17.3,17.3,17.3,1,1,17.3
20210106  11:00:00,17.3,17.3,17.3,17.3,0,0,17.3
20210106  11:15:00,17.3,17.3,17.3,17.3,0,0,17.3
20210106  11:30:00,17.3,17.3,17.3,17.3,0,0,17.3
20210106  11:45:00,17.27,17.27,17.27,17.27,2,1,17.27
20210106  12:00:00,17.27,17.27,17.27,17.27,0,0,17.27
20210106  12:15:00,17.27,17.27,17.27,17.27,0,0,17.27
20210106  12:30:00,17.27,17.27,17.27,17.27,0,0,17.27
20210106  12:45:00,17.27,17.27,17.27,17.27,0,0,17.27
20210106  13:00:00,17.48,17.57,17.48,17.57,11,3,17.554
20210106  13:15:00,17.57,17.57,17.57,17.57,0,0,17.57
20210106  13:30:00,17.57,17.57,17.57,17.57,0,0,17.57
20210106  13:45:00,17.57,17.57,17.57,17.57,0,0,17.57
20210106  14:00:00,17.41,17.65,17.4,17.56,24,10,17.489
20210106  14:15:00,17.64,17.64,17.6,17.6,6,4,17.615
20210106  14:30:00,17.63,17.63,17.6,17.63,30,7,17.627
20210106  14:45:00,17.56,17.62,17.55,17.55,48,23,17.583
20210106  15:00:00,17.54,17.56,17.45,17.56,54,27,17.516
20210106  15:15:00,17.56,17.63,17.35,17.35,150,58,17.522
20210106  15:30:00,17.34,17.95,17.33,17.78,3414,1168,17.672
20210106  15:45:00,17.8,17.81,17.44,17.61,1884,797,17.622
20210106  16:00:00,17.61,17.98,17.54,17.95,1750,737,17.814
20210106  16:15:00,17.95,18.42,17.92,18.31,4280,1470,18.19
20210106  16:30:00,18.32,18.41,18.18,18.27,2439,997,18.297
20210106  16:45:00,18.26,18.48,18.23,18.4,2081,914,18.371
20210106  17:00:00,18.4,18.64,18.35,18.59,2506,973,18.484
20210106  17:15:00,18.58,18.73,18.42,18.44,2105,805,18.556
20210106  17:30:00,18.45,18.5,18.3,18.46,2406,738,18.396
20210106  17:45:00,18.45,18.68,18.45,18.68,1183,594,18.565
20210106  18:00:00,18.68,18.79,18.52,18.78,1667,689,18.635
20210106  18:15:00,18.78,18.92,18.76,18.89,1064,495,18.838
20210106  18:30:00,18.88,18.98,18.82,18.93,1539,540,18.888
20210106  18:45:00,18.94,18.95,18.68,18.78,1286,509,18.821
20210106  19:00:00,18.78,18.87,18.73,18.85,781,407,18.8
20210106  19:15:00,18.83,18.88,18.76,18.79,1001,490,18.828
20210106  19:30:00,18.79,18.83,18.72,18.74,882,476,18.784
20210106  19:45:00,18.76,18.84,18.76,18.82,785,320,18.801
20210106  20:00:00,18.83,18.98,18.81,18.92,962,481,18.905
20210106  20:15:00,18.92,18.92,18.46,18.46,2027,848,18.686
20210106  20:30:00,18.45,18.6,18.07,18.16,3185,1044,18.275
20210106  20:45:00,18.13,18.23,17.62,18.23,4175,1196,17.959
20210106  21:00:00,18.22,18.26,18.08,18.2,1382,711,18.15
20210106  21:15:00,18.21,18.34,18.13,18.25,1346,553,18.233
20210106  21:30:00,18.24,18.37,18.09,18.37,1348,882,18.276
20210106  21:45:00,18.38,18.43,18.3,18.39,4147,2371,18.367
20210106  22:00:00,18.36,18.36,17.98,18.35,2293,12,18.36
20210106  22:15:00,18.11,18.25,18.1,18.15,21,6,18.14
20210106  22:30:00,18.34,18.35,18.16,18.16,8,6,18.234
20210106  22:45:00,18.35,18.36,18.12,18.3,29,17,18.301
20210106  23:00:00,18.3,18.5,18.29,18.5,19,8,18.337
20210106  23:15:00,18.45,18.45,18.44,18.44,8,5,18.447
20210106  23:30:00,18.44,18.7,18.43,18.7,65,16,18.508
20210106  23:45:00,18.72,18.8,18.46,18.8,53,10,18.625
