date,open,high,low,close,volume,barCount,average
20201209  10:00:00,14.53,14.53,13.86,14.23,267,32,14.365
20201209  10:15:00,14.24,14.49,14.24,14.4,73,24,14.345
20201209  10:30:00,14.4,14.49,14.26,14.49,17,12,14.416
20201209  10:45:00,14.48,14.48,14.29,14.29,15,9,14.357
20201209  11:00:00,14.27,14.28,14.23,14.27,27,11,14.273
20201209  11:15:00,14.25,14.25,14.25,14.25,1,1,14.25
20201209  11:30:00,14.2,14.23,14.16,14.23,9,5,14.192
20201209  11:45:00,14.15,14.25,14.11,14.25,21,8,14.185
20201209  12:00:00,14.11,14.12,13.95,13.95,50,27,14.026
20201209  12:15:00,13.93,13.95,13.93,13.95,7,6,13.934
20201209  12:30:00,13.92,14.06,13.83,14.06,66,31,13.953
20201209  12:45:00,14.06,14.21,14.06,14.14,26,11,14.123
20201209  13:00:00,14.15,14.25,14.0,14.25,185,82,14.06
20201209  13:15:00,14.2,14.25,14.15,14.23,135,33,14.236
20201209  13:30:00,14.25,14.43,14.25,14.38,223,81,14.351
20201209  13:45:00,14.38,14.49,14.35,14.35,132,68,14.402
20201209  14:00:00,14.07,14.47,14.05,14.27,1233,266,14.289
20201209  14:15:00,14.23,14.27,13.98,14.08,955,236,14.099
20201209  14:30:00,14.08,14.12,13.85,13.88,929,318,14.011
20201209  14:45:00,13.9,14.15,13.85,14.11,935,278,14.009
20201209  15:00:00,14.1,14.15,14.03,14.06,970,298,14.093
20201209  15:15:00,14.06,14.06,13.75,13.8,1855,688,13.93
20201209  15:30:00,13.92,14.15,13.22,14.05,51743,15851,13.686
20201209  15:45:00,14.05,14.73,13.7,14.13,32831,9184,14.205
20201209  16:00:00,14.13,14.15,13.66,13.75,15281,4642,13.903
20201209  16:15:00,13.72,13.91,13.65,13.76,7371,2443,13.77
20201209  16:30:00,13.76,14.17,13.74,14.11,11572,3313,14.029
20201209  16:45:00,14.12,14.13,13.85,14.06,6474,2524,13.988
20201209  17:00:00,14.07,14.19,13.99,14.01,5885,2218,14.086
20201209  17:15:00,14.01,14.32,14.0,14.28,6218,2050,14.196
20201209  17:30:00,14.26,14.39,14.17,14.38,4800,1550,14.268
20201209  17:45:00,14.39,14.42,14.15,14.27,5188,1786,14.307
20201209  18:00:00,14.26,14.26,14.0,14.06,4305,1384,14.12
20201209  18:15:00,14.07,14.21,14.02,14.08,2609,1097,14.136
20201209  18:30:00,14.08,14.09,13.9,13.92,3032,1104,14.01
20201209  18:45:00,13.92,14.2,13.86,14.17,4637,1523,13.978
20201209  19:00:00,14.17,14.24,14.02,14.16,3114,1019,14.149
20201209  19:15:00,14.17,14.17,14.03,14.07,1680,723,14.094
20201209  19:30:00,14.07,14.1,13.84,13.9,3586,1297,13.949
20201209  19:45:00,13.9,14.0,13.66,13.68,3682,1143,13.83
20201209  20:00:00,13.68,13.79,13.57,13.65,6075,1986,13.678
20201209  20:15:00,13.65,13.71,13.57,13.68,3628,1242,13.65
20201209  20:30:00,13.67,13.72,13.58,13.62,2386,987,13.636
20201209  20:45:00,13.63,13.86,13.62,13.86,3169,1304,13.739
20201209  21:00:00,13.85,13.89,13.74,13.79,2062,968,13.791
20201209  21:15:00,13.8,13.81,13.62,13.67,2097,971,13.7
20201209  21:30:00,13.66,13.83,13.52,13.75,4782,1920,13.67
20201209  21:45:00,13.76,13.78,13.65,13.66,6757,2801,13.697
20201209  22:00:00,13.66,13.78,13.56,13.71,2170,46,13.661
20201209  22:15:00,13.76,13.76,13.7,13.7,141,31,13.721
20201209  22:30:00,13.7,13.76,13.68,13.75,4240,21,13.749
20201209  22:45:00,13.75,13.75,13.71,13.75,43,16,13.732
20201209  23:00:00,13.75,13.79,13.75,13.79,61,15,13.761
20201209  23:15:00,13.79,13.8,13.75,13.78,14,10,13.793
20201209  23:30:00,13.76,13.81,13.76,13.8,19,7,13.782
20201209  23:45:00,13.8,13.82,13.8,13.81,46,11,13.812
