date,open,high,low,close,volume,barCount,average
20210202  10:00:00,175.3,178.31,160.0,171.48,438,254,170.38
20210202  10:15:00,170.18,174.0,167.02,173.0,266,129,170.996
20210202  10:30:00,172.7,174.3,167.52,172.98,163,91,171.094
20210202  10:45:00,172.99,175.0,170.0,171.0,161,77,172.366
20210202  11:00:00,171.7,172.99,170.0,172.2,69,29,171.736
20210202  11:15:00,171.6,173.0,171.5,173.0,105,62,172.065
20210202  11:30:00,173.48,175.0,173.0,173.95,85,45,174.287
20210202  11:45:00,172.5,176.39,172.0,174.5,92,39,174.376
20210202  12:00:00,174.01,175.21,171.0,172.5,48,27,172.854
20210202  12:15:00,172.94,172.99,157.0,158.0,253,110,164.785
20210202  12:30:00,158.5,161.0,153.6,159.0,377,158,158.273
20210202  12:45:00,159.0,160.98,157.5,158.49,258,118,159.344
20210202  13:00:00,158.24,159.94,137.01,154.38,4182,2316,147.456
20210202  13:15:00,154.48,162.65,150.0,159.5,1851,938,155.397
20210202  13:30:00,159.01,160.4,147.3,148.9,1297,528,152.213
20210202  13:45:00,148.5,148.88,137.13,138.7,1484,737,142.363
20210202  14:00:00,139.0,149.39,131.01,132.21,3962,1662,138.083
20210202  14:15:00,132.6,135.84,127.57,128.25,2314,1008,131.404
20210202  14:30:00,128.25,134.5,127.25,133.89,2248,868,131.011
20210202  14:45:00,134.0,135.84,126.0,127.5,2333,974,129.952
20210202  15:00:00,127.5,139.8,123.33,137.0,4163,1631,129.048
20210202  15:15:00,137.0,141.5,134.0,140.76,1554,786,137.377
20210202  15:30:00,140.76,158.0,102.26,102.26,45094,19019,125.534
20210202  15:45:00,102.26,121.4,101.3,115.0,29784,14230,113.885
20210202  16:00:00,114.89,125.0,105.5,113.03,20764,10122,114.635
20210202  16:15:00,112.99,113.97,102.0,104.65,15734,7784,107.103
20210202  16:30:00,104.17,104.59,82.28,85.47,46645,21085,90.885
20210202  16:45:00,85.0,93.5,74.22,91.5,51538,24570,83.68
20210202  17:00:00,91.07,107.0,90.0,104.0,34068,17292,99.159
20210202  17:15:00,104.7,137.06,104.0,137.06,32119,15282,120.362
20210202  17:30:00,142.99,154.37,126.05,135.06,27158,11882,140.771
20210202  17:45:00,135.65,140.0,114.85,114.85,16530,8116,130.297
20210202  18:00:00,110.05,118.69,105.17,114.7,20675,9409,112.178
20210202  18:15:00,114.25,127.98,111.15,115.51,15685,7735,119.814
20210202  18:30:00,115.6,124.99,115.07,122.36,8672,4332,120.182
20210202  18:45:00,122.48,122.78,116.16,117.95,5992,3082,119.118
20210202  19:00:00,118.3,118.75,110.0,114.0,8242,3808,113.574
20210202  19:15:00,114.01,114.29,105.5,113.0,7385,3701,109.59
20210202  19:30:00,113.0,113.85,105.51,108.7,5399,2587,109.148
20210202  19:45:00,108.98,108.99,101.01,104.37,7585,3433,104.137
20210202  20:00:00,103.6,107.5,102.0,105.07,5817,2781,104.915
20210202  20:15:00,105.07,110.55,96.7,98.01,11370,5047,102.601
20210202  20:30:00,97.9,104.88,91.0,103.9,14245,6370,96.896
20210202  20:45:00,103.9,105.98,97.16,99.9,7323,3515,100.753
20210202  21:00:00,99.86,101.96,95.05,98.5,6803,3099,99.148
20210202  21:15:00,98.5,99.9,93.5,95.0,5880,2626,96.703
20210202  21:30:00,94.81,98.5,94.0,94.77,6528,2991,96.588
20210202  21:45:00,94.8,96.88,88.0,90.47,16984,7212,91.511
20210202  22:00:00,90.49,93.89,85.33,89.25,2350,777,90.56
20210202  22:15:00,89.1,93.56,88.75,89.1,1093,554,91.143
20210202  22:30:00,89.15,89.21,85.33,88.4,1319,603,87.3
20210202  22:45:00,88.4,90.0,86.5,88.78,586,321,88.762
20210202  23:00:00,88.82,89.5,86.01,87.0,452,231,87.322
20210202  23:15:00,87.25,88.5,86.75,88.47,364,148,87.718
20210202  23:30:00,88.5,93.0,88.49,93.0,846,402,91.079
20210202  23:45:00,92.85,96.0,91.5,92.0,1063,504,94.281
