date,open,high,low,close,volume,barCount,average
20210518  10:00:00,179.86,179.95,178.31,178.31,5,5,179.211
20210518  10:15:00,178.3,178.3,178.3,178.3,1,1,178.3
20210518  10:30:00,178.3,178.3,178.3,178.3,0,0,178.3
20210518  10:45:00,178.3,178.3,178.3,178.3,0,0,178.3
20210518  11:00:00,178.3,178.3,178.3,178.3,0,0,178.3
20210518  11:15:00,178.3,178.3,178.3,178.3,0,0,178.3
20210518  11:30:00,178.3,178.3,178.3,178.3,0,0,178.3
20210518  11:45:00,178.97,178.97,178.97,178.97,1,1,178.97
20210518  12:00:00,178.74,178.74,178.74,178.74,3,1,178.74
20210518  12:15:00,178.74,178.74,178.74,178.74,0,0,178.74
20210518  12:30:00,179.7,180.0,179.7,180.0,43,11,179.875
20210518  12:45:00,180.0,180.0,180.0,180.0,0,0,180.0
20210518  13:00:00,179.51,179.99,178.0,178.5,20,17,178.636
20210518  13:15:00,178.5,178.5,178.5,178.5,0,0,178.5
20210518  13:30:00,177.98,178.4,177.98,178.4,11,5,178.05
20210518  13:45:00,178.26,178.46,178.26,178.46,7,3,178.389
20210518  14:00:00,178.6,178.97,177.98,178.4,72,24,178.287
20210518  14:15:00,178.2,178.35,177.61,177.61,24,9,177.814
20210518  14:30:00,178.0,178.0,177.01,177.01,99,22,177.3
20210518  14:45:00,177.25,177.5,175.56,176.3,98,42,176.563
20210518  15:00:00,176.03,176.43,174.8,175.0,87,43,175.891
20210518  15:15:00,175.2,176.31,174.52,174.52,109,55,175.195
20210518  15:30:00,174.54,174.65,169.44,169.93,5006,2597,172.215
20210518  15:45:00,170.0,172.64,169.83,172.39,1416,776,171.228
20210518  16:00:00,172.39,172.65,168.27,171.61,2170,1078,170.238
20210518  16:15:00,171.5,172.79,169.51,172.37,1096,599,171.142
20210518  16:30:00,172.29,174.92,172.1,173.5,1921,972,173.77
20210518  16:45:00,173.49,176.36,173.15,175.95,1589,841,175.153
20210518  17:00:00,176.03,180.99,173.91,180.99,2479,1349,177.199
20210518  17:15:00,180.74,181.46,178.61,179.0,2487,1328,179.911
20210518  17:30:00,179.0,179.48,176.54,178.31,2158,1267,177.795
20210518  17:45:00,178.35,180.47,177.85,179.2,1293,666,179.319
20210518  18:00:00,179.14,179.25,177.83,177.91,699,468,178.436
20210518  18:15:00,178.14,179.81,177.91,178.75,725,390,178.973
20210518  18:30:00,178.7,180.0,178.33,178.59,693,384,179.149
20210518  18:45:00,178.55,181.49,178.18,179.8,1742,805,180.099
20210518  19:00:00,179.59,179.72,178.2,178.87,737,412,178.882
20210518  19:15:00,178.87,181.49,178.8,180.06,910,492,180.207
20210518  19:30:00,180.15,185.0,180.05,181.69,4362,1741,182.587
20210518  19:45:00,181.96,187.08,181.88,186.44,3755,1788,185.287
20210518  20:00:00,186.43,186.43,183.13,184.69,2129,1067,184.457
20210518  20:15:00,184.55,188.75,184.46,185.85,3302,1625,187.077
20210518  20:30:00,185.67,186.37,184.0,185.53,1546,800,185.117
20210518  20:45:00,185.53,189.2,184.81,187.49,2393,1190,187.427
20210518  21:00:00,187.51,188.55,186.3,186.31,1474,641,187.466
20210518  21:15:00,186.39,186.52,184.13,185.33,1289,726,185.302
20210518  21:30:00,185.44,185.89,183.0,184.25,1292,714,184.596
20210518  21:45:00,184.07,184.29,180.24,180.82,2772,1691,181.962
20210518  22:00:00,180.67,180.67,179.33,179.6,306,25,180.471
20210518  22:15:00,179.45,179.6,178.14,178.5,88,32,178.829
20210518  22:30:00,178.8,180.0,178.6,179.9,22,12,179.264
20210518  22:45:00,179.5,179.99,179.0,179.0,23,8,179.481
20210518  23:00:00,179.06,179.06,178.0,178.5,32,17,178.541
20210518  23:15:00,178.5,179.5,178.5,179.5,17,5,178.611
20210518  23:30:00,179.9,179.9,178.8,178.8,11,3,178.896
20210518  23:45:00,179.9,179.9,179.0,179.0,12,3,179.488
