date,open,high,low,close,volume,barCount,average
20210114  10:00:00,33.48,34.99,33.2,34.99,256,125,33.97
20210114  10:15:00,34.97,35.45,34.7,35.0,120,68,34.948
20210114  10:30:00,34.9,35.8,34.72,35.78,77,39,35.224
20210114  10:45:00,35.91,38.2,35.78,37.51,574,298,37.268
20210114  11:00:00,37.57,37.85,36.28,37.29,193,88,37.004
20210114  11:15:00,37.4,37.4,36.7,36.97,103,51,37.107
20210114  11:30:00,37.1,37.15,35.8,36.0,165,100,36.43
20210114  11:45:00,36.0,36.29,35.65,36.0,105,53,35.952
20210114  12:00:00,35.99,36.34,35.0,35.27,223,97,35.484
20210114  12:15:00,35.28,36.15,35.28,36.15,77,40,35.751
20210114  12:30:00,36.15,36.25,35.61,35.61,44,30,36.056
20210114  12:45:00,35.72,36.19,35.7,36.0,50,32,35.87
20210114  13:00:00,36.0,39.75,35.5,37.69,4656,1743,38.035
20210114  13:15:00,37.63,38.48,37.22,37.65,1630,686,37.822
20210114  13:30:00,37.66,39.0,37.52,37.85,1365,610,38.05
20210114  13:45:00,37.89,38.0,36.61,36.7,1873,761,37.2
20210114  14:00:00,36.0,39.74,35.2,35.72,4953,1432,36.909
20210114  14:15:00,35.71,37.15,35.54,37.1,2331,786,36.39
20210114  14:30:00,37.1,37.86,36.93,36.98,3166,1189,37.484
20210114  14:45:00,36.98,37.48,36.5,36.55,1490,595,37.062
20210114  15:00:00,36.55,38.77,36.5,38.06,5135,1991,37.968
20210114  15:15:00,38.1,38.55,37.02,38.05,3570,1583,37.803
20210114  15:30:00,38.09,38.55,34.25,35.31,76949,25420,36.647
20210114  15:45:00,35.26,36.0,33.05,35.14,50563,16478,34.535
20210114  16:00:00,35.16,37.11,34.6,34.76,44705,13989,36.013
20210114  16:15:00,34.63,35.38,34.02,34.3,24188,7418,34.753
20210114  16:30:00,34.3,34.5,33.56,34.29,20110,6512,34.011
20210114  16:45:00,34.25,35.36,34.25,35.22,21832,5803,34.942
20210114  17:00:00,35.21,36.49,35.12,36.44,30257,7913,35.868
20210114  17:15:00,36.43,36.47,35.17,35.26,18138,5242,35.873
20210114  17:30:00,35.26,37.24,35.19,37.06,26538,7496,36.469
20210114  17:45:00,37.08,37.08,36.51,36.88,17491,5220,36.844
20210114  18:00:00,36.89,39.91,36.55,39.28,45664,12571,38.13
20210114  18:15:00,39.29,43.06,39.2,41.02,87015,28801,41.367
20210114  18:30:00,41.07,42.0,38.65,39.33,44601,13858,40.004
20210114  18:45:00,39.28,40.83,37.69,38.0,39177,11821,39.52
20210114  19:00:00,37.96,39.9,37.77,38.63,32452,9827,38.932
20210114  19:15:00,38.62,40.41,38.5,40.25,26783,8070,39.48
20210114  19:30:00,40.23,41.5,39.27,39.84,34234,9194,40.224
20210114  19:45:00,39.91,39.94,38.55,38.91,15355,4339,39.193
20210114  20:00:00,38.98,39.32,38.29,38.95,14181,4313,38.757
20210114  20:15:00,38.95,39.65,38.21,38.48,15775,4916,38.937
20210114  20:30:00,38.46,39.05,38.3,38.77,11071,3354,38.7
20210114  20:45:00,38.8,40.41,38.75,39.27,24809,7833,39.615
20210114  21:00:00,39.29,39.86,38.9,39.55,16447,4943,39.389
20210114  21:15:00,39.55,39.65,37.6,38.02,22853,7400,38.506
20210114  21:30:00,38.02,40.0,37.85,39.52,28119,9362,39.138
20210114  21:45:00,39.52,40.03,39.01,39.92,24861,7713,39.638
20210114  22:00:00,40.0,40.1,38.57,38.75,3741,515,39.688
20210114  22:15:00,38.75,39.45,38.73,39.35,423,175,39.23
20210114  22:30:00,39.41,39.85,39.2,39.83,295,121,39.555
20210114  22:45:00,39.84,39.9,38.8,39.63,377,182,39.609
20210114  23:00:00,39.55,39.85,39.54,39.67,153,75,39.727
20210114  23:15:00,39.86,42.88,39.67,42.75,3730,722,41.266
20210114  23:30:00,42.75,43.57,42.12,42.65,2760,792,42.788
20210114  23:45:00,42.51,42.8,42.1,42.34,883,307,42.519
