date,open,high,low,close,volume,barCount,average
20210524  10:00:00,178.0,178.0,178.0,178.0,2,1,178.0
20210524  10:15:00,177.5,177.5,176.0,176.0,6,4,176.499
20210524  10:30:00,176.0,176.0,176.0,176.0,0,0,176.0
20210524  10:45:00,176.0,176.0,176.0,176.0,0,0,176.0
20210524  11:00:00,176.0,176.0,176.0,176.0,0,0,176.0
20210524  11:15:00,176.0,176.0,176.0,176.0,0,0,176.0
20210524  11:30:00,176.0,176.0,176.0,176.0,0,0,176.0
20210524  11:45:00,177.21,177.21,177.21,177.21,1,1,177.21
20210524  12:00:00,177.65,177.65,177.65,177.65,1,1,177.65
20210524  12:15:00,177.65,177.65,177.65,177.65,0,0,177.65
20210524  12:30:00,176.54,176.54,176.2,176.2,2,2,176.37
20210524  12:45:00,176.2,176.2,176.2,176.2,0,0,176.2
20210524  13:00:00,176.9,176.9,176.9,176.9,2,1,176.9
20210524  13:15:00,176.9,176.9,176.9,176.9,0,0,176.9
20210524  13:30:00,176.76,176.76,176.75,176.75,3,2,176.753
20210524  13:45:00,176.76,176.76,176.0,176.0,3,3,176.205
20210524  14:00:00,176.5,177.0,176.5,176.6,14,6,176.707
20210524  14:15:00,176.5,176.84,176.5,176.77,20,8,176.666
20210524  14:30:00,176.65,176.84,176.65,176.84,4,2,176.69
20210524  14:45:00,177.0,177.0,176.65,177.0,33,8,176.733
20210524  15:00:00,176.85,176.9,176.65,176.8,16,10,176.803
20210524  15:15:00,176.8,176.91,176.5,176.5,50,30,176.72
20210524  15:30:00,175.85,180.99,173.35,179.35,2544,1224,177.209
20210524  15:45:00,179.5,183.33,178.35,182.01,1923,981,181.122
20210524  16:00:00,182.27,182.42,179.28,180.73,1293,715,180.865
20210524  16:15:00,180.6,181.35,179.94,180.82,759,438,180.409
20210524  16:30:00,180.87,181.69,179.89,181.51,750,475,180.749
20210524  16:45:00,181.59,183.0,180.76,182.66,1543,803,182.156
20210524  17:00:00,182.66,188.46,182.53,187.66,3839,1914,185.774
20210524  17:15:00,187.61,187.87,184.15,184.46,1491,892,185.945
20210524  17:30:00,185.2,187.5,184.34,185.83,1143,672,186.224
20210524  17:45:00,185.65,186.49,183.81,184.74,985,507,185.028
20210524  18:00:00,184.92,186.87,184.45,186.85,671,367,185.966
20210524  18:15:00,186.95,187.5,185.3,186.05,720,345,186.372
20210524  18:30:00,186.2,186.6,184.53,185.25,564,322,185.604
20210524  18:45:00,185.15,186.5,185.02,185.21,539,270,185.884
20210524  19:00:00,185.45,186.49,185.17,185.3,468,212,185.741
20210524  19:15:00,185.25,186.25,185.25,186.0,343,192,185.823
20210524  19:30:00,186.0,187.77,185.7,186.9,893,478,186.685
20210524  19:45:00,187.0,187.27,186.0,186.34,511,278,186.517
20210524  20:00:00,186.22,186.5,185.7,185.9,520,269,186.021
20210524  20:15:00,186.05,186.12,185.44,186.03,634,288,185.881
20210524  20:30:00,186.03,186.1,184.7,184.87,582,283,185.727
20210524  20:45:00,184.99,185.01,180.0,180.17,1786,1034,182.132
20210524  21:00:00,180.24,180.38,176.19,178.77,2086,1062,178.475
20210524  21:15:00,178.51,180.05,178.51,179.37,729,369,179.28
20210524  21:30:00,179.37,179.52,178.9,179.5,382,222,179.253
20210524  21:45:00,179.58,181.28,179.4,180.04,1445,888,180.218
20210524  22:00:00,180.01,180.5,179.94,179.94,251,21,180.034
20210524  22:15:00,179.51,179.91,179.5,179.5,4,4,179.617
20210524  22:30:00,179.3,179.79,179.3,179.79,2,2,179.473
20210524  22:45:00,179.99,179.99,179.5,179.91,50,4,179.884
20210524  23:00:00,179.52,180.75,179.52,180.75,23,8,179.853
20210524  23:15:00,180.88,180.88,179.91,179.91,3,3,180.45
20210524  23:30:00,179.91,179.91,179.91,179.91,0,0,179.91
20210524  23:45:00,180.29,180.29,180.29,180.29,5,1,180.29
