date,open,high,low,close,volume,barCount,average
20210405  10:00:00,192.0,192.0,190.69,190.69,3,2,191.127
20210405  10:15:00,192.5,192.5,192.5,192.5,1,1,192.5
20210405  10:30:00,192.5,192.5,192.5,192.5,1,1,192.5
20210405  10:45:00,192.0,192.0,191.0,191.0,17,9,191.478
20210405  11:00:00,191.0,191.1,191.0,191.1,6,3,191.068
20210405  11:15:00,191.5,191.5,190.0,190.0,6,5,190.613
20210405  11:30:00,191.01,191.01,191.01,191.01,8,2,191.01
20210405  11:45:00,190.0,190.0,190.0,190.0,2,1,190.0
20210405  12:00:00,191.0,194.79,168.0,168.11,422,237,178.771
20210405  12:15:00,169.99,173.5,167.03,171.0,138,75,170.29
20210405  12:30:00,170.5,172.0,165.0,165.0,190,72,167.467
20210405  12:45:00,165.2,165.2,155.12,163.0,372,172,160.483
20210405  13:00:00,164.77,170.98,161.0,161.06,796,312,164.758
20210405  13:15:00,161.0,163.02,159.0,159.01,1025,345,160.63
20210405  13:30:00,159.02,164.79,158.02,162.98,574,224,162.388
20210405  13:45:00,162.87,163.7,161.3,163.0,330,131,162.406
20210405  14:00:00,167.64,170.0,159.57,167.98,1448,543,165.202
20210405  14:15:00,167.89,168.61,165.13,165.98,442,189,166.661
20210405  14:30:00,165.52,168.44,165.0,167.5,311,146,166.76
20210405  14:45:00,167.99,176.0,167.5,173.51,1436,619,172.837
20210405  15:00:00,173.0,176.0,171.5,171.61,883,443,173.793
20210405  15:15:00,172.0,175.51,171.07,171.07,760,394,173.386
20210405  15:30:00,171.0,177.84,164.81,177.19,14637,7326,170.599
20210405  15:45:00,177.04,181.45,173.48,175.24,10578,5282,177.354
20210405  16:00:00,175.22,180.01,174.95,177.78,4706,2642,177.514
20210405  16:15:00,177.8,179.0,176.3,178.39,3040,1817,177.998
20210405  16:30:00,178.39,184.25,178.36,184.0,6653,3517,181.947
20210405  16:45:00,183.72,184.48,181.51,183.4,4019,2130,183.163
20210405  17:00:00,183.12,187.7,181.5,186.78,3753,1915,184.742
20210405  17:15:00,186.67,189.8,185.1,189.65,3545,2011,187.492
20210405  17:30:00,189.88,195.0,188.5,189.6,8169,4249,191.892
20210405  17:45:00,189.85,192.25,187.97,190.4,2911,1592,189.818
20210405  18:00:00,190.32,190.36,184.83,186.29,2587,1430,187.608
20210405  18:15:00,186.12,186.43,183.62,184.39,1771,966,185.274
20210405  18:30:00,184.2,185.42,181.23,181.23,2125,1147,183.395
20210405  18:45:00,181.55,183.46,180.11,182.74,2174,1235,181.859
20210405  19:00:00,182.62,184.55,181.8,183.03,1086,623,183.308
20210405  19:15:00,183.22,184.98,183.01,184.55,1131,562,183.926
20210405  19:30:00,184.81,186.05,184.12,185.0,1243,638,185.16
20210405  19:45:00,185.09,186.42,184.2,184.95,996,537,185.445
20210405  20:00:00,184.67,184.95,182.6,183.12,791,425,183.653
20210405  20:15:00,183.13,183.87,182.16,183.53,691,360,182.985
20210405  20:30:00,183.8,184.34,182.0,182.89,754,434,183.066
20210405  20:45:00,182.89,184.25,182.12,183.71,822,463,183.352
20210405  21:00:00,183.54,185.29,183.22,183.98,1005,561,184.238
20210405  21:15:00,184.12,184.48,183.0,183.87,919,525,183.716
20210405  21:30:00,183.91,183.98,182.45,182.8,1465,771,183.136
20210405  21:45:00,182.52,186.15,182.5,186.12,3597,1779,184.552
20210405  22:00:00,186.95,187.0,185.7,186.92,577,98,186.718
20210405  22:15:00,186.92,186.95,186.8,186.8,43,28,186.834
20210405  22:30:00,186.8,187.0,186.8,186.95,60,38,186.871
20210405  22:45:00,186.95,187.65,186.95,187.3,268,38,186.994
20210405  23:00:00,187.49,187.79,187.15,187.15,80,18,187.545
20210405  23:15:00,186.96,187.1,185.7,185.7,62,27,186.316
20210405  23:30:00,185.7,185.7,185.7,185.7,0,0,185.7
20210405  23:45:00,185.0,185.65,185.0,185.16,19,11,185.127
