date,open,high,low,close,volume,barCount,average
20210601  10:00:00,228.01,230.25,225.11,227.33,26,20,227.786
20210601  10:15:00,229.0,229.77,227.0,227.0,47,7,227.355
20210601  10:30:00,227.0,227.0,227.0,227.0,0,0,227.0
20210601  10:45:00,227.0,227.0,227.0,227.0,0,0,227.0
20210601  11:00:00,227.0,227.0,227.0,227.0,0,0,227.0
20210601  11:15:00,228.83,229.6,228.8,229.6,11,7,228.984
20210601  11:30:00,229.6,229.6,229.6,229.6,0,0,229.6
20210601  11:45:00,229.6,229.6,229.6,229.6,0,0,229.6
20210601  12:00:00,229.34,229.34,229.34,229.34,1,1,229.34
20210601  12:15:00,230.0,230.0,228.31,228.31,20,3,228.47
20210601  12:30:00,228.31,228.31,228.31,228.31,0,0,228.31
20210601  12:45:00,228.31,228.31,228.31,228.31,0,0,228.31
20210601  13:00:00,229.0,230.85,228.07,230.85,83,43,229.502
20210601  13:15:00,230.85,231.79,230.5,231.0,278,82,230.975
20210601  13:30:00,230.51,233.5,230.0,232.56,233,112,232.4
20210601  13:45:00,232.6,236.0,232.6,235.01,607,168,234.772
20210601  14:00:00,229.04,235.89,228.53,232.26,225,108,232.841
20210601  14:15:00,232.5,233.5,231.02,232.01,110,68,232.156
20210601  14:30:00,231.71,234.9,231.71,233.0,106,66,233.184
20210601  14:45:00,233.0,234.75,233.0,233.6,54,33,233.574
20210601  15:00:00,233.5,235.0,233.5,234.85,215,137,234.76
20210601  15:15:00,234.77,236.87,233.01,233.5,581,157,234.978
20210601  15:30:00,233.48,233.97,227.07,233.69,5118,2476,230.321
20210601  15:45:00,233.56,233.77,229.66,231.81,3032,1529,231.509
20210601  16:00:00,231.81,244.78,229.0,242.1,8377,3784,238.826
20210601  16:15:00,242.6,242.6,232.56,235.1,4780,2699,236.369
20210601  16:30:00,235.42,239.14,235.31,238.74,2191,1046,237.574
20210601  16:45:00,238.6,240.69,235.0,236.0,1956,984,237.644
20210601  17:00:00,236.0,238.5,234.5,238.32,1046,615,236.323
20210601  17:15:00,238.24,240.27,236.22,236.77,1261,699,238.434
20210601  17:30:00,237.28,241.54,237.04,240.88,1471,762,239.077
20210601  17:45:00,240.7,246.42,240.09,243.3,3174,1594,243.472
20210601  18:00:00,243.3,246.81,242.2,245.2,1496,836,244.463
20210601  18:15:00,245.56,248.18,244.78,245.32,1729,928,246.806
20210601  18:30:00,245.66,248.84,244.18,244.18,1767,955,246.594
20210601  18:45:00,244.16,245.98,240.95,241.68,1798,1008,242.797
20210601  19:00:00,242.0,243.83,241.34,242.53,1148,622,242.598
20210601  19:15:00,242.15,243.29,240.86,241.05,567,316,241.916
20210601  19:30:00,241.01,243.7,240.48,242.11,882,515,241.619
20210601  19:45:00,242.12,248.47,241.81,246.82,1986,1061,245.887
20210601  20:00:00,246.76,249.88,246.01,246.74,2084,906,248.278
20210601  20:15:00,246.75,251.49,246.0,250.18,2312,760,248.92
20210601  20:30:00,249.84,254.98,249.81,252.23,2977,1468,252.484
20210601  20:45:00,251.5,253.25,250.0,250.0,1084,582,251.279
20210601  21:00:00,250.24,253.3,248.15,249.5,1560,759,250.617
20210601  21:15:00,249.66,249.76,246.21,246.51,986,583,247.855
20210601  21:30:00,246.33,248.81,245.13,247.36,942,581,246.674
20210601  21:45:00,247.4,251.18,247.23,249.0,2662,1661,249.371
20210601  22:00:00,249.02,250.22,248.0,250.11,777,30,249.018
20210601  22:15:00,249.6,249.99,249.4,249.61,22,13,249.651
20210601  22:30:00,249.98,249.99,249.5,249.5,29,6,249.963
20210601  22:45:00,249.55,249.56,249.11,249.54,24,8,249.314
20210601  23:00:00,249.9,251.0,249.9,250.44,32,19,250.194
20210601  23:15:00,250.4,251.0,249.32,250.2,15,9,250.228
20210601  23:30:00,250.1,253.8,250.1,251.5,206,63,251.949
20210601  23:45:00,252.0,254.22,252.0,254.22,52,28,253.022
